cancer	stage_id	run_id	analysis_version	metabolite_key	metabolite_name	gene	relationship_type	role_in_written_reaction	reaction	source_url	uniprot_accession	evidence_origin	mapping_status	status	reason	identity_basis	source_path	source_evidence	rhea_id	historical_reaction_id	relation_key	patient_analysis_this_round	functional_analysis_this_round	evidence_id
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT3	enzyme	substrate_as_written	(9Z,12Z)-octadecadienoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	Q6P1A2	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT3.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18195019""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18772128""}]"	RHEA:35995		KEGG:C04102|LPCAT3	NOT_RUN	NOT_RUN	M190E0280
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT3	enzyme	substrate_as_written	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	Q6P1A2	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT3.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18195019""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18772128""}]"	RHEA:35999		KEGG:C04102|LPCAT3	NOT_RUN	NOT_RUN	M190E0281
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT4	enzyme	substrate_as_written	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q643R3/entry	Q643R3	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT4.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q6NVG1""}]"	RHEA:37475		KEGG:C04102|LPCAT4	NOT_RUN	NOT_RUN	M190E0282
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C04102	1-palmitoyl-GPC (16:0)	LYPLA1	enzyme	substrate_as_written	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	https://www.uniprot.org/uniprotkb/O75608/entry	O75608	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LYPLA1.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19439193""}]"	RHEA:40435		KEGG:C04102|LYPLA1	NOT_RUN	NOT_RUN	M190E0283
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C04102	1-palmitoyl-GPC (16:0)	LYPLA2	enzyme	substrate_as_written	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	https://www.uniprot.org/uniprotkb/O95372/entry	O95372	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LYPLA2.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25301951""}]"	RHEA:40435		KEGG:C04102|LYPLA2	NOT_RUN	NOT_RUN	M190E0284
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	HMDB:HMDB10384	1-stearoyl-GPC (18:0)	ENPP2	enzyme	substrate_as_written	1-octadecanoyl-sn-glycero-3-phosphocholine + H2O = 1-octadecanoyl-sn-glycero-3-phosphate + choline + H(+)	https://www.uniprot.org/uniprotkb/Q13822/entry	Q13822	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ENPP2.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12176993""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21240271""}]"	RHEA:38979		HMDB:HMDB10384|ENPP2	NOT_RUN	NOT_RUN	M190E0285
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	HMDB:HMDB10384	1-stearoyl-GPC (18:0)	LPCAT1	enzyme	substrate_as_written	1-octadecanoyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA = 1-octadecanoyl-2-hexadecanoyl-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q8NF37/entry	Q8NF37	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT1.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	RHEA:37527		HMDB:HMDB10384|LPCAT1	NOT_RUN	NOT_RUN	M190E0286
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	HMDB:HMDB10384	1-stearoyl-GPC (18:0)	LPCAT2	enzyme	substrate_as_written	1-octadecanoyl-sn-glycero-3-phosphocholine + acetyl-CoA = 1-octadecanoyl-2-acetyl-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q7L5N7/entry	Q7L5N7	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT2.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8BYI6""}]"	RHEA:37707		HMDB:HMDB10384|LPCAT2	NOT_RUN	NOT_RUN	M190E0287
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	HMDB:HMDB10384	1-stearoyl-GPC (18:0)	LPCAT3	enzyme	substrate_as_written	1-octadecanoyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA = 1-octadecanoyl-2-hexadecanoyl-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	Q6P1A2	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT3.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18195019""}]"	RHEA:37527		HMDB:HMDB10384|LPCAT3	NOT_RUN	NOT_RUN	M190E0288
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	HMDB:HMDB10384	1-stearoyl-GPC (18:0)	LPCAT3	enzyme	substrate_as_written	1-octadecanoyl-sn-glycero-3-phosphocholine + (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA = 1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	Q6P1A2	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT3.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q91V01""}]"	RHEA:37479		HMDB:HMDB10384|LPCAT3	NOT_RUN	NOT_RUN	M190E0289
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	HMDB:HMDB10384	1-stearoyl-GPC (18:0)	LYPLA2	enzyme	substrate_as_written	1-octadecanoyl-sn-glycero-3-phosphocholine + H2O = octadecanoate + sn-glycerol 3-phosphocholine + H(+)	https://www.uniprot.org/uniprotkb/O95372/entry	O95372	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LYPLA2.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25301951""}]"	RHEA:40887		HMDB:HMDB10384|LYPLA2	NOT_RUN	NOT_RUN	M190E0290
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C03916	1-oleoylglycerophosphocholine	ABHD12	enzyme	substrate_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H2O = 1-(9Z-octadecenoyl)-sn-glycerol + phosphocholine + H(+)	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	Q8N2K0	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD12.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q99LR1""}]"	RHEA:41091		KEGG:C03916|ABHD12	NOT_RUN	NOT_RUN	M190E0291
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C03916	1-oleoylglycerophosphocholine	ENPP2	enzyme	substrate_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H2O = 1-(9Z-octadecenoyl)-sn-glycero-3-phosphate + choline + H(+)	https://www.uniprot.org/uniprotkb/Q13822/entry	Q13822	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ENPP2.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12176993""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14500380""}]"	RHEA:38915		KEGG:C03916|ENPP2	NOT_RUN	NOT_RUN	M190E0292
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C03916	1-oleoylglycerophosphocholine	LPCAT1	enzyme	substrate_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + hexadecanoyl-CoA = 1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q8NF37/entry	Q8NF37	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT1.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	RHEA:37383		KEGG:C03916|LPCAT1	NOT_RUN	NOT_RUN	M190E0293
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C03916	1-oleoylglycerophosphocholine	LPCAT3	enzyme	substrate_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + hexadecanoyl-CoA = 1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	Q6P1A2	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT3.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18195019""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18772128""}]"	RHEA:37383		KEGG:C03916|LPCAT3	NOT_RUN	NOT_RUN	M190E0294
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C03916	1-oleoylglycerophosphocholine	LPCAT3	enzyme	substrate_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + (9Z)-octadecenoyl-CoA = 1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	Q6P1A2	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT3.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18772128""}]"	RHEA:37387		KEGG:C03916|LPCAT3	NOT_RUN	NOT_RUN	M190E0295
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C03916	1-oleoylglycerophosphocholine	LPCAT3	enzyme	substrate_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + (9Z,12Z)-octadecadienoyl-CoA = 1-(9Z)-octadecenoyl-2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	Q6P1A2	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT3.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18772128""}]"	RHEA:37391		KEGG:C03916|LPCAT3	NOT_RUN	NOT_RUN	M190E0296
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C03916	1-oleoylglycerophosphocholine	LPCAT3	enzyme	substrate_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA = 1-(9Z)-octadecenoyl-2-(5Z,8Z,11Z,14Z)-icosatetraenoyl-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	Q6P1A2	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT3.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18772128""}]"	RHEA:37395		KEGG:C03916|LPCAT3	NOT_RUN	NOT_RUN	M190E0297
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C03916	1-oleoylglycerophosphocholine	LPCAT4	enzyme	substrate_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + (9Z)-octadecenoyl-CoA = 1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q643R3/entry	Q643R3	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT4.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""41740885""}]"	RHEA:37387		KEGG:C03916|LPCAT4	NOT_RUN	NOT_RUN	M190E0298
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	HMDB:HMDB61702	2-palmitoyl-GPC (16:0)	LPCAT4	enzyme	substrate_as_written	2-hexadecanoyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA = 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + CoA	https://www.uniprot.org/uniprotkb/Q643R3/entry	Q643R3	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT4.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""41740885""}]"	RHEA:86891		HMDB:HMDB61702|LPCAT4	NOT_RUN	NOT_RUN	M190E0299
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	NAME:2-oleoylglycerophosphoethanolamine	2-oleoylglycerophosphoethanolamine	LPCAT4	enzyme	substrate_as_written	2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + (9Z)-octadecenoyl-CoA = 1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + CoA	https://www.uniprot.org/uniprotkb/Q643R3/entry	Q643R3	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LPCAT4.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""41740885""}]"	RHEA:86883		NAME:2-oleoylglycerophosphoethanolamine|LPCAT4	NOT_RUN	NOT_RUN	M190E0300
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C01885	1-palmitoylglycerol (1-monopalmitin)	ABHD12	enzyme	substrate_as_written	1-hexadecanoylglycerol + H2O = glycerol + hexadecanoate + H(+)	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	Q8N2K0	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD12.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30237167""}]"	RHEA:39959		KEGG:C01885|ABHD12	NOT_RUN	NOT_RUN	M190E0301
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C01885	1-palmitoylglycerol (1-monopalmitin)	MGLL	enzyme	substrate_as_written	1-hexadecanoylglycerol + H2O = glycerol + hexadecanoate + H(+)	https://www.uniprot.org/uniprotkb/Q99685/entry	Q99685	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/MGLL.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20079333""}]"	RHEA:39959		KEGG:C01885|MGLL	NOT_RUN	NOT_RUN	M190E0302
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:D01947	1-stearoylglycerol (18:0)	ABHD12	enzyme	substrate_as_written	1-octadecanoylglycerol + H2O = octadecanoate + glycerol + H(+)	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	Q8N2K0	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD12.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30237167""}]"	RHEA:38363		KEGG:D01947|ABHD12	NOT_RUN	NOT_RUN	M190E0303
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:D01947	1-stearoylglycerol (18:0)	MGLL	enzyme	substrate_as_written	1-octadecanoylglycerol + H2O = octadecanoate + glycerol + H(+)	https://www.uniprot.org/uniprotkb/Q99685/entry	Q99685	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/MGLL.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20079333""}]"	RHEA:38363		KEGG:D01947|MGLL	NOT_RUN	NOT_RUN	M190E0304
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C01762	xanthosine	NT5C2	enzyme	product_as_written	XMP + H2O = xanthosine + phosphate	https://www.uniprot.org/uniprotkb/P49902/entry	P49902	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/NT5C2.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""D3ZMY7""}]"	RHEA:28530		KEGG:C01762|NT5C2	NOT_RUN	NOT_RUN	M190E0305
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C02989	methionine sulfoxide	MSRA	enzyme	product_as_written	[thioredoxin]-disulfide + L-methionine + H2O = L-methionine (S)-S-oxide + [thioredoxin]-dithiol	https://www.uniprot.org/uniprotkb/Q9UJ68/entry	Q9UJ68	NEW_REVIEW	CONDITIONAL	NEEDS_REVIEW	未区分甲硫氨酸亚砜S/R构型；MSRA只覆盖匹配的游离S-亚砜反应。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/MSRA.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10452521""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12039877""}]"	RHEA:19993;RHEA-COMP:10698;RHEA-COMP:10700		KEGG:C02989|MSRA	NOT_RUN	NOT_RUN	M190E0306
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C02712	N-acetylmethionine	ACY1	enzyme	substrate_as_written	N-acetyl-L-methionine + H2O = L-methionine + acetate	https://www.uniprot.org/uniprotkb/Q03154/entry	Q03154	NEW_REVIEW	CONDITIONAL	NEEDS_REVIEW	沿用旧条件性标记；原特征未完成L构型身份核实。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACY1.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12933810""}]"	RHEA:67440		KEGG:C02712|ACY1	NOT_RUN	NOT_RUN	M190E0307
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C02630	2-hydroxyglutarate	D2HGDH	enzyme	substrate_as_written	(R)-2-hydroxyglutarate + A = 2-oxoglutarate + AH2	https://www.uniprot.org/uniprotkb/Q8N465/entry	Q8N465	NEW_REVIEW	CONDITIONAL	NEEDS_REVIEW	D/L未区分，不把混合或未定构型直接指定给D2HGDH。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/D2HGDH.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15070399""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15609246""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16037974""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20020533""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33431826""}, {""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""16442322""}]"	RHEA:38295		KEGG:C02630|D2HGDH	NOT_RUN	NOT_RUN	M190E0308
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	HMDB:HMDB00613	erythronate	PGP	enzyme	product_as_written	4-phospho-D-erythronate + H2O = D-erythronate + phosphate	https://www.uniprot.org/uniprotkb/A6NDG6/entry	A6NDG6	NEW_REVIEW	CONDITIONAL	NEEDS_REVIEW	核实D构型及原峰身份；PGP催化磷酸赤藓糖酸脱磷酸，不是ALDH1A1表达关联的直接替代。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/PGP.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27294321""}]"	RHEA:86555		HMDB:HMDB00613|PGP	NOT_RUN	NOT_RUN	M190E0309
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C02630	2-hydroxyglutarate	L2HGDH	enzyme	substrate_as_written	(S)-2-hydroxyglutarate + A = 2-oxoglutarate + AH2	https://www.uniprot.org/uniprotkb/Q9H9P8/entry	Q9H9P8	NEW_REVIEW	CONDITIONAL	NEEDS_REVIEW	D/L未区分；仅条件性L构型降解关系。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/L2HGDH.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16005139""}]"	RHEA:21252		KEGG:C02630|L2HGDH	NOT_RUN	NOT_RUN	M190E0310
