cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	relation_id	stable_gene_id	n_tumor_linked	same_cohort_postselection	B	bootstrap_total	bootstrap_valid	seed	p_method	rho	ci_method	family_n_planned	evidence_label
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA1	author_patient	17	17	Spearman_rho	0.19852941176470587	-0.3556423429820531	0.699381783675262	0.4428	0.8883918367346939	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c0ddf927acafccf3	ccRCC3_FEATURE:c0ddf927acafccf3|LYPLA1	ENSG00000120992	17	True	9999	4000	4000	3576088759	9999_patient_permutations_plus1	0.19852941176470587	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA1	author_patient	17	17	Spearman_rho	0.19852941176470587	-0.35419868189667464	0.6873487903225807	0.4363	0.8686693693693694	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c0ddf927acafccf3	ccRCC3_FEATURE:c0ddf927acafccf3|LYPLA1	ENSG00000120992	17	True	9999	4000	4000	542942467	9999_within_exact_author_treatment_permutations_plus1	0.19852941176470587	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA2	author_patient	17	17	Spearman_rho	0.2916666666666667	-0.32349379606306555	0.7950015432098766	0.2595	0.8211614457831325	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c0ddf927acafccf3	ccRCC3_FEATURE:c0ddf927acafccf3|LYPLA2	ENSG00000011009	17	True	9999	4000	4000	1469916122	9999_patient_permutations_plus1	0.2916666666666667	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA2	author_patient	17	17	Spearman_rho	0.2916666666666667	-0.30510847967763566	0.803243976258186	0.2563	0.7815272727272728	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c0ddf927acafccf3	ccRCC3_FEATURE:c0ddf927acafccf3|LYPLA2	ENSG00000011009	17	True	9999	4000	4000	2916357736	9999_patient_permutations_plus1	0.2916666666666667	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA2	author_patient	17	17	Spearman_rho	0.2916666666666667	-0.29795117428924595	0.7855361596009975	0.2517	0.8116225	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c0ddf927acafccf3	ccRCC3_FEATURE:c0ddf927acafccf3|LYPLA2	ENSG00000011009	17	True	9999	4000	4000	1498611258	9999_within_exact_author_treatment_permutations_plus1	0.2916666666666667	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	ASNS	author_patient	17	17	Spearman_rho	-0.4632352941176471	-0.7346803399050794	0.03349814585908574	0.0617	0.5746	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|ASNS	ENSG00000070669	17	True	9999	4000	4000	999960589	9999_patient_permutations_plus1	-0.4632352941176471	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	ASNS	author_patient	17	17	Spearman_rho	-0.4632352941176471	-0.7528159245387709	0.03032572920213378	0.0655	0.52488	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|ASNS	ENSG00000070669	17	True	9999	4000	4000	3291059409	9999_patient_permutations_plus1	-0.4632352941176471	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00025	glutamate	ASNS	author_patient	17	17	Spearman_rho	-0.4632352941176471	-0.69880867253392	0.033656130532945465	0.0429	0.5734368421052631	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|ASNS	ENSG00000070669	17	True	9999	4000	4000	75642348	9999_within_exact_author_treatment_permutations_plus1	-0.4632352941176471	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOMINAL_EXPLORATORY
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	BCAT1	author_patient	17	17	Spearman_rho	-0.375	-0.7898935483275834	0.2210295138642903	0.1343	0.6543521739130433	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|BCAT1	ENSG00000060982	17	True	9999	4000	4000	166048634	9999_patient_permutations_plus1	-0.375	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	BCAT1	author_patient	17	17	Spearman_rho	-0.375	-0.7937952160041922	0.23348592037730623	0.1331	0.6162893617021277	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|BCAT1	ENSG00000060982	17	True	9999	4000	4000	720129562	9999_patient_permutations_plus1	-0.375	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00025	glutamate	BCAT1	author_patient	17	17	Spearman_rho	-0.375	-0.7972930914389444	0.22773253897522924	0.1732	0.762025	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|BCAT1	ENSG00000060982	17	True	9999	4000	4000	3850699847	9999_within_exact_author_treatment_permutations_plus1	-0.375	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	BCAT2	author_patient	17	17	Spearman_rho	-0.28921568627450983	-0.7132438087682723	0.28629895715857057	0.2513	0.8211614457831325	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|BCAT2	ENSG00000105552	17	True	9999	4000	4000	3071411918	9999_patient_permutations_plus1	-0.28921568627450983	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	BCAT2	author_patient	17	17	Spearman_rho	-0.28921568627450983	-0.7317266468051865	0.2747586633663367	0.2628	0.7815272727272728	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|BCAT2	ENSG00000105552	17	True	9999	4000	4000	2122873193	9999_patient_permutations_plus1	-0.28921568627450983	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00025	glutamate	BCAT2	author_patient	17	17	Spearman_rho	-0.28921568627450983	-0.7108155908128319	0.28456049566599395	0.2527	0.8116225	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|BCAT2	ENSG00000105552	17	True	9999	4000	4000	470198754	9999_within_exact_author_treatment_permutations_plus1	-0.28921568627450983	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	FOLH1	author_patient	17	17	Spearman_rho	0.17892156862745098	-0.37794716011022955	0.6570820556946183	0.4851	0.883505223880597	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|FOLH1	ENSG00000086205	17	True	9999	4000	4000	3629047874	9999_patient_permutations_plus1	0.17892156862745098	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	FOLH1	author_patient	17	17	Spearman_rho	0.17892156862745098	-0.36503341584158416	0.6600012406947892	0.4934	0.8883918367346939	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|FOLH1	ENSG00000086205	17	True	9999	4000	4000	1839940570	9999_patient_permutations_plus1	0.17892156862745098	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00025	glutamate	FOLH1	author_patient	17	17	Spearman_rho	0.17892156862745098	-0.38237858032378574	0.6583556578849905	0.4944	0.878432824427481	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|FOLH1	ENSG00000086205	17	True	9999	4000	4000	3055136347	9999_within_exact_author_treatment_permutations_plus1	0.17892156862745098	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	GCLC	author_patient	17	17	Spearman_rho	0.06372549019607843	-0.47277856628197323	0.5426452410383189	0.8083	0.9375722513089005	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GCLC	ENSG00000001084	17	True	9999	4000	4000	1249107736	9999_patient_permutations_plus1	0.06372549019607843	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	GCLC	author_patient	17	17	Spearman_rho	0.06372549019607843	-0.4777101440180729	0.5428767367296046	0.7986	0.9554103092783505	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GCLC	ENSG00000001084	17	True	9999	4000	4000	1737717552	9999_patient_permutations_plus1	0.06372549019607843	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00025	glutamate	GCLC	author_patient	17	17	Spearman_rho	0.06372549019607843	-0.456575682382134	0.5389025893958079	0.8024	0.9344810526315789	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GCLC	ENSG00000001084	17	True	9999	4000	4000	2396143902	9999_within_exact_author_treatment_permutations_plus1	0.06372549019607843	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	GLS	author_patient	17	17	Spearman_rho	-0.0661764705882353	-0.657609131760552	0.5095542836859159	0.7961	0.9375722513089005	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GLS	ENSG00000115419	17	True	9999	4000	4000	2517553611	9999_patient_permutations_plus1	-0.0661764705882353	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	GLS	author_patient	17	17	Spearman_rho	-0.0661764705882353	-0.6341441813101368	0.5170800271903131	0.8003	0.9554103092783505	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GLS	ENSG00000115419	17	True	9999	4000	4000	2957275697	9999_patient_permutations_plus1	-0.0661764705882353	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00025	glutamate	GLS	author_patient	17	17	Spearman_rho	-0.0661764705882353	-0.6301252554873579	0.5075600247524754	0.7911	0.9344810526315789	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GLS	ENSG00000115419	17	True	9999	4000	4000	2172347529	9999_within_exact_author_treatment_permutations_plus1	-0.0661764705882353	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	GLS2	author_patient	17	17	Spearman_rho	0.14460784313725492	-0.4610701306067341	0.657080323956583	0.5794	0.8838486301369863	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GLS2	ENSG00000135423	17	True	9999	4000	4000	3769966792	9999_patient_permutations_plus1	0.14460784313725492	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	GLS2	author_patient	17	17	Spearman_rho	0.14460784313725492	-0.43781094527363185	0.6707928507938076	0.5787	0.8883918367346939	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GLS2	ENSG00000135423	17	True	9999	4000	4000	3806189810	9999_patient_permutations_plus1	0.14460784313725492	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00025	glutamate	GLS2	author_patient	17	17	Spearman_rho	0.14460784313725492	-0.45124156543129196	0.6746319951855766	0.5435	0.883585625	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GLS2	ENSG00000135423	17	True	9999	4000	4000	2119155319	9999_within_exact_author_treatment_permutations_plus1	0.14460784313725492	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	GLUL	author_patient	17	17	Spearman_rho	0.014705882352941176	-0.5297066646963204	0.556930693069307	0.9607	0.990612037037037	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GLUL	ENSG00000135821	17	True	9999	4000	4000	2027298673	9999_patient_permutations_plus1	0.014705882352941176	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	GLUL	author_patient	17	17	Spearman_rho	0.014705882352941176	-0.5342508615221081	0.5346621287128713	0.9595	0.9865014084507042	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GLUL	ENSG00000135821	17	True	9999	4000	4000	1593936073	9999_patient_permutations_plus1	0.014705882352941176	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00025	glutamate	GLUL	author_patient	17	17	Spearman_rho	0.014705882352941176	-0.5284204793028322	0.5426452410383189	0.9614	0.9884	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GLUL	ENSG00000135821	17	True	9999	4000	4000	280198427	9999_within_exact_author_treatment_permutations_plus1	0.014705882352941176	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	GOT1	author_patient	17	17	Spearman_rho	-0.13725490196078433	-0.6625304203539822	0.5365694817623027	0.6009	0.8927510067114093	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GOT1	ENSG00000120053	17	True	9999	4000	4000	1529082329	9999_patient_permutations_plus1	-0.13725490196078433	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	GOT1	author_patient	17	17	Spearman_rho	-0.13725490196078433	-0.6671531063606799	0.5607955235358401	0.5997	0.8883918367346939	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GOT1	ENSG00000120053	17	True	9999	4000	4000	669909516	9999_patient_permutations_plus1	-0.13725490196078433	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00025	glutamate	GOT1	author_patient	17	17	Spearman_rho	-0.13725490196078433	-0.6530742424312919	0.5317891085707002	0.6271	0.883585625	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GOT1	ENSG00000120053	17	True	9999	4000	4000	3146525151	9999_within_exact_author_treatment_permutations_plus1	-0.13725490196078433	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	GOT2	author_patient	17	17	Spearman_rho	-0.06372549019607843	-0.5594133293926408	0.5179475703125731	0.8049	0.9375722513089005	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GOT2	ENSG00000125166	17	True	9999	4000	4000	2805307996	9999_patient_permutations_plus1	-0.06372549019607843	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	GOT2	author_patient	17	17	Spearman_rho	-0.06372549019607843	-0.5525543896671135	0.5062818864741094	0.8057	0.9554103092783505	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GOT2	ENSG00000125166	17	True	9999	4000	4000	4273068915	9999_patient_permutations_plus1	-0.06372549019607843	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00025	glutamate	GOT2	author_patient	17	17	Spearman_rho	-0.06372549019607843	-0.5555762081784387	0.5204332207595713	0.8315	0.95064	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|GOT2	ENSG00000125166	17	True	9999	4000	4000	1712379332	9999_within_exact_author_treatment_permutations_plus1	-0.06372549019607843	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00025	glutamate	OAT	author_patient	17	17	Spearman_rho	-0.1715686274509804	-0.6379638450689755	0.2962962962962963	0.5016	0.883505223880597	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|OAT	ENSG00000065154	17	True	9999	4000	4000	1505764864	9999_patient_permutations_plus1	-0.1715686274509804	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00025	glutamate	OAT	author_patient	17	17	Spearman_rho	-0.1715686274509804	-0.6368502962574064	0.28667497401677305	0.5073	0.8883918367346939	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:c4f5ae886a6f2e1e	ccRCC3_FEATURE:c4f5ae886a6f2e1e|OAT	ENSG00000065154	17	True	9999	4000	4000	1720004628	9999_patient_permutations_plus1	-0.1715686274509804	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
