gene	module	kME	rank_in_module	Pal_kME
ASH1L	yellow	0.571414973466392	113	0.424092840439242
NUDT21	grey	NA	NA	NA
CISD1	blue	0.641771186410005	79	0.264820505688916
IDH1	red	0.428247801834838	178	0.230476001067365
SF3B1	grey	NA	NA	NA
SLC39A1	black	0.386406679640385	199	0.429021359307139
MRPL40	grey	NA	NA	NA
GNL3	grey	NA	NA	NA
NT5C	turquoise	0.410572119459529	514	0.180182561767709
PPA2	blue	0.554438800645028	175	0.405291682653324
MIDN	yellow	0.747915302519224	20	0.562946996705643
CSNK2B	pink	0.847234286785187	12	0.454810640238961
CREG1	grey	NA	NA	NA
SNRNP25	red	0.37395982867991	212	0.346253437963412
MPLKIP	red	0.436582467479583	177	0.356555937571348
PRELID3B	blue	0.517166513444465	232	0.315487378239268
AZIN1	yellow	0.39918300287548	270	0.310643371658213
COX16	magenta	0.501391982014664	103	0.253993635125939
ACSL3	black	0.6219836007458	42	0.525876659239147
SCAMP3	black	0.491642249162059	116	0.180214893382637
GRSF1	tan	0.525528328887826	56	0.404961313147512
ISOC1	blue	0.571449641916214	150	0.396878227003511
NCOR1	grey	NA	NA	NA
IQGAP1	yellow	0.513975413629082	163	0.412492772799825
GOLPH3	brown	0.379283839236219	385	0.366015290425215
NUPR2	brown	0.554825455564296	115	0.292097874082239
ADISSP	green	0.586266556413856	85	0.060920755049597
SLC25A36	yellow	0.508063763783424	168	0.279156318386778
CAMLG	turquoise	0.601365764212659	180	0.123108636199816
KGD4	magenta	0.68002790908995	21	0.312343175289376
WBP2	blue	0.342178661035916	551	0.158998384444656
ANP32E	greenyellow	0.717364791959979	20	0.491387582945917
SERPINB1	grey	NA	NA	NA
CXCL17	pink	0.626097057978422	65	0.357672153706736
THUMPD3-AS1	grey	NA	NA	NA
TIMM10	grey	NA	NA	NA
UBE2A	grey	NA	NA	NA
FAM210B	grey	NA	NA	NA
SNX17	blue	0.455821768865671	330	0.207651832354553
CYRIB	grey	NA	NA	NA
HADHB	black	0.463906442368501	142	0.347930607811763
MKKS	red	0.520193550151081	114	0.251166463914939
YY1	grey	NA	NA	NA
OSER1	turquoise	0.422293187655411	485	0.029264981312142
PPIF	grey	NA	NA	NA
MRPL47	green	0.532675506381637	131	0.683984929749861
MCUR1	green	0.588371649024814	82	0.331980583033943
PRLR	turquoise	0.635044205442448	137	0.57706438087135
PDLIM5	brown	0.429499362757011	315	0.183479464412235
YME1L1	grey	NA	NA	NA
EPN1	tan	0.544996107292724	50	0.151664775210427
TPRKB	greenyellow	0.495912920752154	101	0.392898923567041
PIN4	pink	0.345400347446014	202	0.198839605017932
RUVBL2	blue	0.649585569182913	72	0.206681608818052
HSBP1L1	grey	NA	NA	NA
PHF14	grey	NA	NA	NA
RAMP1	magenta	0.373929377592933	163	0.575908214847271
NUDT8	cyan	0.800752063784367	1	0.616351926029664
HSF1	grey	NA	NA	NA
CMAS	blue	0.735140266604604	24	0.434965022280635
ZNF207	magenta	0.456684520448199	128	-0.236349334752073
DNAJC4	yellow	0.383615925590197	281	-0.0251027658353743
NELFE	green	0.580154004568757	89	0.25238412958938
SSR1	black	0.426333968180556	175	0.429143117313319
NDUFV3	turquoise	0.358551699103455	621	0.172301704898916
IAH1	grey	NA	NA	NA
YWHAG	yellow	0.386944514259706	278	0.236360417441273
MTRES1	blue	0.404339481161016	446	0.515039176884662
RNF213	midnightblue	0.456642965064622	36	0.315380257534901
TCF25	grey	NA	NA	NA
TXNL4A	blue	0.489598650566927	276	0.509962863639819
DYNC2I2	grey	NA	NA	NA
MESD	black	0.483598600805312	123	0.457049263396037
RNF19A	yellow	0.613001306810913	77	0.326503285517238
SHARPIN	grey	NA	NA	NA
SLC25A37	salmon	0.550900226531289	55	0.754157127111039
AIMP1	pink	0.495567929540107	128	0.134821657958458
PLGRKT	magenta	0.691609231471504	18	0.0611735782380497
BAD	grey	NA	NA	NA
IFNGR2	grey	NA	NA	NA
PHGDH	green	0.667331487850252	39	0.621921539267483
KRAS	brown	0.507743065154984	185	0.308359314486838
WASL	yellow	0.427045762921429	255	0.247776033911587
CCDC47	black	0.728374590631421	11	0.543120924630838
SAR1A	red	0.586936009915344	81	0.245046795343892
MCRIP1	blue	0.422062112944714	408	0.012183465547798
ARRDC1	brown	0.467223149726453	238	0.300237968575858
TRA2A	yellow	0.495832386227081	185	0.40469353085342
IP6K2	brown	0.539782316790459	141	0.301831801485387
STIP1	blue	0.654408008290924	69	0.374301937656641
SMIM30	pink	0.48480907263651	135	0.279643834977209
MCM7	green	0.613513651339042	63	0.440895819947273
NSMCE1	turquoise	0.398416124510075	536	0.317295337707626
ADSS2	grey	NA	NA	NA
APMAP	black	0.662431758206972	28	0.441868073166828
DMAC1	grey	NA	NA	NA
PYDC1	brown	0.437899320623473	300	0.253300131422559
HDGF	grey	NA	NA	NA
AAMDC	grey	NA	NA	NA
UCHL3	red	0.514586038850774	121	0.406467419709996
ATP6V0E2	brown	0.503929054348139	191	0.258019666246384
KPNA2	greenyellow	0.540888990231503	75	0.675169922438814
UGCG	turquoise	0.639298685198645	132	0.705586452315234
NECTIN4	grey	NA	NA	NA
SEPTIN9	grey	NA	NA	NA
MRPS30-DT	turquoise	0.479841113221579	358	0.470603171151737
MESP1	cyan	0.502353716626484	36	0.0504037627836243
SAR1B	magenta	0.793936881350617	4	0.139648825027665
CKAP4	green	0.544564162215771	119	0.252749688015394
EGLN3	yellow	0.339330826819124	298	0.145405907620331
CERS4	brown	0.601991172199642	66	0.308816244965068
ARHGAP29	yellow	0.428223686984042	254	0.224964191425952
BCCIP	grey	NA	NA	NA
MAGED1	black	0.509664964817157	104	0.39699542200687
CAPRIN1	grey	NA	NA	NA
LPP	brown	0.528248837900761	155	0.446141121075372
ZNF580	tan	0.677629424045843	16	0.139740299469806
TRAP1	green	0.449457222723991	235	0.243452743043285
FLNA	grey	NA	NA	NA
MRPL32	pink	0.608960021989611	73	0.223561275560624
SYF2	blue	0.303836129432231	595	0.0492674483186947
EIF4E	red	0.504000399297882	126	0.259385485834255
DECR1	grey	NA	NA	NA
RAB31	turquoise	0.382725525159255	572	0.500372975653277
SLC25A33	grey	NA	NA	NA
GADD45G	turquoise	0.62592740041453	152	0.524102076004789
PABPC4	green	0.450887378645594	233	0.0731155777597927
ZFTRAF1	turquoise	0.738064124409039	37	0.379585907530431
MRPL54	grey	NA	NA	NA
SH3GLB1	green	0.512936306303239	152	0.328133715026732
MOB1A	red	0.505376779864355	125	0.211508824591825
MSMO1	cyan	0.700414727585967	6	0.55128314839991
PRMT2	grey	NA	NA	NA
MTLN	magenta	0.645558935723829	34	0.395441712527889
DNAJC2	green	0.404543375198211	270	0.443300285684907
GRB2	black	0.479023471918351	129	0.229634356987948
SRPK2	turquoise	0.378743905831811	580	0.241923004356747
BLOC1S1	pink	0.672129626616988	53	0.103177065900566
CHMP1B	grey	NA	NA	NA
EMP1	brown	0.425317048554301	322	0.0199367775498186
RHBDD2	grey	NA	NA	NA
SEPHS2	tan	0.747610379103824	7	0.280451436569836
SMC4	greenyellow	0.788041133286054	10	0.648420149991183
RAC3	grey	NA	NA	NA
MAGOHB	blue	0.604587800627088	115	0.543335742969951
HIBADH	red	0.359287454928774	218	0.238142170084531
PSMD14	blue	0.829712037655702	2	0.545632320215836
CLPP	grey	NA	NA	NA
IFRD1	yellow	0.43943122108096	241	0.459028646905539
NOP58	blue	0.596593798926671	121	0.482283250589133
GRHPR	green	0.504771819444483	163	0.271602068644573
RSU1	green	0.556255307544062	108	0.543874975440187
LEPROT	black	0.488171880586021	118	0.221688208933777
ICA1	brown	0.443641017039153	289	0.375851299752935
CBR1	blue	0.315896505900586	585	0.407667628613688
CAPZA1	blue	0.454187607517868	337	0.415892722958429
CUEDC2	grey	NA	NA	NA
EPC1	yellow	0.575332413369672	110	0.228928379031752
TSPAN3	grey	NA	NA	NA
JOSD2	turquoise	0.303980703090307	734	0.068633513335343
LRP10	turquoise	0.47436567711059	373	0.270551493888385
PSMC1	blue	0.670743572499353	57	0.412386715777981
HTATIP2	blue	0.576972926892634	140	0.314304482165139
UFD1	blue	0.664170673105607	63	0.508456072297867
RTF1	grey	NA	NA	NA
NAA50	greenyellow	0.573081150003003	62	0.382372223997501
EMC7	pink	0.621417776614436	68	0.341553783006183
A1BG	turquoise	0.629231914355281	147	0.0574661315029226
SKIL	turquoise	0.366926891961559	601	0.0989975223812551
TSPAN15	brown	0.599486153157646	71	0.270029846245935
TPD52L2	blue	0.396371654755582	462	0.276967727075187
TUSC3	tan	0.561645929824489	45	0.367650799523935
ITPRID2	brown	0.511580632692693	175	0.183139147700309
SCUBE2	turquoise	0.643320677793533	124	0.550729902955179
VASP	salmon	0.45981074410927	81	0.206035788814908
RBBP6	yellow	0.665309632044543	47	0.495823664958628
PRKCSH	grey	NA	NA	NA
MAP1LC3A	grey	NA	NA	NA
PPP2CA	magenta	0.718509682071009	14	0.0195057480624706
DCTN2	green	0.525508758200088	139	0.324094967286665
OXLD1	magenta	0.512806562085764	95	0.178713444184021
CDKN1B	turquoise	0.459701230077295	402	0.351540304795469
SFRP1	lightcyan	0.58047240158352	4	0.65975324416275
TLE5	brown	0.504923777142181	190	0.242343350799835
MFGE8	salmon	0.563841982145669	49	0.702133478101464
ELAVL1	blue	0.519337520201166	227	0.278820785379371
DSCAM-AS1	turquoise	0.465572586156443	390	0.177069779653863
PEG10	salmon	0.312644192914036	124	0.0807754268183331
DEFB1	lightcyan	0.32401890494066	26	0.41048744599692
AHSA1	grey	NA	NA	NA
TNFAIP3	yellow	0.569956264497827	115	0.450343641331267
NUBP2	grey	NA	NA	NA
B4GALT3	tan	0.345382569107087	127	0.317371374430042
PPP1R11	blue	0.530193870630502	209	0.14951103155895
NELFCD	blue	0.408397265599976	438	0.214203543894238
SND1	purple	0.338983548167197	153	0.103171068866961
LAMP2	pink	0.345326850887129	203	0.473450787220991
LRPAP1	black	0.662862270897299	27	0.381645248442808
NEU1	turquoise	0.587964139387386	204	0.198148163901727
MRPS23	blue	0.462448824273963	318	0.395189515482253
MLF1	grey	NA	NA	NA
UBE2H	yellow	0.590157089438036	97	0.2956736836929
SREBF1	brown	0.466966660352351	240	0.53900190197986
PLAT	turquoise	0.607616777316983	169	0.405128295734416
ATG3	blue	0.640497767995389	83	0.503431960455732
AMZ2	magenta	0.424000227599405	142	0.132610694092378
DPM2	grey	NA	NA	NA
SRPK1	green	0.657966836582729	40	0.602432148441675
PTBP1	brown	0.328595519961868	435	0.407112743661222
C1D	pink	0.579857515658894	87	0.450860576669615
SRA1	black	0.440625075253825	163	0.287878737378627
SLC38A10	magenta	0.350986904296955	164	-0.140377140927463
CEACAM6	cyan	0.581423959880002	21	0.392805254376724
ZNRD2	blue	0.452424075645458	341	0.229730423187929
FOXP1	brown	0.734811648084827	9	0.468728389447124
ETHE1	grey	NA	NA	NA
MRPS14	red	0.702468210443127	29	0.485910041133952
GOLGA7	red	0.535310630046981	105	0.173790526394251
SEC61A1	grey	NA	NA	NA
ST3GAL4	green	0.504392414415179	167	0.418082074366727
FAM32A	grey	NA	NA	NA
TMEM9B	black	0.635199322573265	35	0.256339659480387
CHMP2B	grey	NA	NA	NA
POLDIP2	blue	0.574807392950629	145	0.190249102165824
NUDT4	brown	0.340608361521449	428	0.473049818906
TNFRSF1A	grey	NA	NA	NA
ZNF703	turquoise	0.73069777158753	40	0.641004369621516
ERBB3	turquoise	0.723461893196838	50	0.687061745724172
C1orf35	black	0.364276154230057	213	0.237027520448019
SRD5A3	salmon	-0.223257192923455	131	0.0336591764022075
SUSD3	turquoise	0.642478916418139	125	0.609016434919869
PLIN3	grey	NA	NA	NA
TPGS2	grey60	0.71852269861453	3	0.596795887418244
LDAF1	grey	NA	NA	NA
TM2D1	magenta	0.642963988561936	36	-0.0196128114561332
MGMT	grey	NA	NA	NA
CTSA	black	0.442355158422869	159	0.286986702856667
MRPL15	green	0.541915471771084	120	0.55923340468087
PCM1	turquoise	0.535584137340362	261	0.310035275552884
GARS1	green	0.593080256553701	77	0.411620413339458
SERTAD3	turquoise	0.606021477552346	173	0.356848486021205
NSD3	turquoise	0.481225788556691	354	0.293385388781725
PDCD2	green	0.617232554702912	60	0.342829511630466
PSMC2	blue	0.751179334798353	18	0.538191126065758
EXOSC4	blue	0.336750721185048	559	0.280139739201574
COPA	yellow	0.54024832004653	139	0.338589834965163
YIPF2	grey	NA	NA	NA
AP1M2	grey	NA	NA	NA
ARL3	black	0.455303164012228	150	0.0704348676762305
SLC39A4	grey	NA	NA	NA
PAICS	green	0.515649110871359	150	0.4586862022795
SS18L2	magenta	0.520463135002985	85	-0.122767945384472
FBXO32	yellow	0.547716115880382	133	0.106959196041098
AFF4	yellow	0.75541891595522	15	0.523063125297021
REL	yellow	0.629383728536113	69	0.530093933676374
NUDT1	greenyellow	0.60978003508749	47	0.560867973147854
TEX264	turquoise	0.365279161895814	607	0.114516547213408
ERI3	blue	0.698481294105863	39	0.303018724988132
MAP3K8	yellow	0.699618949180798	34	0.381505577975478
BRIX1	blue	0.768617111723587	13	0.539015081342924
LAP3	blue	0.455020714817291	334	0.325035692065647
TIPRL	blue	0.458338793141852	324	0.581970980841461
NAT1	brown	0.361814014882136	405	0.202516050006403
PSMD12	blue	0.614132633706081	107	0.486186952125958
SAT2	turquoise	0.303719844488136	735	0.114295207418075
RABGGTB	purple	0.44206677021083	121	0.151977455507794
DGCR6L	grey	NA	NA	NA
RAP1B	tan	0.513266658385695	59	0.560914912919872
PDXDC1	brown	0.613740520711521	56	0.452534219104953
CYB561	turquoise	0.358334756330858	623	0.147641895523635
DNAJB9	magenta	0.562477791879017	68	-0.0879426445852848
CISD2	red	0.487541981708653	139	0.315693186522685
SINHCAF	green	0.468259584676656	215	0.370506452871633
PCMTD1	turquoise	0.496540066675116	314	0.170784286413546
PLEKHF2	turquoise	0.58806683229399	203	0.389233175168343
FSIP1	turquoise	0.606536174849271	172	0.478834137787972
NAA10	pink	0.735898624699808	33	0.33392337505086
CRELD2	red	0.373978842039884	210	0.20585438984623
TMEM50B	magenta	0.606803154149409	50	0.208232916368504
SMARCE1	red	0.462347371516255	158	0.108568646854023
ELAPOR1	turquoise	0.6225628241526	155	0.387379847001796
NMRAL1	grey	NA	NA	NA
ANXA4	blue	0.375712102960808	507	0.533817006254303
TNNT1	turquoise	0.690394970793758	64	0.184528544197
HDAC1	blue	0.623434430257072	101	0.332312891654022
IGKV1-5	grey	NA	NA	NA
CYTOR	salmon	0.44134710976181	94	0.265194820386474
GORASP2	blue	0.569288513199276	154	0.560902110254254
COMMD1	red	0.375104307999303	208	0.393596561297235
MTX1	red	0.521996882351066	112	0.396632565049925
SLC52A2	grey	NA	NA	NA
SNRPA	grey	NA	NA	NA
HPD	grey	NA	NA	NA
FAM174A	turquoise	0.73938409984264	34	0.387197991342959
PTOV1	tan	0.39914935108973	104	0.022596631047816
AAMP	blue	0.360705725944741	529	0.384289292091911
SMIM15	turquoise	0.325996073921164	688	0.0537726931130734
NARS1	blue	0.605046397776912	114	0.322740981567769
WARS1	lightcyan	0.557628154789073	7	0.210827514800472
SUMF2	grey	NA	NA	NA
STOM	grey	NA	NA	NA
NCOA7	salmon	0.519280243222943	69	0.626134328779436
HNRNPUL1	grey	NA	NA	NA
DERL1	black	0.388221910864299	198	0.490985193369181
RNF187	tan	0.503088700009541	64	0.0887265486936953
PLEKHJ1	grey	NA	NA	NA
UBE2T	greenyellow	0.748322327637545	17	0.750209741774854
TXNDC12	blue	0.39644203638364	460	0.480566069694304
VAT1	tan	0.496235906775949	66	0.118793032114938
ERCC1	grey	NA	NA	NA
OXR1	turquoise	0.419020345729108	495	-0.0189748692568351
BGN	grey	NA	NA	NA
IGKV3-20	grey	NA	NA	NA
FXR1	grey	NA	NA	NA
EIF4E2	greenyellow	0.569846759846179	64	0.172217440662392
PMEPA1	brown	0.540669544407894	140	0.212792467511485
DCAF13	blue	0.740684288268712	20	0.555877879742882
CYP4X1	brown	0.469372299291801	235	0.493777617170833
POLR3K	red	0.4933857624138	134	0.459169255423337
SMARCA4	grey	NA	NA	NA
HSPA4	turquoise	0.308621829254274	725	0.283549137981486
UPF3A	grey	NA	NA	NA
TFPI	red	0.560713333176603	93	0.0950650617984444
GPS1	blue	0.630836182493864	92	0.195034658460479
DDR1	turquoise	0.570748162595786	220	0.176081816740377
TMUB1	brown	0.406915559337987	350	0.143692635987154
SLBP	blue	0.424433108247405	400	0.54009331652828
DEDD	grey	NA	NA	NA
CYP4Z1	brown	0.548962990316142	123	0.325707943993427
LAPTM4B	blue	0.570995668688535	152	0.520012760151152
MRPL22	pink	0.521149170339583	110	0.372301777031091
ARFIP2	turquoise	0.434133946312311	448	0.392705050674913
HIKESHI	blue	0.398736743213748	457	0.386586132745186
SERPINE1	grey	NA	NA	NA
ACBD6	tan	0.478986287572434	74	0.0743494350190691
ICAM1	yellow	0.543018836588176	137	0.224899907517554
PSMD13	blue	0.557989730083001	171	0.351680299651426
TMEM106B	turquoise	0.470411187366887	386	0.384009187763785
NIFK	blue	0.499367124950137	265	0.513857318246963
EIF3J	pink	0.513155650927486	115	0.0596675481996185
ARL16	red	0.493155762208113	135	0.160799554984799
VPS25	magenta	0.405449588761016	150	0.336690348641929
USP1	green	0.481455390357159	198	0.532023316085141
RPL7L1	blue	0.576445942696001	142	0.292048707252048
JMJD1C	yellow	0.588293025784965	100	0.375028050474125
SLC66A3	magenta	0.481996055627907	109	0.24200516285749
ADAR	yellow	0.447995432186886	230	0.193363578683933
RO60	grey	NA	NA	NA
SMC3	greenyellow	0.49236208161815	103	0.274321919745134
RBM42	blue	0.540209562481748	193	0.402089951720139
MRPL28	blue	0.619351153787034	106	0.158809038114226
DDIT3	yellow	0.436033572098728	246	0.41725037718194
NCBP2	grey	NA	NA	NA
PFKL	green	0.535860498407579	126	0.487244809920028
SURF4	black	0.397302994641365	192	0.374664310059054
MTIF3	magenta	0.430509809664867	139	0.253414036803325
SEC63	blue	0.424591339758603	399	0.392624080697447
RUSC1	brown	0.419001238371565	332	0.239201598165688
CLN3	black	0.542894188759417	80	0.145323610175964
IGLC2	red	0.679693472802539	36	0.161017445741356
BIRC5	greenyellow	0.875014870151661	1	0.642881599539253
TGOLN2	black	0.558098300703417	67	0.41183183818704
ADH5	blue	0.300637902848315	600	0.328529319596133
KLHDC2	turquoise	0.492419104156198	329	0.205034355589253
KCNQ1OT1	yellow	0.615930981885365	75	0.48285597223448
MPST	green	0.406120542838495	265	0.294467878614371
PHF5A	green	0.45130680022921	231	0.482335113029321
MPC1	grey	NA	NA	NA
SIGIRR	turquoise	0.527459280602899	276	0.430510531117328
RNASEH2C	turquoise	0.451824716761902	419	0.14489939123963
MCFD2	greenyellow	0.451709000250761	120	0.158738597393472
NUDCD2	magenta	0.533723434910117	77	-0.13331618061562
RNMT	brown	0.371347267523362	396	0.155134651354002
SLC39A7	black	0.563398907967257	64	0.508501344652919
CCDC74A	turquoise	0.683320892033745	68	0.421495842286089
SRSF4	grey	NA	NA	NA
DENR	grey	NA	NA	NA
C19orf33	magenta	0.396340357141859	157	0.118703859749832
YPEL2	brown	0.720756449918889	12	0.428683357205629
HNRNPD	grey	NA	NA	NA
STAT1	midnightblue	0.801713143207066	4	0.593280976450698
NRDC	grey	NA	NA	NA
RDX	lightcyan	0.555951649978258	8	0.173521380502005
LYPD3	turquoise	0.385942304466284	564	0.0301238214534361
SNF8	pink	0.445897050864465	154	0.194978054219584
MAD2L2	green	0.519011728773467	146	0.552972174530801
VTI1B	grey	NA	NA	NA
ACAA1	brown	0.357484907821929	412	0.265702512329383
DNAJA2	grey	NA	NA	NA
SMIM29	turquoise	0.452431931047048	414	0.271545452367851
TIPARP	yellow	0.779845489509707	10	0.557193496351096
CHCHD3	green	0.565208792637292	102	0.320884273111224
EMC10	black	0.497757627795075	115	0.222709361376557
DNMT1	grey	NA	NA	NA
KRT10-AS1	turquoise	0.434923324590031	447	0.173571281154816
PLAUR	salmon	0.527707610472633	66	0.527120914091693
FAM204A	grey	NA	NA	NA
PCLAF	greenyellow	0.651552563282207	38	0.714483286489296
BEX4	cyan	0.406294809220671	46	0.14740159946289
UBE3A	brown	0.549632311998561	120	0.537564727343433
NKTR	brown	0.49169843149148	201	0.375865673438763
SKIC8	black	0.484208171504448	122	0.280781582339722
RNF11	grey	NA	NA	NA
MAPRE1	pink	0.495497581690086	130	0.42171936851537
NFE2L2	blue	0.368079226145548	523	0.34913095081919
CDK16	blue	0.427715619116509	392	0.277156253061475
VPS72	blue	0.528706991858089	212	0.450030130134427
RNF10	grey	NA	NA	NA
MRPS18B	blue	0.463084425010912	314	0.273047967647183
EBP	pink	0.595589878707141	81	0.377255188476
MGST2	pink	0.503314677461229	122	0.347774232846604
NDUFAF6	black	0.471542947587057	136	0.20006296414667
ELOVL1	green	0.491010992007448	189	0.280089989960807
DDX39A	blue	0.409937103229453	432	0.490717776822007
TTC39A	turquoise	0.631879066998528	143	0.572534242074569
PFDN6	pink	0.458730397736968	149	0.382011717010844
VGLL4	grey	NA	NA	NA
PRPF38B	grey	NA	NA	NA
MKRN1	grey	NA	NA	NA
RNF167	tan	0.486147050141315	73	0.274059145208971
MYL6B	purple	0.368345621313576	139	0.106337669550238
PSMD1	blue	0.779223968078143	9	0.45557243185779
MORN2	grey	NA	NA	NA
MRPS10	red	0.697428192455043	31	0.447054952141062
MALSU1	greenyellow	0.408681357493925	142	0.361036097780808
LYPLA2	blue	0.501517077762915	261	0.31642757387487
POLR2J3	pink	0.544142786122762	100	-0.0315995648765866
FBP1	turquoise	0.799585779392286	10	0.48165741249294
UHMK1	turquoise	0.380066289669453	578	0.307854833020038
PRKRA	blue	0.436564092317296	368	0.519067232159557
GMPS	green	0.707881070136281	19	0.60645462770124
LDLR	yellow	0.694165666670445	37	0.528797764135327
ANKRD12	turquoise	0.49974653502656	311	0.152807698888676
TUSC2	brown	0.496889834983669	198	0.18248073804314
BLVRA	magenta	0.375972217255147	162	0.373776439409939
TADA3	grey	NA	NA	NA
ITPA	grey	NA	NA	NA
MAPT	turquoise	0.621723500026518	157	0.687592351600569
GIPC1	grey	NA	NA	NA
GAMT	turquoise	0.603818713425973	177	0.392930625364906
IARS2	brown	0.503709546576649	192	0.265273620515615
IGBP1	grey	NA	NA	NA
SEC31A	brown	0.470194523638365	234	0.384240296128702
