cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	original_effect	original_q	n_metabolite_finite	n_rna_finite	n_metabolite_unique	n_rna_unique	biochemical_disposition	input_coverage	patient_identity	ready_for_patient_testing
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00082	tyrosine	SLC6A19	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:340024	0.543601589293918	0.0398980189569739	37	37	37	35	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00082	tyrosine	SLC7A13	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:157724	0.543601589293918	0.0398980189569739	37	37	37	35	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00082	tyrosine	SLC7A5	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8140	0.543601589293918	0.0398980189569739	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00082	tyrosine	SLCO3A1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:28232	0.543601589293918	0.0398980189569739	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00082	tyrosine	TAT	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6898	0.543601589293918	0.0398980189569739	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00082	tyrosine	TH	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7054	0.543601589293918	0.0398980189569739	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00082	tyrosine	TPO	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7173	0.543601589293918	0.0398980189569739	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00082	tyrosine	TYR	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7299	0.543601589293918	0.0398980189569739	37	37	37	35	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00082	tyrosine	YARS1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8565	0.543601589293918	0.0398980189569739	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00082	tyrosine	YARS2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:51067	0.543601589293918	0.0398980189569739	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00106	uracil	AQP9	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:366	0.735231055609736	0.00317493716792095	37	37	33	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00106	uracil	DPYD	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:1806	0.735231055609736	0.00317493716792095	37	37	33	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00106	uracil	SLC29A1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2030	0.735231055609736	0.00317493716792095	37	37	33	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00106	uracil	SLC29A2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3177	0.735231055609736	0.00317493716792095	37	37	33	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00106	uracil	SLC29A3	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55315	0.735231055609736	0.00317493716792095	37	37	33	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00106	uracil	TYMP	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:1890	0.735231055609736	0.00317493716792095	37	37	33	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00106	uracil	UPP1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7378	0.735231055609736	0.00317493716792095	37	37	33	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00106	uracil	UPP2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:151531	0.735231055609736	0.00317493716792095	37	37	33	33	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	ABCC4	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10257	-1.38171846699428	3.03664852373543e-06	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	ABCG2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9429	-1.38171846699428	3.03664852373543e-06	37	37	37	36	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC17A1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6568	-1.38171846699428	3.03664852373543e-06	37	37	37	35	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC17A2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10246	-1.38171846699428	3.03664852373543e-06	37	37	37	36	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC17A3	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10786	-1.38171846699428	3.03664852373543e-06	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC17A4	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10050	-1.38171846699428	3.03664852373543e-06	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC22A12	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:116085	-1.38171846699428	3.03664852373543e-06	37	37	37	36	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC22A7	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10864	-1.38171846699428	3.03664852373543e-06	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC22A8	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9376	-1.38171846699428	3.03664852373543e-06	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC23A1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9963	-1.38171846699428	3.03664852373543e-06	37	37	37	36	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC29A2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3177	-1.38171846699428	3.03664852373543e-06	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC29A3	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55315	-1.38171846699428	3.03664852373543e-06	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	SLC2A2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6514	-1.38171846699428	3.03664852373543e-06	37	37	37	35	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00366	urate	XDH	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7498	-1.38171846699428	3.03664852373543e-06	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00086	urea	AGMAT	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:79814	-0.857440071272848	0.00191710763837069	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00086	urea	ALLC	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55821	-0.857440071272848	0.00191710763837069	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00086	urea	AQP10	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:89872	-0.857440071272848	0.00191710763837069	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00086	urea	AQP3	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:360	-0.857440071272848	0.00191710763837069	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00086	urea	AQP7	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:364	-0.857440071272848	0.00191710763837069	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00086	urea	AQP9	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:366	-0.857440071272848	0.00191710763837069	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00086	urea	ARG1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:383	-0.857440071272848	0.00191710763837069	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00086	urea	ARG2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:384	-0.857440071272848	0.00191710763837069	37	37	37	36	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00086	urea	SLC14A1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6563	-0.857440071272848	0.00191710763837069	37	37	37	36	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00086	urea	SLC14A2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8170	-0.857440071272848	0.00191710763837069	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00299	uridine	CDA	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:978	-0.928810287622812	0.00111232647907128	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00299	uridine	CDADC1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:81602	-0.928810287622812	0.00111232647907128	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00299	uridine	NT5C	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:30833	-0.928810287622812	0.00111232647907128	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
