relation_id	metabolite	gene	discussion_depth	observed	inference	counterevidence_or_gap	cannot_infer	minimal_question	source
9074e1d14160e098	alpha-ketoglutarate	RAD23A	GENERAL_RETENTION_NOTE	metabolite P=0.03125;q=0.25783203125;association rho=0.1559962461328992;P=0.5;q=0.789391891891892;RNA P=0.0778165544573234;q=0.1756109461535955	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
c30d609601edaa61	alpha-ketoglutarate	RAD23B	GENERAL_RETENTION_NOTE	metabolite P=0.03125;q=0.25783203125;association rho=-0.1999775666285184;P=0.3802;q=0.7317486338797814;RNA P=0.0869105354346756;q=0.1861907995460249	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
342b24ad6d8c016b	alpha-ketoglutarate	RIOX1	GENERAL_RETENTION_NOTE	metabolite P=0.03125;q=0.25783203125;association rho=-0.4618038652040012;P=0.035;q=0.2784090909090909;RNA P=0.5005481029246873;q=0.6083148332994075	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
a5d793139929cb6f	alpha-ketoglutarate	RIOX2	GENERAL_RETENTION_NOTE	metabolite P=0.03125;q=0.25783203125;association rho=-0.3223006142569592;P=0.1571;q=0.5628282828282829;RNA P=0.2177656617974696;q=0.3422031828245952	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
1a43845cae5044ca	alpha-ketoglutarate	RSBN1	GENERAL_RETENTION_NOTE	metabolite P=0.03125;q=0.25783203125;association rho=-0.2480821359206018;P=0.2814;q=0.7209593023255814;RNA P=0.2147565778749221;q=0.3399652099938804	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
050e5941e2275814	alpha-ketoglutarate	TET1	GENERAL_RETENTION_NOTE	metabolite P=0.03125;q=0.25783203125;association rho=0.0322987822389703;P=0.8857;q=0.9590432098765432;RNA P=0.4589223440515662;q=0.5719608822940356	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
bde1cd79e286d039	alpha-ketoglutarate	TET2	GENERAL_RETENTION_NOTE	metabolite P=0.03125;q=0.25783203125;association rho=0.1559962461328992;P=0.4995;q=0.789391891891892;RNA P=0.0763107007113617;q=0.1756109461535955	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
48a839687d461a57	alpha-ketoglutarate	TET3	GENERAL_RETENTION_NOTE	metabolite P=0.03125;q=0.25783203125;association rho=-0.0054976650619523;P=0.9825;q=0.9903591954022988;RNA P=0.0179279460800234;q=0.078480498656429	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
3070518becb083b7	alpha-ketoglutarate	TYW5	GENERAL_RETENTION_NOTE	metabolite P=0.03125;q=0.25783203125;association rho=0.1821101551771731;P=0.4205;q=0.7551025641025642;RNA P=0.0132458468129629;q=0.0702742022750811	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
95e39414f41e729e	alpha-ketoglutarate	UTY	GENERAL_RETENTION_NOTE	metabolite P=0.03125;q=0.25783203125;association rho=0.1759252819824766;P=0.4425;q=0.7554878048780488;RNA P=0.7075698419209663;q=0.7967124991708517	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
245cc6510c523910	aspartylphenylalanine	CNDP2	GENERAL_RETENTION_NOTE	metabolite P=0.0068359375;q=0.1748860677083333;association rho=-0.1078272223157209;P=0.6337;q=0.8594007490636704;RNA P=0.9015332553564808;q=0.9445515705634976	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
37708dc85d0f3de6	aspartylphenylalanine	DPEP1	GENERAL_RETENTION_NOTE	metabolite P=0.0068359375;q=0.1748860677083333;association rho=0.4904189930624656;P=0.0254;q=0.2625;RNA P=0.0037577951704728;q=0.0584311321184284	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
4e093afe4313d238	aspartylphenylalanine	SLC15A1	GENERAL_RETENTION_NOTE	metabolite P=0.0068359375;q=0.1748860677083333;association rho=-0.0045469310615063;P=0.9837;q=0.9903591954022988;RNA P=0.5464565550302047;q=0.6366734391153801	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
c2e63bfa7c07b0e5	aspartylphenylalanine	SLC15A2	GENERAL_RETENTION_NOTE	metabolite P=0.0068359375;q=0.1748860677083333;association rho=-0.1636895182142269;P=0.477;q=0.7765116279069767;RNA P=0.7509721464685276;q=0.82986974271348	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
14aa4183cdd0aeb4	caprate (10:0)	ABHD11	GENERAL_RETENTION_NOTE	metabolite P=0.0244140625;q=0.25783203125;association rho=-0.0246753246753246;P=0.9206;q=0.9793617021276596;RNA P=0.2936580902031547;q=0.4207673725768321	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
e0b071298351b82c	caprate (10:0)	ACOT7	GENERAL_RETENTION_NOTE	metabolite P=0.0244140625;q=0.25783203125;association rho=-0.1012987012987013;P=0.6643;q=0.8611296296296296;RNA P=0.1820765860962743;q=0.3048673228327858	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
794864c4487e8559	caprate (10:0)	ACOT9	GENERAL_RETENTION_NOTE	metabolite P=0.0244140625;q=0.25783203125;association rho=0.0155844155844155;P=0.9488;q=0.9891836734693878;RNA P=0.0203912263688342;q=0.0817554776843913	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
7a4b57c55c873499	caprate (10:0)	ACSM2A	GENERAL_RETENTION_NOTE	metabolite P=0.0244140625;q=0.25783203125;association rho=-0.0571428571428571;P=0.8086;q=0.9116826923076924;RNA P=0.9136298120385452;q=0.9490246715848328	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
53b60c9105d66d1c	caprate (10:0)	ACSM4	GENERAL_RETENTION_NOTE	metabolite P=0.0244140625;q=0.25783203125;association rho=NA;P=NA;q=NA;RNA P=NA;q=NA	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PRIMARY_ASSOCIATION_NOT_EVALUABLE;AVAILABLE_ASSOCIATION_NOT_EVALUABLE;RNA_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
c859ec325def0e08	caprate (10:0)	CYP4B1	GENERAL_RETENTION_NOTE	metabolite P=0.0244140625;q=0.25783203125;association rho=0.1441558441558441;P=0.5349;q=0.8104545454545454;RNA P=0.1164565057840021;q=0.2240351613512867	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
4ca1311a59522fac	caprate (10:0)	OLAH	GENERAL_RETENTION_NOTE	metabolite P=0.0244140625;q=0.25783203125;association rho=0.1844155844155844;P=0.4197;q=0.7551025641025642;RNA P=0.0384988187557271;q=0.121441126810345	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
541b8aa51eb7e345	gamma-aminobutyrate (GABA)	ALDH1A1	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=0.5734368966542809;P=0.0085;q=0.1711111111111111;RNA P=0.0120563034628162;q=0.0702742022750811	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
841422b8dbabe06c	gamma-aminobutyrate (GABA)	ALDH2	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=-0.1760379018365948;P=0.4376;q=0.7554878048780488;RNA P=0.7333420313279366;q=0.8150355736779399	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
613a1ca834c25e46	gamma-aminobutyrate (GABA)	BEST1	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=-0.0124802990108033;P=0.9541;q=0.9891836734693878;RNA P=0.0432821492883713;q=0.129846447865114	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
de29c9b7d6ee92b5	gamma-aminobutyrate (GABA)	GAD2	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=0.5826329064517148;P=0.0063;q=0.16625;RNA P=0.183663182769033;q=0.3048673228327858	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
9c7652510e9b5932	gamma-aminobutyrate (GABA)	SLC32A1	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=0.1431950097029017;P=0.5349;q=0.8104545454545454;RNA P=0.0060309787338998;q=0.0584311321184284	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
a46759f869a286e9	gamma-aminobutyrate (GABA)	SLC36A1	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=-0.1451655832309233;P=0.5207;q=0.80284140969163;RNA P=0.752492610525743;q=0.82986974271348	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
5346fbaa2bcf835d	gamma-aminobutyrate (GABA)	SLC36A2	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=0.4906728084773744;P=0.0278;q=0.2625;RNA P=0.1230622283843773;q=0.2325713479158496	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
832b23c629a8c396	gamma-aminobutyrate (GABA)	SLC7A14	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=0.1057541126704916;P=0.6516;q=0.8594007490636704;RNA P=0.9848872994880584;q=0.9918231255407912	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
a2ca49aeaa02dd38	gamma-glutamyltyrosine	GGCT	GENERAL_RETENTION_NOTE	metabolite P=0.0078125;q=0.1844951923076923;association rho=0.1182202075991639;P=0.61;q=0.8594007490636704;RNA P=0.1136390385668246;q=0.2226079796583003	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
275445798eab5a25	gamma-glutamyltyrosine	GGT1	GENERAL_RETENTION_NOTE	metabolite P=0.0078125;q=0.1844951923076923;association rho=0.0545631727380756;P=0.8127;q=0.9116826923076924;RNA P=0.0135866511725254;q=0.0702742022750811	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
51322521f530baa1	gamma-glutamyltyrosine	GGT5	GENERAL_RETENTION_NOTE	metabolite P=0.0078125;q=0.1844951923076923;association rho=0.376096154944593;P=0.0936;q=0.4549999999999999;RNA P=0.0019060280539314;q=0.0548657216119157	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
0ff5f8164a5e818b	glycerol	AQP1	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.4038961038961038;P=0.0707;q=0.3991129032258064;RNA P=0.0487104698254425;q=0.1393119437007656	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
5a9b0ce0dba701ef	glycerol	AQP2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.2155844155844156;P=0.3469;q=0.7209593023255814;RNA P=0.0557805086861602;q=0.1468890455310611	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
f95297e9e99cc14b	glycerol	AQP7B	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=NA;P=NA;q=NA;RNA P=NA;q=NA	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PRIMARY_ASSOCIATION_NOT_EVALUABLE;AVAILABLE_ASSOCIATION_NOT_EVALUABLE;RNA_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
04a3992ac9b608e9	glycerol	DDHD2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.1077922077922078;P=0.6462;q=0.8594007490636704;RNA P=0.1375846890401535;q=0.2491781834025601	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
2afedc34222af878	glycerol	GDPD2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.2376623376623376;P=0.2953;q=0.7209593023255814;RNA P=0.4770802982208033;q=0.5847641369620704	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
bfa823c4f4b0384d	glycerol	GK2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.0454545454545454;P=0.8464;q=0.9355047318611988;RNA P=0.7728964632761679;q=0.8480117205766651	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
