cohort	contrast	direction	pathway	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Pal2021_reprocessed	high_vs_zero	down	Toll-like receptor signaling pathway	13204	282	67	2	0.4207470795	CCL4;CTSK	0.8051505575	0.8251337485
Pal2021_reprocessed	high_vs_zero	down	Toxoplasmosis	13204	282	88	3	0.290235184	BIRC3;HLA-DQA1;HLA-DRB1	0.6740946209	0.7224738485
Pal2021_reprocessed	high_vs_zero	down	Transcriptional misregulation in cancer	13204	282	124	6	0.04987960451	BCL2A1;BIRC3;DUSP6;ETV1;HOXA9;PLAT	0.3171297828	0.3378978912
Pal2021_reprocessed	high_vs_zero	down	Tryptophan metabolism	13204	282	30	2	0.1339981124	TDO2;TPH1	0.504463482	0.5266358334
Pal2021_reprocessed	high_vs_zero	down	Tuberculosis	13204	282	126	5	0.1327018204	C3;CALML3;CD74;HLA-DQA1;HLA-DRB1	0.5028700564	0.5253723949
Pal2021_reprocessed	high_vs_zero	down	Type I diabetes mellitus	13204	282	23	2	0.085731468	HLA-DQA1;HLA-DRB1	0.4014741916	0.4314468671
Pal2021_reprocessed	high_vs_zero	down	Type II diabetes mellitus	13204	282	31	1	0.4882986545	INSR	0.8632738398	0.8799118331
Pal2021_reprocessed	high_vs_zero	down	Tyrosine metabolism	13204	282	16	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Ubiquitin mediated proteolysis	13204	282	133	1	0.9441944119	BIRC3	1	1
Pal2021_reprocessed	high_vs_zero	down	VEGF signaling pathway	13204	282	47	1	0.6381233092	PLCG2	0.9749576289	0.9510094179
Pal2021_reprocessed	high_vs_zero	down	Valine, leucine and isoleucine degradation	13204	282	41	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Various types of N-glycan biosynthesis	13204	282	37	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Vascular smooth muscle contraction	13204	282	86	5	0.03683888034	ACTA2;CALD1;CALML3;MYH11;NPPC	0.2619653713	0.2885905306
Pal2021_reprocessed	high_vs_zero	down	Vasopressin-regulated water reabsorption	13204	282	37	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Vibrio cholerae infection	13204	282	44	1	0.6138240851	PLCG2	0.9584895706	0.9384966987
Pal2021_reprocessed	high_vs_zero	down	Viral carcinogenesis	13204	282	162	3	0.6763142204	C3;CCND1;H2BC12	1	0.9662784001
Pal2021_reprocessed	high_vs_zero	down	Viral myocarditis	13204	282	41	3	0.056674929	CCND1;HLA-DQA1;HLA-DRB1	0.3200466579	0.3582720307
Pal2021_reprocessed	high_vs_zero	down	Viral protein interaction with cytokine and cytokine receptor	13204	282	34	6	7.315185694e-05	CCL2;CCL28;CCL4;CXCL14;CXCL2;CXCL3	0.006607909286	0.004586819138
Pal2021_reprocessed	high_vs_zero	down	Wnt signaling pathway	13204	282	118	7	0.01327598548	CCND1;CTNNB1;MMP7;SERPINF1;SFRP1;SFRP2;TLE4	0.1376132686	0.1645302048
Pal2021_reprocessed	high_vs_zero	down	Yersinia infection	13204	282	117	1	0.9209077789	CCL2	1	1
Pal2021_reprocessed	high_vs_zero	down	beta-Alanine metabolism	13204	282	21	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	cAMP signaling pathway	13204	282	123	3	0.4907132487	CALML3;CGA;GRIA2	0.8632738398	0.8799118331
Pal2021_reprocessed	high_vs_zero	down	cGMP-PKG signaling pathway	13204	282	105	3	0.3895905276	CALML3;INSR;NPPC	0.7798427958	0.8057810983
Pal2021_reprocessed	high_vs_zero	down	mRNA surveillance pathway	13204	282	84	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	mTOR signaling pathway	13204	282	130	2	0.7696913664	INSR;RNF152	1	1
Pal2021_reprocessed	high_vs_zero	down	p53 signaling pathway	13204	282	67	1	0.7654527387	CCND1	1	1
