gene	current_pool	history_only	n_current_relations	RNA_status	RNA_n	RNA_effect	RNA_p	RNA_q	RNA_positive_pairs	RNA_negative_pairs	RNA_tier	CAMP_evaluable	CAMP_nominal	CAMP_FDR	Wu_top	Pal_top	Wu_ER_top	Wu_HER2_top	Wu_TNBC_top	interpretation_cn	limitation_cn	next_action_cn	RNA_source	relation_source	cell_source	judgment_type	new_patient_statistics	interpretation_scope	interpretation_scope_note	Wu_source_status	Wu_source_reason	Wu_mechanical_top	Wu_mechanical_top_profile_status	Wu_mechanical_top_eligible_source_labels	Wu_mechanical_top_detection_fraction	Wu_max_detection_fraction	Wu_n_evaluable_celltypes	Wu_bootstrap_top_frequency	Wu_location_interpretable	Wu_source_status_path	Pal_source_status	Pal_source_reason	Pal_mechanical_top	Pal_mechanical_top_profile_status	Pal_mechanical_top_eligible_source_labels	Pal_mechanical_top_detection_fraction	Pal_max_detection_fraction	Pal_n_evaluable_celltypes	Pal_bootstrap_top_frequency	Pal_location_interpretable	Pal_source_status_path	Wu_ER_source_status	Wu_ER_top_eligible_source_labels	Wu_ER_top_detection_fraction	Wu_ER_shared_top	Wu_HER2_source_status	Wu_HER2_top_eligible_source_labels	Wu_HER2_top_detection_fraction	Wu_HER2_shared_top	Wu_TNBC_source_status	Wu_TNBC_top_eligible_source_labels	Wu_TNBC_top_detection_fraction	Wu_TNBC_shared_top	Wu_subtype_pattern	source_display_version
ADA	True	False	2	DONE	45.0	0.0674465097110459	0.4192929235146561	0.5004463925820088	22.0	23.0	NOT_NOMINAL_SIGNIFICANT	2	0	0	Endothelial	Endothelial	Endothelial	Endothelial	Perivascular	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Endothelial	DONE	24	0.1402325345121873	0.1402325345121872	9	0.835	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Endothelial	DONE	23	0.05665600345817483	0.0637695618112409	9	0.734	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.1260385680536374	Endothelial	DONE	4	0.1577810603719883	Endothelial	DONE	9	0.1462739700776554	Perivascular	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
ADA2	True	False	2	DONE	45.0	0.4811830830806913	0.0005342935156085	0.0015815088062011602	34.0	11.0	FDR_SUPPORTED	2	1	0	Myeloid	Myeloid	Myeloid	Myeloid	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Myeloid	DONE	26	0.40997838875943426	0.4099783887594342	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Myeloid	DONE	30	0.2741744657592467	0.2741744657592466	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.36874557871448	Myeloid	DONE	5	0.5398749609789281	Myeloid	DONE	10	0.390386193699137	Myeloid	SAME_TOP	source_display_v2
AFMID	True	False	1	DONE	45.0	0.059133922528751	0.5182000283856616	0.5991687828209212	26.0	19.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.2899685076505993	0.2899685076505992	9	0.826	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.20377732635338566	0.2037773263533856	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.2606214130097049	Malignant_epithelial	DONE	3	0.3403589396464296	Malignant_epithelial	DONE	8	0.304087577123169	Malignant_epithelial	SAME_TOP	source_display_v2
AHCY	True	False	2	DONE	45.0	0.4663857145225857	1.3677343642915538e-07	1.0653930837639473e-06	37.0	8.0	FDR_SUPPORTED	2	0	0	Malignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.5379956558543251	0.5379956558543251	9	0.714	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.24862902674218015	0.2486290267421801	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.5875712480263721	Malignant_epithelial	DONE	3	0.6605256203632061	Malignant_epithelial	DONE	8	0.5617927060827225	Malignant_epithelial	SAME_TOP	source_display_v2
ALOX15	True	False	2	DONE	45.0	0.05168202084520757	0.3312545702027935	0.4154718338136732	30.0	15.0	NOT_NOMINAL_SIGNIFICANT	2	0	0	Myeloid	暂不可定位	Myeloid	Malignant_epithelial	Nonmalignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Myeloid	DONE	26	0.004663621844900421	0.012053014346320341	9	0.379	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Mast_cells	DONE	12	0.006598726412707513	0.0065987264127075	9	NA	False	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	11	0.0055931631884532	暂不可定位	DONE	3	0.0234968265569163	Malignant_epithelial	DONE	4	0.0110969387755102	暂不可定位	LOW_DETECTION_OR_COVERAGE	source_display_v2
ALOX5	True	False	1	DONE	45.0	0.4225208731026527	0.00014214150983922813	0.0004892312431675759	32.0	13.0	FDR_SUPPORTED	1	0	0	Myeloid	Mast_cells	Myeloid	Myeloid	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Myeloid	DONE	26	0.343362594834323	0.34336259483432297	9	1.0	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Mast_cells	DONE	12	0.2627477735429899	0.2627477735429899	9	1.0	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	11	0.300971334979194	Myeloid	DONE	5	0.4658313353374913	Myeloid	DONE	10	0.3287586104233807	Myeloid	SAME_TOP	source_display_v2
AMDHD2	True	False	1	DONE	45.0	0.1743832302659883	0.0016264652966013	0.004079946845711736	33.0	12.0	FDR_SUPPORTED	1	0	0	Myeloid	Myeloid	Malignant_epithelial	Malignant_epithelial	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Myeloid	DONE	26	0.1403290292433203	0.1902184389062571	9	0.793	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Myeloid	DONE	30	0.09362242896526002	0.1014934289342029	9	0.994	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.1892988411520939	Malignant_epithelial	DONE	3	0.3290775981649641	Malignant_epithelial	DONE	10	0.1347766765800915	Myeloid	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
AOX1	True	False	1	DONE	45.0	-1.06909760237166	1.2495238951257794e-09	2.3116192059826918e-08	6.0	39.0	FDR_SUPPORTED	1	0	0	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Fibroblasts	DONE	23	0.06678326723940269	0.0667832672394026	9	0.998	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Fibroblasts	DONE	30	0.04196328355586136	0.0419632835558613	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.0613843545861588	Fibroblasts	DONE	5	0.0651723135564898	Fibroblasts	DONE	9	0.0730771541609315	Fibroblasts	SAME_TOP	source_display_v2
ARG1	True	False	2	DONE	45.0	0.0210818583845529	0.4972162022264865	0.5794330545631496	28.0	17.0	NOT_NOMINAL_SIGNIFICANT	2	1	0	暂不可定位	暂不可定位	暂不可定位	暂不可定位	暂不可定位	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	T_NK_cells	DONE	26	0.000616526144050964	0.0006165261440509	9	NA	False	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Fibroblasts	DONE	30	0.00011051811605828228	0.0001105181160582	9	NA	False	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	NOT_EVALUABLE	11	0.0008829210096898	暂不可定位	NOT_EVALUABLE	5	0.0004456190542028	暂不可定位	NOT_EVALUABLE	10	0.0005633802816901	暂不可定位	LOW_DETECTION_OR_COVERAGE	source_display_v2
ARG2	True	False	2	DONE	45.0	-0.1422493617729733	0.1353951559224685	0.2024089199649024	14.0	31.0	NOT_NOMINAL_SIGNIFICANT	2	0	0	Nonmalignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Perivascular	Nonmalignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Nonmalignant_epithelial	DONE	10	0.15689804878268826	0.1568980487826882	9	0.993	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.034646157978638105	0.034646157978638	9	0.574	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.1432640771815025	B_cells	DONE	4	0.1535186859553948	Perivascular	DONE	4	0.1359703263203736	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
ASNS	True	False	3	DONE	45.0	0.484670967461386	6.000560098222248e-07	3.86122997624736e-06	36.0	9.0	FDR_SUPPORTED	3	2	1	Malignant_epithelial	Malignant_epithelial	Plasma_cells	Malignant_epithelial	Malignant_epithelial	与GLS共同保留为谷氨酰胺专题候选；已有患者关联与Asns自身干预RNA资料。	条件相关不是独立通量；小鼠再培养细胞RNA不能证明人类谷氨酰胺介导或GLS功能补偿。	保留专题及未支持结果；当前主线停在来源，不再追加同队列模型。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	专门讨论	既有汇总中的定向讨论；不等于全文审计或最终排序	DONE	NA	Malignant_epithelial	DONE	20	0.1508810884292284	0.1508810884292283	9	0.972	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.09018248858357214	0.090182488583572	9	0.926	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	7	0.0972912774818019	Malignant_epithelial	DONE	3	0.2504492595554652	Malignant_epithelial	DONE	8	0.2113061763133907	Malignant_epithelial	SAME_TOP	source_display_v2
ASS1	True	False	2	DONE	45.0	-0.627676062686424	3.182912944788039e-06	1.765611973135385e-05	9.0	36.0	FDR_SUPPORTED	2	0	0	Endothelial	Malignant_epithelial	Endothelial	Endothelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Endothelial	DONE	24	0.27376529588008985	0.3593665488688488	9	0.649	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.1573033283696286	0.1573033283696285	9	0.61	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.2983011695148664	Endothelial	DONE	4	0.2607037546126182	Endothelial	DONE	8	0.4498230274733863	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
BBOX1	True	False	1	DONE	45.0	-0.5896021509461973	0.0156000375579053	0.03078407411426646	15.0	30.0	FDR_SUPPORTED	1	1	0	Nonmalignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Nonmalignant_epithelial	DONE	10	0.22541788521573256	0.2254178852157325	9	0.999	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.03796572746108507	0.037965727461085	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.2814932202504601	暂不可定位	DONE	3	0.0441972235409089	Malignant_epithelial	DONE	4	0.1780479907194666	Malignant_epithelial	LOW_DETECTION_OR_COVERAGE	source_display_v2
BCAT1	True	False	1	DONE	45.0	0.3231692490913656	0.042350661756496	0.0746178326185882	27.0	18.0	NOMINAL_P_ONLY	1	1	0	Myeloid	Myeloid	Myeloid	Myeloid	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Myeloid	DONE	26	0.21238581844159743	0.2123858184415973	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Myeloid	DONE	30	0.16811247698933432	0.1681124769893343	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.1649467173394736	Myeloid	DONE	5	0.2900990270251556	Myeloid	DONE	10	0.2257122253621543	Myeloid	SAME_TOP	source_display_v2
BCAT2	True	False	1	DONE	45.0	0.1455620665486846	0.0630952969528727	0.10661816526513393	28.0	17.0	NOT_NOMINAL_SIGNIFICANT	1	1	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.2772445937009146	0.2772445937009145	9	0.967	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.11940134747308176	0.1194013474730817	9	0.95	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.2631997476929185	Malignant_epithelial	DONE	3	0.3628220111049349	Malignant_epithelial	DONE	8	0.2609535139334025	Malignant_epithelial	SAME_TOP	source_display_v2
CDO1	True	False	1	DONE	45.0	-1.4595902791242863	4.758145557890335e-13	7.042055425677696e-11	0.0	45.0	FDR_SUPPORTED	1	1	0	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Fibroblasts	DONE	23	0.1230266340995476	0.1230266340995476	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Fibroblasts	DONE	30	0.04271730448338715	0.0427173044833871	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.1361895579844602	Fibroblasts	DONE	5	0.1353275969619885	Fibroblasts	DONE	9	0.1030298419577234	Fibroblasts	SAME_TOP	source_display_v2
CEPT1	True	False	2	DONE	45.0	-0.1352273810510205	0.0065565519921756	0.01406332891075346	16.0	29.0	FDR_SUPPORTED	2	1	0	B_cells	Myeloid	B_cells	B_cells	B_cells	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	B_cells	DONE	20	0.08120934984430635	0.1638574673997474	9	0.946	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Myeloid	DONE	30	0.07953414103276377	0.0939841253291214	9	0.721	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	8	0.0772406584351645	B_cells	DONE	5	0.0937420138542226	B_cells	DONE	7	0.0767930943048138	B_cells	SAME_TOP	source_display_v2
CHKA	True	False	3	DONE	45.0	0.0360581446699353	0.7511038504983943	0.8216380429596449	24.0	21.0	NOT_NOMINAL_SIGNIFICANT	3	0	0	Nonmalignant_epithelial	Mast_cells	Nonmalignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Nonmalignant_epithelial	DONE	10	0.20915045892899614	0.209150458928996	9	0.905	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Mast_cells	DONE	12	0.039814390917028805	0.1037700581528042	9	0.447	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.2554872817516146	Myeloid	DONE	3	0.326286291836504	Malignant_epithelial	DONE	4	0.1873718858404288	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
CHKB	True	False	3	NOT_EVALUABLE	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	0	0	0	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	T_NK_cells	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Fibroblasts	DONE	23	0.0830120666502571	0.0864544497255942	9	0.833	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Fibroblasts	DONE	30	0.028556890670259374	0.0301785492974833	9	0.567	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.0787586734621268	Fibroblasts	DONE	5	0.1456891954257409	Fibroblasts	DONE	10	0.0415660199803361	T_NK_cells	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
