cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	pool	relation_types	identity_review_status	identity_note	compound_hypotheses	source_urls	exact_human_support_count	eligible_direct_support_count	experimental_annotation	original_camp_effect	original_camp_q	paired_metabolite_P	paired_metabolite_q	paired_up	paired_down	paired_equal	both_observed_pairs	previous_catalog_relation	previous_catalog_disposition	legacy_patient_status	legacy_patient_n	legacy_patient_rho	legacy_patient_P	legacy_patient_q	current_patient_status	current_patient_P	current_patient_q	reuse_requirement	legacy_RNA_status	legacy_RNA_effect	legacy_RNA_P	legacy_RNA_q	prior_35gene_scRNA_panel	prior_39relation	coad_functional_proof	relation_id	CAMP_effect	CAMP_ci_lower	CAMP_ci_upper	CAMP_p_value	CAMP_q_value	CAMP_n	CAMP_status	CAMP_reason	CAMP_input_sha256	CAMP_reused_from	CAMP_available_effect	CAMP_available_ci_lower	CAMP_available_ci_upper	CAMP_available_p_value	CAMP_available_q_value	CAMP_available_n	CAMP_available_status	CAMP_available_reason	CAMP_available_input_sha256	CAMP_available_reused_from	metabolite_paired_effect	metabolite_paired_p_value	metabolite_paired_q_value	metabolite_paired_n	metabolite_paired_status	metabolite_paired_pairs_higher	metabolite_paired_pairs_lower	metabolite_paired_pairs_equal	metabolite_available_effect	metabolite_available_p_value	metabolite_available_q_value	metabolite_available_n	metabolite_available_status	metabolite_available_pairs_higher	metabolite_available_pairs_lower	metabolite_available_pairs_equal	RNA_effect	RNA_ci_lower	RNA_ci_upper	RNA_p_value	RNA_q_value	RNA_n	RNA_status	RNA_reason	RNA_n_up	RNA_n_down	RNA_n_equal	Lee_display_top	Lee_status_x	Lee_reason	Lee_bootstrap_top_frequency	Lee_top_runner_gap	Lee_max_detection	Uhlitz_display_top	Uhlitz_status_x	Uhlitz_reason	Uhlitz_bootstrap_top_frequency	Uhlitz_top_runner_gap	Uhlitz_max_detection	Lee_shared_top	Uhlitz_shared_top	Lee_status_y	Uhlitz_status_y	Lee_top_frequency	Uhlitz_top_frequency
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00631	2-phosphoglycerate	PGAM1	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:5223	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00631""]"	"[""https://www.kegg.jp/entry/R01518"", ""https://www.uniprot.org/uniprotkb/P18669/entry""]"	1	1	True	-1.44511128689612	2.1849625495186e-06	1.2280378206640874e-05	9.762900674279494e-05	2	25	6	11	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.03704430252367848	0.845	0.9691861351819758	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.2569552192321005	0.01034635631729135	0.016421618923530043	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|2-phosphoglycerate|KEGG:C00631|hsa:5223	0.03704430252367848	-0.3162194747572743	0.40202523985274163	0.845	0.9850839215686275	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	1fd0f49d86c750ea90add25a8965aed3047253efa3a349772f2d554e06cb62ab	patient_v1	-0.6363636363636364	-0.9052355205482501	0.04315387023208011	0.0399	0.710054347826087	11	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	b5a28667dffb3f1d812898ab19dc66acdcef109bdebb42b7d4cd326f0b6bfabe	availability_reuse_v2	-1.834605250071056	1.2280378206640874e-05	9.762900674279494e-05	33	DONE	2	25	6	-0.8847281118960327	0.02079521585359911	0.037151003603620884	11	DONE	2	9	0	-0.25783235448779407	-0.43178273653149624	-0.0838819724440919	0.004946172105612767	0.008664213042144814	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	11.0	22.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	1.0	0.2564401187793097	0.7538857621911361	Pericytes	DONE	DESCRIPTIVE_ONLY	0.448	0.0038165622396386933	0.15475123510607383	Stromal	Stromal	DONE	DONE	1.0	0.54
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00631	2-phosphoglycerate	PGAM2	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:5224	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00631""]"	"[""https://www.kegg.jp/entry/R01518"", ""https://www.uniprot.org/uniprotkb/P15259/entry""]"	1	1	False	-1.44511128689612	2.1849625495186e-06	1.2280378206640874e-05	9.762900674279494e-05	2	25	6	11	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.35251836272532744	0.0425	0.7489189189189189	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.33256507733160845	0.0007093136988715628	0.0016058574096280052	True	True	NOT_ESTABLISHED_BY_MAPPING	COAD|2-phosphoglycerate|KEGG:C00631|hsa:5224	0.35251836272532744	0.03539952867278228	0.6169847602255941	0.0425	0.7889250000000001	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	d2dba32f779c66037bbfb18770553e3bb9556d72563ae12b19c5214b7c5d7dc2	patient_v1	-0.05454545454545454	-0.60198918630265	0.7209302325581395	0.8829	0.9848006180469715	11	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	375169cbde4923e6a4ac2a437086699d43a49a44a7babf6a525f3514296a7e44	availability_reuse_v2	-1.834605250071056	1.2280378206640874e-05	9.762900674279494e-05	33	DONE	2	25	6	-0.8847281118960327	0.02079521585359911	0.037151003603620884	11	DONE	2	9	0	-0.3341736857093744	-0.5044125535799361	-0.16393481783881267	0.00035177483398087124	0.0008234729068188577	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	10.0	23.0	0.0	暂不可定位	NOT_EVALUABLE	INSUFFICIENT_TYPES_OR_TOP_DETECTION_BELOW_1_PERCENT	0.464	8.229181972966714e-05	0.002551603805391554	Fibroblast	DONE	DESCRIPTIVE_ONLY	0.945	0.01611992291662841	0.0165642265006794	暂不可定位	暂不可定位	NOT_EVALUABLE	NOT_EVALUABLE	0.487	0.864
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00631	2-phosphoglycerate	BPGM	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:669	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00631""]"	"[""https://www.kegg.jp/entry/R01518"", ""https://www.uniprot.org/uniprotkb/P07738/entry""]"	1	1	True	-1.44511128689612	2.1849625495186e-06	1.2280378206640874e-05	9.762900674279494e-05	2	25	6	11	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.4003174627558803	0.0231	0.6877548387096774	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.0014292884333997335	0.9217154693804386	0.9364125269787599	True	True	NOT_ESTABLISHED_BY_MAPPING	COAD|2-phosphoglycerate|KEGG:C00631|hsa:669	0.4003174627558803	0.0803534696811201	0.6428954971046028	0.0231	0.7674216216216215	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	d03a02fb64477caac9905707dcc6dae9d00cd36cb3c7b71bdc5c8620f2b8dbc1	patient_v1	0.20909090909090908	-0.512013146715557	0.8591549295774648	0.5398	0.9168931354359926	11	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	edafe83e24efd6900b7e7c94486b38835f4badd4a8dc773a7a9848928472e554	availability_reuse_v2	-1.834605250071056	1.2280378206640874e-05	9.762900674279494e-05	33	DONE	2	25	6	-0.8847281118960327	0.02079521585359911	0.037151003603620884	11	DONE	2	9	0	-0.025557291047212268	-0.17745744594128116	0.1263428638468566	0.7340538023477222	0.7746087226046634	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	16.0	17.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	1.0	0.12946230723694838	0.31107680946015404	Fibroblast	DONE	DESCRIPTIVE_ONLY	0.961	0.04184961353094954	0.24736079114032944	Stromal	Stromal	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00631	2-phosphoglycerate	MINPP1	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:9562	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00631""]"	"[""https://www.kegg.jp/entry/R09532"", ""https://www.uniprot.org/uniprotkb/Q9UNW1/entry""]"	1	1	True	-1.44511128689612	2.1849625495186e-06	1.2280378206640874e-05	9.762900674279494e-05	2	25	6	11	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	-0.207926085132905	0.2352	0.8389832599118944	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.8569189822442507	0.0006645017384850796	0.0015120804865527832	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|2-phosphoglycerate|KEGG:C00631|hsa:9562	-0.207926085132905	-0.48576002128136525	0.10723136369600203	0.2352	0.8498848484848485	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	4df015ae6ffd61450e528c5204d974275ba0479faea50c604d269d177a007c4b	patient_v1	-0.39090909090909093	-0.9423076923076923	0.36464613224518505	0.2421	0.8218666666666666	11	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	f1f4bac85f7112d32547ed0b25278c88c073f56f27414df16ae632f4192b722e	availability_reuse_v2	-1.834605250071056	1.2280378206640874e-05	9.762900674279494e-05	33	DONE	2	25	6	-0.8847281118960327	0.02079521585359911	0.037151003603620884	11	DONE	2	9	0	-0.6418622175121502	-0.9651680990429599	-0.3185563359813406	0.0003095032335003877	0.0007345353237451596	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	10.0	23.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	0.923	0.012275454079347256	0.13236956567974795	Pericytes	DONE	DESCRIPTIVE_ONLY	0.88	0.06856499266057503	0.21955768671897702	Stromal	Stromal	DONE	DONE	0.935	0.994
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C03761	3-hydroxy-3-methylglutarate	ACOT8	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:10005	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C03761""]"	"[""https://www.uniprot.org/uniprotkb/O14734/entry""]"	1	1	False	1.28253291327222	4.64513926849744e-06	1.404771606093229e-06	1.9466908827444013e-05	30	2	1	26	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|3-hydroxy-3-methylglutarate|KEGG:C03761|hsa:10005	0.3279017309016669	-0.05253941677559423	0.6362813723653775	0.0647	0.7966463414634146	33	DONE	COMPUTED	85470f24e6e978316362b7858bf3cee62ebb1d2cfd3fced8ee95601ba80e4273	NA	0.31209677419354837	-0.11405076629583712	0.6261338420690269	0.0878	0.7481267857142857	31	DONE	COMPUTED	96a211839f89a437323dab4c77ec300bebde1e3a6c15f9847251f84fcade8586	NA	0.964580745028427	1.404771606093229e-06	1.9466908827444013e-05	33	DONE	30	2	1	0.9920147264037706	9.338596171049022e-06	9.369280779589364e-05	26	DONE	25	1	0	-0.42401262788466365	-0.6932599451975697	-0.15476531057175757	0.0030340440539112267	0.00568193704641557	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	10.0	23.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.10781777643245537	0.384805132561228	Epithelial	DONE	DESCRIPTIVE_ONLY	0.906	0.050580768396949055	0.13703594144230155	Epithelial	Epithelial	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C03761	3-hydroxy-3-methylglutarate	SUGCT	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:79783	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C03761""]"	"[""https://www.uniprot.org/uniprotkb/Q9HAC7/entry""]"	2	2	True	1.28253291327222	4.64513926849744e-06	1.404771606093229e-06	1.9466908827444013e-05	30	2	1	26	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|3-hydroxy-3-methylglutarate|KEGG:C03761|hsa:79783	-0.18350463839451084	-0.519056851253194	0.1834503707933117	0.3147	0.8620260606060606	33	DONE	COMPUTED	0ed37c76461c8ac9f7b9600dc4d26a538f01c2c088528137ab553797c2620c04	NA	-0.03951612903225806	-0.39559143137076597	0.32147447229972953	0.8221	0.9848006180469715	31	DONE	COMPUTED	71b155f6b408d624f3eda14bd2387a0f8bf7fa9e94d395ef6887f8dde923069e	NA	0.964580745028427	1.404771606093229e-06	1.9466908827444013e-05	33	DONE	30	2	1	0.9920147264037706	9.338596171049022e-06	9.369280779589364e-05	26	DONE	25	1	0	-1.2864819046864613	-1.643560833041639	-0.9294029763312837	2.4100408308819562e-08	1.4602012092990675e-07	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	4.0	29.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	1.0	0.05174228036708378	0.07828317994357413	Fibroblast	DONE	DESCRIPTIVE_ONLY	0.591	0.010982618285824267	0.11402982045680277	Stromal	Stromal	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C01089	3-hydroxybutyrate (BHBA)	SLC5A8	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:160728	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C01089""]"	"[""https://www.uniprot.org/uniprotkb/Q8N695/entry""]"	1	1	True	-0.337141033258101	0.201308384491351	0.0001756918371506169	0.0006813415148036119	6	23	4	28	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.3442161620891495	0.12220912270442319	0.15098412389521534	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|3-hydroxybutyrate (BHBA)|KEGG:C01089|hsa:160728	-0.08186850077192231	-0.41703252160411763	0.27830073818541096	0.647	0.9392283333333334	33	DONE	COMPUTED	45cc3c09117a22c6ff05964671debf380fd4b8d8d82925e2ab3261a9e0b4b307	NA	-0.15327768037339728	-0.4864428469097071	0.215988877085783	0.438	0.8997594339622641	28	DONE	COMPUTED	657f66377e685dd191e287d11afcefea13911002fa346cd34b25ecbc245fab0f	NA	-0.5346940225677163	0.0001756918371506169	0.0006813415148036119	33	DONE	6	23	4	-0.5182210975781028	0.000293856642936905	0.0011680801556741972	28	DONE	6	22	0	-0.2020960586140979	-0.7379164385199166	0.33372432129172075	0.4479580351953053	0.4940008311040305	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	12.0	21.0	0.0	暂不可定位	NOT_EVALUABLE	INSUFFICIENT_TYPES_OR_TOP_DETECTION_BELOW_1_PERCENT	0.9967999999999999	0.0010596699036638428	0.0025042346918989584	暂不可定位	NOT_EVALUABLE	INSUFFICIENT_TYPES_OR_TOP_DETECTION_BELOW_1_PERCENT	1.0	0.003946658803168552	0.0037533959587134815	暂不可定位	暂不可定位	NOT_EVALUABLE	NOT_EVALUABLE	0.996	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C01089	3-hydroxybutyrate (BHBA)	BDH2	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:56898	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C01089""]"	"[""https://www.uniprot.org/uniprotkb/Q9BUT1/entry""]"	1	1	True	-0.337141033258101	0.201308384491351	0.0001756918371506169	0.0006813415148036119	6	23	4	28	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|3-hydroxybutyrate (BHBA)|KEGG:C01089|hsa:56898	0.11817894025968215	-0.2251888929340864	0.44429910250921617	0.5133	0.9159204545454547	33	DONE	COMPUTED	bc60b065bcb0d1cda4087727f1436390837f5c822be42dfff5c80f20c251ddea	NA	0.06787082649151614	-0.3619164038408141	0.45941522211134106	0.7309	0.9645469788519637	28	DONE	COMPUTED	f8d97b4f68d0a19c3252d8cc69c238b53043d3e5753cbdb2df9a91c39312c081	NA	-0.5346940225677163	0.0001756918371506169	0.0006813415148036119	33	DONE	6	23	4	-0.5182210975781028	0.000293856642936905	0.0011680801556741972	28	DONE	6	22	0	-1.305188903302543	-1.6830935698656244	-0.9272842367394616	5.635006320768455e-08	3.154378538256255e-07	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	3.0	30.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	1.0	0.16996875789954824	0.3136771832698627	Fibroblast	DONE	DESCRIPTIVE_ONLY	0.86	0.04616287258411583	0.20083378691011317	Stromal	Stromal	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C01089	3-hydroxybutyrate (BHBA)	BDH1	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:622	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C01089""]"	"[""https://www.kegg.jp/entry/R01361"", ""https://www.uniprot.org/uniprotkb/Q02338/entry""]"	1	1	False	-0.337141033258101	0.201308384491351	0.0001756918371506169	0.0006813415148036119	6	23	4	28	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|3-hydroxybutyrate (BHBA)|KEGG:C01089|hsa:622	0.1540008853242317	-0.2065400077502352	0.46642618514395495	0.3956	0.8918518703241896	33	DONE	COMPUTED	76735d71d027ebe3f7a24a93223ea6b546ce3957a204869a16c4ba62d6e7458e	NA	-0.03284072249589491	-0.42612967043513444	0.3945956351577869	0.8678	0.9848006180469715	28	DONE	COMPUTED	061e2ae6977667ee08ef534d1d7ea7035db012ec9d0896c60019319450c0dd19	NA	-0.5346940225677163	0.0001756918371506169	0.0006813415148036119	33	DONE	6	23	4	-0.5182210975781028	0.000293856642936905	0.0011680801556741972	28	DONE	6	22	0	-1.356335556253889	-1.7322117318690227	-0.9804593806387554	2.3338693797789343e-08	1.4308842030787512e-07	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	3.0	30.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.13391960625681654	0.32037154994581285	Epithelial	DONE	DESCRIPTIVE_ONLY	1.0	0.2065257053854781	0.21941478567030645	Epithelial	Epithelial	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C01089	3-hydroxybutyrate (BHBA)	SLC16A1	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:6566	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C01089""]"	"[""https://www.uniprot.org/uniprotkb/P53985/entry""]"	1	1	False	-0.337141033258101	0.201308384491351	0.0001756918371506169	0.0006813415148036119	6	23	4	28	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-1.4830122005927997	1.2499734857520773e-05	5.465570339661044e-05	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|3-hydroxybutyrate (BHBA)|KEGG:C01089|hsa:6566	0.3270844890473356	-0.01865029107370842	0.6444675638394465	0.0662	0.7966463414634146	33	DONE	COMPUTED	5b5159782942c0ad7b652afa992a6ad66af784e3f9f7b94a7822798b0c7ab96a	NA	0.3218390804597701	-0.0707206712275212	0.6864909966271353	0.096	0.7481267857142857	28	DONE	COMPUTED	e8ace1a37dedd04efe59aee80d2444c38be99865a215dbc3c1dcb8a61738daa2	NA	-0.5346940225677163	0.0001756918371506169	0.0006813415148036119	33	DONE	6	23	4	-0.5182210975781028	0.000293856642936905	0.0011680801556741972	28	DONE	6	22	0	-1.3182043688737257	-1.7659942806304225	-0.870414457117029	1.0970353722651677e-06	4.303869304592628e-06	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	3.0	30.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	0.592	0.01059148343736327	0.29637635693413056	Epithelial	DONE	DESCRIPTIVE_ONLY	0.917	0.060142186197376823	0.2697899202681073	Epithelial	Epithelial	DONE	DONE	0.6	0.973
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C01089	3-hydroxybutyrate (BHBA)	SLC16A7	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:9194	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C01089""]"	"[""https://www.uniprot.org/uniprotkb/O60669/entry""]"	1	1	False	-0.337141033258101	0.201308384491351	0.0001756918371506169	0.0006813415148036119	6	23	4	28	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-1.3421269034942398	0.0015163315449396016	0.0030601080047197387	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|3-hydroxybutyrate (BHBA)|KEGG:C01089|hsa:9194	-0.3491802682460297	-0.6336029772797659	-0.002477642224170336	0.0466	0.7889250000000001	33	DONE	COMPUTED	730f87cf1db546fa8bf7a25f1cf84cb304ed3c61edf108f373b32e138b19c80f	NA	-0.13136288998357964	-0.4858318418981086	0.2486403483711933	0.5016	0.9168931354359926	28	DONE	COMPUTED	97a8588d45681c3145fe85477f0225e793315c2f8c09ff8f0af4624bbc46419d	NA	-0.5346940225677163	0.0001756918371506169	0.0006813415148036119	33	DONE	6	23	4	-0.5182210975781028	0.000293856642936905	0.0011680801556741972	28	DONE	6	22	0	-0.8833166074320539	-1.394312644719736	-0.3723205701443718	0.0013154668093942853	0.002724080759826024	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	6.0	27.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	1.0	0.02605156917231477	0.10391812271802137	Endothelial	DONE	DESCRIPTIVE_ONLY	0.577	0.004717028251753158	0.2269597983782868	Stromal	Tcells	DONE	DONE	1.0	1.0
