gene	n_shared_celltypes	interpretation	ER+_status	ER+_reason	ER+_top	ER+_second	ER+_effect	ER+_gap	ER+_n	ER+_detection	ER+_top_cn	ER+_shared_top	ER+_shared_status	HER2+_status	HER2+_reason	HER2+_top	HER2+_second	HER2+_effect	HER2+_gap	HER2+_n	HER2+_detection	HER2+_top_cn	HER2+_shared_top	HER2+_shared_status	TNBC_status	TNBC_reason	TNBC_top	TNBC_second	TNBC_effect	TNBC_gap	TNBC_n	TNBC_detection	TNBC_top_cn	TNBC_shared_top	TNBC_shared_status	same_top_all3	same_top_shared3	status	pattern	equal_subtype_top	omit_ER+_top	omit_HER2+_top	omit_TNBC_top	omit_one_equal_subtype_top_changes
SLC47A1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	Plasma_cells	0.0180686307724179	0.0034513865572647993	11	0.0274131887772313	髓系细胞	Myeloid	DONE	DONE		Myeloid	Fibroblasts	0.0276127714024341	0.025582601067409103	5	0.0635993668401329	髓系细胞	Myeloid	DONE	DONE		Myeloid	Plasma_cells	0.0193148450554629	0.011066356925402	10	0.0246970694704339	髓系细胞	Myeloid	DONE	True	True	DONE	SAME_TOP	Myeloid	Myeloid	Myeloid	Myeloid	False
SLC47A2	7	descriptive_only;not_subtype_specificity_or_causality	NOT_EVALUABLE	low_detection	NA	NA	0.0008314148721498	0.00022541444144709996	9	0.0010893246187363	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0001727266030952	0.0001727266030952	5	0.0009009009009009	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0015009774766264	0.0005357536229958999	9	0.003134978905904	不可判定	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
SLC5A10	7	descriptive_only;not_subtype_specificity_or_causality	DONE		B_cells	Nonmalignant_epithelial	0.0109083713667873	0.0052476148843302005	8	0.0045048701298701	B细胞	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0009523577035848	0.00017406314027570004	5	0.0006230529595015	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0028396230135595	0.0018867549024089002	9	0.0030816787089188	不可判定	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
SLC6A6	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Fibroblasts	Endothelial	0.1917345098717837	0.0469418169587657	9	0.1598061349652713	成纤维细胞	Fibroblasts	DONE	DONE		Fibroblasts	Myeloid	0.2456191328419864	0.0788500783354561	5	0.2641803688434678	成纤维细胞	Fibroblasts	DONE	DONE		Myeloid	Endothelial	0.1427872603008232	0.014591620445563697	10	0.1403481863720477	髓系细胞	Myeloid	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	False
SLC6A8	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0608351555958169	0.018743972800747695	9	0.0829608194994516	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.0679232866756658	0.030865000078536	3	0.1567079011827108	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Fibroblasts	0.0503226522592814	0.004540683473054495	8	0.0970477604903537	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
SLC7A11	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	Endothelial	0.0288376861837073	0.0143685536395609	11	0.0212109820428355	髓系细胞	Myeloid	DONE	DONE		Myeloid	Endothelial	0.0395943035019754	0.016940471028932404	5	0.0346264936429095	髓系细胞	Myeloid	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0666409666126607	0.03987501659283969	8	0.0849352143321184	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Myeloid	True
SOAT1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	Fibroblasts	0.230950627768806	0.1346785608587424	11	0.217611442184996	髓系细胞	Myeloid	DONE	DONE		Myeloid	Fibroblasts	0.2662155528562305	0.15574075709697288	5	0.3383913531533231	髓系细胞	Myeloid	DONE	DONE		Myeloid	Fibroblasts	0.2186044456509119	0.1251091532588276	10	0.209983391817856	髓系细胞	Myeloid	DONE	True	True	DONE	SAME_TOP	Myeloid	Myeloid	Myeloid	Myeloid	False
SOAT2	7	descriptive_only;not_subtype_specificity_or_causality	NOT_EVALUABLE	low_detection	NA	NA	0.0014257412413599	0.0003172575412356	9	0.001939122168182	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0033069965600322	0.0012807985080829998	5	0.0040188078070545	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0033519976810332	0.0030995283120886	9	0.0028292064261	不可判定	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
SORD	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.3240374776612087	0.07238857757183881	9	0.3403338564951967	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Myeloid	0.1129626265125192	0.0430958204949195	3	0.2411957324947529	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.1758001977710512	0.07073042170486309	8	0.2546290949925132	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
SPHK1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Fibroblasts	Endothelial	0.3916126869359934	0.1389388410131669	9	0.2959358023748241	成纤维细胞	Fibroblasts	DONE	DONE		Fibroblasts	Endothelial	0.6887643773505594	0.2872811721145864	5	0.5475994664818467	成纤维细胞	Fibroblasts	DONE	DONE		Fibroblasts	Malignant_epithelial	0.5948662242390765	0.27245927313635065	9	0.3858022497634051	成纤维细胞	Fibroblasts	DONE	True	True	DONE	SAME_TOP	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	False
SPHK2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.066342991934282	0.0261792219749669	9	0.1012955127430645	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Endothelial	0.0602621442519085	0.020465362142675796	3	0.1648413917123881	恶性上皮	Malignant_epithelial	DONE	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.0579714993965248	0.003087018160783904	4	0.0670330825486927	非恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
SQLE	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.3230942926636501	0.19209629471992418	9	0.357494042364826	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	B_cells	1.219816355642312	1.0646865967555754	3	0.7567619291950164	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Endothelial	0.3278755473826112	0.18953101419614451	8	0.3602734928935412	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
SUCLA2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Perivascular	0.230434157694866	0.04811164550221811	4	0.3756881936519953	非恶性上皮	Perivascular	DONE	DONE		Malignant_epithelial	Fibroblasts	0.1929500613919079	0.06489502293238081	3	0.3837062720712731	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.1549469514657943	4.244566394770444e-05	8	0.237576201101348	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Malignant_epithelial	Malignant_epithelial	Perivascular	Malignant_epithelial	True
SUCLG1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.6698961748724984	0.3086101695495446	4	0.6587898980993651	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.4482924468412717	0.1296189030566679	3	0.6071794920881821	恶性上皮	Malignant_epithelial	DONE	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.5183331373674857	0.006040840327586672	4	0.5102163768377107	非恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
SUCLG2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.2960928201866296	0.017430785406714278	4	0.4428247804123878	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.3147099835380809	0.06058253714401418	3	0.5129481705983446	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.2305097944169867	0.024388930209582715	8	0.3252691373780134	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
TAT	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.1063045294934357	0.0567068895942368	4	0.0587084711451458	非恶性上皮	Malignant_epithelial	DONE	NOT_EVALUABLE	low_detection	NA	NA	0.0016799127195202	0.001597365996606573	5	0.0068965517241379	不可判定	NA	NOT_EVALUABLE	DONE		Nonmalignant_epithelial	Myeloid	0.0628420953425983	0.0615756677088269	4	0.0522204577195116	非恶性上皮	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
UPB1	7	descriptive_only;not_subtype_specificity_or_causality	NOT_EVALUABLE	low_detection	NA	NA	0.0066514094185326	0.0001230583750067996	11	0.0035808585464495	不可判定	NA	NOT_EVALUABLE	DONE		Endothelial	Malignant_epithelial	0.0068614530321039	0.0004016912031068005	4	0.0050521886524029	内皮细胞	Endothelial	DONE	NOT_EVALUABLE	low_detection	NA	NA	0.0096740946413834	0.003484974083600701	7	0.0078360721881886	不可判定	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
UPP1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Endothelial	Myeloid	0.5525890405528453	0.1624617508329576	11	0.3632005033919306	内皮细胞	Endothelial	DONE	DONE		Endothelial	Myeloid	0.8161490756813747	0.22007558554118023	4	0.5354825542336703	内皮细胞	Endothelial	DONE	DONE		Myeloid	Endothelial	0.5234902401428	0.07092575489012021	10	0.3836948572029106	髓系细胞	Myeloid	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Endothelial	Endothelial	Endothelial	Endothelial	False
UPP2	7	descriptive_only;not_subtype_specificity_or_causality	NOT_EVALUABLE	low_detection	NA	NA	0.00056164939144	0.00047069968549578046	9	0.0007368705356968	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0011541999860871	0.0010022111997912	5	0.0031723497483575	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0005466485664441	0.00047762914225267115	8	0.0010541825841765	不可判定	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
