cancer	gene	pool_status	work_priority	priority_reason	functional_class	functional_class_code	study_record_count	unique_source_count	genetic_intervention_reported	linked_direct_metabolites	direct_relation_ids	n_direct_relations	mapping_status	original_best_metabolite	original_n	original_rho	original_q	same_relation_er_v3_n	same_relation_er_v3_rho	same_relation_er_v3_q	same_relation_er_v2_q	er_v3_display_best_relation	er_v3_display_best_q	patient_evidence_summary	functional_summary	models	interventions	metabolite_readout	counterevidence_and_limits	research_increment	next_minimal_action	review_depth	literature_search_status	fulltext_review_status	mediation_in_CAMP	depmap_status	depmap_score	depmap_n_models	common_essential_status	normal_tissue_safety	cptac_role	fuscc_status	study_ids	source_urls	original_statistics_source	robustness_source	direct_mapping_source	review_status	snapshot_commit
BRCA	ASNS	RETAINED	保留	已有天冬酰胺—转移机制；CAMP所连谷氨酰胺不是同一结论	有乳腺癌遗传干预报告	A	2	2	True	glutamate; aspartate; glutamine; asparagine	KEGG:C00025|ASNS; KEGG:C00049|ASNS; KEGG:C00064|ASNS; KEGG:C00152|ASNS	4	复用原v1生化候选；未重新全面核验反应注释	glutamine	61.0	-0.4305129561078794	0.01995	61.0	-0.3948321624319598	0.053437500000000006	0.0534375	KEGG:C00064|ASNS	0.053437500000000006	本轮ER关联未过0.05；不以此排除功能价值	S006（2018）：限制天冬酰胺减少转移，但不减少该研究中的原发肿瘤生长；增强天冬酰胺供应促进转移 | S007（2025）：脑转移抑制，支持ASNS—天冬酰胺轴的脑转移背景	S006：乳腺癌转移模型；模型细节须以全文为准 | S007：乳腺癌脑转移模型	S006：ASNS敲低、L-asparaginase、饮食天冬酰胺限制；相反方向干预 | S007：FAM50A抑制/天冬酰胺酶；摘要未逐项核实ASNS直接扰动	S006：天冬酰胺；不能把转移结论改写为普遍增殖依赖 | S007：L-asparagine合成	S006：营养/转移终点和模型特异；并非针对CAMP谷氨酰胺关联的患者因果验证 | S007：当前可见摘要主要为上游调控；不能记为已经核实的独立ASNS敲除实验	已有天冬酰胺—转移机制；CAMP所连谷氨酰胺不是同一结论	作为功能参照保留，区分原发增长/转移及谷氨酰胺与天冬酰胺	原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	既有10基因对比有组织/plex混杂；不用于优先级加分	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S006; S007	"https://pubmed.ncbi.nlm.nih.gov/29414946/
https://pubmed.ncbi.nlm.nih.gov/40531994/"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	ASS1	RETAINED	保留	恢复ASS1与缺失背景精氨酸剥夺属于不同策略	有乳腺癌遗传干预报告	A	3	3	True	aspartate; citrulline	KEGG:C00049|ASS1; KEGG:C00327|ASS1	2	复用原v1生化候选；未重新全面核验反应注释	aspartate	61.0	-0.1709677419354838	0.3768035294117647	61.0	-0.18767347429336137	0.4201293103448276	0.3916714285714286	KEGG:C00049|ASS1	0.4201293103448276	本轮ER关联未过0.05；不以此排除功能价值	S008（2024）：ASS1限制成瘤；缺失可部分缓解丝/甘氨酸缺乏抑制，丝氨酸补充影响过表达表型 | S009（2014）：诱导线粒体损伤和细胞死亡/生长抑制 | S010（2021）：ASS1激活和抗肿瘤表型	S008：TNBC细胞与成瘤模型 | S009：ASS1缺乏的乳腺癌模型 | S010：乳腺癌相关模型	S008：ASS1增加/缺失；PHGDH稳定性与丝氨酸相关救援 | S009：ADI-PEG20精氨酸剥夺；自噬背景比较 | S010：Spinosyn A及衍生物激活ASS1；具体遗传验证未逐图核实	S008：PHGDH及新生丝氨酸合成 | S009：精氨酸缺乏 | S010：精氨酸代谢酶活性	S008：不是简单的ASS1抑制策略；CAMP天冬氨酸/瓜氨酸关系不能直接等同该机制 | S009：ASS1缺失是响应背景，不等于干预ASS1可普遍治疗；题名为内容概述 | S010：药物靶向归属及基因救援需进一步全文定位；不可作临床用药建议	恢复ASS1与缺失背景精氨酸剥夺属于不同策略	结合TNBC/丝氨酸背景解释，不自动列抑制ASS1	原始研究摘要及可见结果 | 原始研究摘要 | 原始研究摘要/检索结果	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S008; S009; S010	"https://www.nature.com/articles/s41419-024-06672-z
https://pubmed.ncbi.nlm.nih.gov/24692592/
https://www.nature.com/articles/s41467-021-22235-8"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	BBOX1	RETAINED	保留	TNBC和IP3R3联系已发表；有功能不等于脱氧肉碱介导	有乳腺癌遗传干预报告	A	1	1	True	deoxycarnitine	KEGG:C01181|BBOX1	1	复用原v1生化候选；未重新全面核验反应注释	deoxycarnitine	61.0	-0.2708655587962627	0.1611675	60.0	-0.28587508037310483	0.2215875	0.1382869565217391	KEGG:C01181|BBOX1	0.2215875	本轮ER关联未过0.05；不以此排除功能价值	S011（2020）：TNBC生长、细胞周期和存活受损；所测正常乳腺细胞影响较小；体内肿瘤生长下降	S011：TNBC细胞、正常乳腺细胞对照及体内肿瘤模型	S011：siRNA/shRNA遗传耗竭；药理抑制	S011：IP3R3稳定性、钙释放、呼吸及糖酵解；未证明CAMP去氧肉碱介导	S011：有限正常细胞比较不是临床安全；机制为酶依赖的BBOX1–IP3R3联系，不能称催化无关	TNBC和IP3R3联系已发表；有功能不等于脱氧肉碱介导	区分BBOX1酶活、IP3R3联系及CAMP底物丰度，避免首次靶点表述	原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S011	https://pubmed.ncbi.nlm.nih.gov/32690540/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	BCAT1	RETAINED	保留	抗雌激素耐药/TNBC干预已存在，不受本轮关联不显著排除	有乳腺癌遗传干预报告	A	2	2	True	glutamate; isoleucine	KEGG:C00025|BCAT1; KEGG:C00407|BCAT1	2	复用原v1生化候选；未重新全面核验反应注释	glutamate	61.0	0.2941829719725012	0.12426	61.0	0.20990629966365856	0.33799787234042555	0.3074711538461538	KEGG:C00025|BCAT1	0.33799787234042555	本轮ER关联未过0.05；不以此排除功能价值	S012（2017）：敲低抑制增殖、迁移、侵袭和原位肿瘤；过表达使敏感细胞在抗雌激素下仍可生长 | S013（2020）：增殖、迁移、侵袭减少，PI3K/Akt与Ras/ERK信号变化	S012：抗雌激素耐药、ER阴性/HER2阳性及TNBC模型；原位TNBC异种移植 | S013：MDA-MB-231等TNBC细胞；胰岛素/IGF-1背景	S012：慢病毒BCAT1 shRNA；过表达 | S013：BCAT1 siRNA，20nM/72h见图注；过表达	S012：p27/pRB背景；未从摘要核实谷氨酸/异亮氨酸介导 | S013：未从所读部分证明CAMP代谢物介导	S012：激素背景特异，不能外推所有BRCA | S013：体外/刺激条件；BCATc=BCAT1，不是BCAT2	抗雌激素耐药/TNBC干预已存在，不受本轮关联不显著排除	按激素/IGF背景核对公开资料；与BCAT2分开	原始研究摘要 | 摘要及图注	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S012; S013	"https://pubmed.ncbi.nlm.nih.gov/28319069/
https://pubmed.ncbi.nlm.nih.gov/32523652/"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	BCAT2	RETAINED	保留	ER调整谷氨酸关联处阈值附近，但BCAT1功能不能直接转移	本轮未取得适用干预报告	J	0	0	False	glutamate; isoleucine	KEGG:C00025|BCAT2; KEGG:C00407|BCAT2	2	复用原v1生化候选；未重新全面核验反应注释	glutamate	61.0	0.3253305129561079	0.0800590909090909	61.0	0.393455269671664	0.053437500000000006	0.0534375	KEGG:C00025|BCAT2	0.053437500000000006	本轮ER关联未过0.05；不以此排除功能价值	已进行该基因定向检索；本轮未取得足以归属乳腺癌的基因特异功能来源。不是证明该基因无作用。				有限检索范围，未完成无限制系统综述；低命中可能受别名/缩写和索引覆盖影响。	ER调整谷氨酸关联处阈值附近，但BCAT1功能不能直接转移	保留患者线索，补查BCAT2基因特异乳腺癌扰动；不反复换种子	BOUNDED_GENE_SEARCH_ONLY	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接			https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	CDO1	RETAINED	保留	恢复型抑癌与ROS/药敏支持，不是抑制型靶点	有乳腺癌遗传干预报告	A	1	1	True	cysteine	KEGG:C00097|CDO1	1	复用原v1生化候选；未重新全面核验反应注释	cysteine	61.0	-0.3072448439978847	0.1056535714285714	60.0	-0.27910751927093275	0.23496666666666668	0.1382869565217391	KEGG:C00097|CDO1	0.23496666666666668	本轮ER关联未过0.05；不以此排除功能价值	S014（2013）：ROS升高、细胞存活和生长降低、蒽环类敏感性增加	S014：乳腺癌细胞；原发乳腺癌甲基化/突变资料	S014：恢复CDO1功能；5-azacytidine复表达作为非特异干预另列	S014：半胱氨酸代谢/ROS；未从摘要核实全部代谢物定量	S014：去甲基化药非CDO1特异；不能把低表达基因自动列为抑制靶点	恢复型抑癌与ROS/药敏支持，不是抑制型靶点	优先确认恢复CDO1后的半胱氨酸利用及药物背景	原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S014	https://aacrjournals.org/clincancerres/article/19/12/3201/77652/Frequent-Inactivation-of-Cysteine-Dioxygenase-Type	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	CEPT1	RETAINED	暂挂	现有线索为DMDD药物调控，尚不能归因CEPT1基因	功能线索待方法/模型核定	F	1	1	False	cytidine 5'-monophosphate (5'-CMP); cytidine 5'-diphosphocholine	KEGG:C00055|CEPT1; KEGG:C00307|CEPT1	2	复用原v1生化候选；未重新全面核验反应注释	cytidine 5'-diphosphocholine	61.0	0.2591254696437662	0.1624499999999999	49.0	0.130372246708208	0.61218	0.268375	KEGG:C00307|CEPT1	0.61218	本轮ER关联未过0.05；不以此排除功能价值	S015（2023）：制剂抗肿瘤效果；摘要不足以确认CEPT1基因特异干预	S015：乳腺癌体内外模型；具体细胞系未从摘要核实	S015：DMDD及肿瘤靶向脂质体递送	S015：未从所读摘要明确代谢物定量	S015：不能由标题写着regulating CEPT1就认定CEPT1敲除抑癌	现有线索为DMDD药物调控，尚不能归因CEPT1基因	先定位特异敲低/救援，区分药物多靶性与基因作用	原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S015	https://www.sciencedirect.com/science/article/abs/pii/S1001841722006179	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	NEEDS_REVIEW	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	CHKA	RETAINED	保留	有ER细胞系特异干预；同类模型存在无效结果	有乳腺癌遗传干预报告	A	1	1	True	choline; ethanolamine; phosphoethanolamine	KEGG:C00114|CHKA; KEGG:C00189|CHKA; KEGG:C00346|CHKA	3	复用原v1生化候选；未重新全面核验反应注释	ethanolamine	61.0	0.2301956636700158	0.21717	61.0	0.22639850017097227	0.33799787234042555	0.3074711538461538	KEGG:C00189|CHKA	0.33799787234042555	本轮ER关联未过0.05；不以此排除功能价值	S016（2015）：SUM44细胞存活减少，但MDA-MB134-VI未显示同样效应；调节ER驱动增殖	S016：SUM44、MDA-MB134-VI、T47D、MCF7、MCF7-LTED等ER阳性模型	S016：CHKA siRNA SMARTpool	S016：ER信号；未证实本项目乙醇胺介导	S016：拷贝数相似不保证表达/依赖相同；必须保留细胞系阴性结果	有ER细胞系特异干预；同类模型存在无效结果	保留SUM44与MDA-MB134-VI差异，不把低原RNA差异当排除项	摘要及全文结果片段	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S016	https://link.springer.com/article/10.1186/s13058-015-0532-0	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	CHKB	RETAINED	暂挂	原RNA无唯一匹配，三条关系不可评估；本轮亦无直接功能出处	本轮未取得适用干预报告	J	0	0	False	choline; ethanolamine; phosphoethanolamine	KEGG:C00114|CHKB; KEGG:C00189|CHKB; KEGG:C00346|CHKB	3	复用原v1生化候选；未重新全面核验反应注释	NA										无可评估RNA对应，不能作阴性	已进行该基因定向检索；本轮未取得足以归属乳腺癌的基因特异功能来源。不是证明该基因无作用。				有限检索范围，未完成无限制系统综述；低命中可能受别名/缩写和索引覆盖影响。	原RNA无唯一匹配，三条关系不可评估；本轮亦无直接功能出处	先解决测量映射，CHKA证据不得替代CHKB	BOUNDED_GENE_SEARCH_ONLY	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接			https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	CHPT1	RETAINED	保留	ER/他莫昔芬耐药模型已有功能，含斑马鱼播散	有乳腺癌遗传干预报告	A	1	1	True	cytidine 5'-monophosphate (5'-CMP); cytidine 5'-diphosphocholine	KEGG:C00055|CHPT1; KEGG:C00307|CHPT1	2	复用原v1生化候选；未重新全面核验反应注释	cytidine 5'-diphosphocholine	61.0	-0.2384495769005015	0.2100857142857142	49.0	-0.2138100889323124	0.4201293103448276	0.4279275	KEGG:C00307|CHPT1	0.4201293103448276	本轮ER关联未过0.05；不以此排除功能价值	S017（2016）：软琼脂生长、增殖和侵袭下降；斑马鱼早期播散下降，LCC2影响较强	S017：MCF7、T47D、他莫昔芬耐药LCC2；斑马鱼异种移植	S017：CHPT1 siRNA	S017：雌激素诱导磷脂酰胆碱合成受CHPT1影响	S017：斑马鱼早期播散非完整自发转移；CAMP的CDP-choline/CMP不能直接当膜PC通量	ER/他莫昔芬耐药模型已有功能，含斑马鱼播散	区别CDP-choline/CMP丰度和膜磷脂通量，保留亚型范围	摘要及期刊全文结果片段	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S017	https://pubmed.ncbi.nlm.nih.gov/27457520/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	CKB	RETAINED	保留	HIF/ER阴性相关模型有遗传功能	有乳腺癌遗传干预报告	A	1	1	True	creatine	KEGG:C00300|CKB	1	复用原v1生化候选；未重新全面核验反应注释	creatine	61.0	0.2409307244843997	0.20270625	61.0	0.22263082923122976	0.33799787234042555	0.3074711538461538	KEGG:C00300|CKB	0.33799787234042555	本轮ER关联未过0.05；不以此排除功能价值	S018（2022）：侵袭、体内生长与肺转移受CKB调控；药物与化疗可增效	S018：HIF相关PyMT乳腺肿瘤细胞、ER阴性/TNBC模型	S018：CKB功能缺失/增加；cyclocreatine单独区分	S018：肌酸/磷酸肌酸相关能量通路；未证明CAMP肌酸低的原因	S018：肌酸类似物不等于CKB专一抑制；治疗背景与宿主差异保留	HIF/ER阴性相关模型有遗传功能	区分CKB与肌酸类似物药效；不把CKM结果或全身肌酸生理混用	摘要及图注	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S018	https://pubmed.ncbi.nlm.nih.gov/35008190/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	CKM	RETAINED	暂挂	没有取得CKM特异乳腺癌干预	本轮未取得适用干预报告	J	0	0	False	creatine	KEGG:C00300|CKM	1	复用原v1生化候选；未重新全面核验反应注释	creatine	61.0	0.0323638286620835	0.8839384615384615	61.0	0.03133610324498697	0.8795677215189873	0.8908442307692308	KEGG:C00300|CKM	0.8795677215189873	本轮ER关联未过0.05；不以此排除功能价值	已进行该基因定向检索；本轮未取得足以归属乳腺癌的基因特异功能来源。不是证明该基因无作用。				有限检索范围，未完成无限制系统综述；低命中可能受别名/缩写和索引覆盖影响。	没有取得CKM特异乳腺癌干预	保留肌酸关系，禁止借CKB功能赋值	BOUNDED_GENE_SEARCH_ONLY	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接			https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	CMAS	RETAINED	保留	细胞自主及免疫完整模型均有干预；体外无效不能排除体内效应	有乳腺癌遗传干预报告	A	2	2	True	N-acetylneuraminate	KEGG:C00270|CMAS	1	复用原v1生化候选；未重新全面核验反应注释	N-acetylneuraminate	61.0	0.1151771549444738	0.5552470588235294	61.0	0.01760845889936394	0.9406030120481929	0.9418638036809815	KEGG:C00270|CMAS	0.9406030120481929	本轮ER关联未过0.05；不以此排除功能价值	S019（2016）：长期无血清存活和异种移植生长降低；蛋白唾液酸化改变 | S020（2026）：体外生长相近，但免疫完整宿主体内生长下降；CD8 T细胞和免疫抑制背景改变	S019：231MFP三阴性乳腺癌；免疫缺陷鼠异种移植 | S020：4T1同系乳腺癌；BALB/c乳腺脂肪垫原位模型	S019：稳定或诱导shCMAS | S020：Cmas敲除	S019：靶向代谢组、唾液酸测量；己糖胺相关代谢物改变 | S020：唾液酸化，SNA/糖组学确认	S019：机制不等于某单一游离代谢物；作者未完全解析转录变化原因 | S020：不能拿体外无依赖判为无功能；游离Neu5Ac不是唾液酸化总量；未宣称已逐图复核	细胞自主及免疫完整模型均有干预；体外无效不能排除体内效应	先核清Neu5Ac游离丰度与细胞唾液酸化/免疫作用层级	全文结果片段及图注 | 全文结果片段	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S019; S020	"https://pubs.acs.org/doi/10.1021/acschembio.6b00433
https://www.nature.com/articles/s41467-026-73401-9"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	CMPK1	RETAINED	保留	TNBC组织/结局信息有，但非基因干预	观察性或非基因特异背景	G	1	1	False	cytidine 5'-monophosphate (5'-CMP)	KEGG:C00055|CMPK1	1	复用原v1生化候选；未重新全面核验反应注释	cytidine 5'-monophosphate (5'-CMP)	61.0	0.0668657773027394	0.7550211678832117	42.0	-0.18834085251115976	0.5021364705882353	0.8589551020408163	KEGG:C00055|CMPK1	0.5021364705882353	本轮ER关联未过0.05；不以此排除功能价值	S021（2016）：预后相关证据，不等于功能依赖	S021：461例TNBC组织/IHC及GSEA	S021：观察性核表达与预后分析；未见基因特异干预	S021：未核实对应CAMP代谢物变化	S021：circ-CMPK1非小细胞肺癌研究不归属BRCA CMPK1编码蛋白功能	TNBC组织/结局信息有，但非基因干预	不把核IHC预后或circ-CMPK1肺癌研究升级为BRCA功能	原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S021	https://pubmed.ncbi.nlm.nih.gov/27558661/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
