feature_name	metabolite_key	gene	uniprot_accession	matched_chebi	matched_participant_names	reaction	relation_type	rhea_ids	compartment	annotation_evidence	human_experimental_annotation	subunit_notes	source_url	status	reason
glycerol	KEGG:C00116	ABHD6	Q9BV23	17754	glycerol	2-(9Z,12Z-octadecadienoyl)-glycerol + H2O = (9Z,12Z)-octadecadienoate + glycerol + H(+)	DIRECT_REACTION	RHEA:44732	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	ABHD6	Q9BV23	17754	glycerol	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	DIRECT_REACTION	RHEA:26132	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	ABHD6	Q9BV23	17754	glycerol	a 1-acylglycerol + H2O = glycerol + a fatty acid + H(+)	DIRECT_REACTION	RHEA:34019	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	ABHD6	Q9BV23	17754	glycerol	1-octanoylglycerol + H2O = octanoate + glycerol + H(+)	DIRECT_REACTION	RHEA:44328	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	ABHD6	Q9BV23	17754	glycerol	1-decanoylglycerol + H2O = decanoate + glycerol + H(+)	DIRECT_REACTION	RHEA:44320	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	ABHD6	Q9BV23	17754	glycerol	1-dodecanoylglycerol + H2O = dodecanoate + glycerol + H(+)	DIRECT_REACTION	RHEA:44316	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	ABHD6	Q9BV23	17754	glycerol	1-tetradecanoylglycerol + H2O = tetradecanoate + glycerol + H(+)	DIRECT_REACTION	RHEA:44312	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	ABHD6	Q9BV23	17754	glycerol	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	DIRECT_REACTION	RHEA:38487	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	ABHD6	Q9BV23	17754	glycerol	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	DIRECT_REACTION	RHEA:44728	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	ABHD6	Q9BV23	17754	glycerol	1-(9Z,12Z-octadecadienoyl)-glycerol + H2O = (9Z,12Z)-octadecadienoate + glycerol + H(+)	DIRECT_REACTION	RHEA:48428	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	GDPD2	Q9HCC8	17754	glycerol	sn-glycero-3-phospho-1D-myo-inositol + H2O = 1D-myo-inositol 1-phosphate + glycerol + H(+)	DIRECT_REACTION	RHEA:14033	Cell membrane	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9ESM6""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q9HCC8/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerol	KEGG:C00116	PNPLA3	Q9NST1	17754	glycerol	a 1-acylglycerol + a 1,3-diacylglycerol = a triacylglycerol + glycerol	DIRECT_REACTION	RHEA:44440	Membrane; Lipid droplet	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9NST1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	PNPLA3	Q9NST1	17754	glycerol	a 1-acylglycerol + a 1,2-diacylglycerol = a triacylglycerol + glycerol	DIRECT_REACTION	RHEA:44436	Membrane; Lipid droplet	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9NST1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	PNPLA3	Q9NST1	17754	glycerol	2 a 1-acylglycerol = a 1,2-diacylglycerol + glycerol	DIRECT_REACTION	RHEA:44432	Membrane; Lipid droplet	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9NST1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	PNPLA3	Q9NST1	17754	glycerol	2 1-(9Z-octadecenoyl)-glycerol = 1,2-di-(9Z-octadecenoyl)-glycerol + glycerol	DIRECT_REACTION	RHEA:38323	Membrane; Lipid droplet	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9NST1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	PNPLA3	Q9NST1	17754	glycerol	1-(9Z-octadecenoyl)-glycerol + 1,2-di-(9Z-octadecenoyl)-glycerol = 1,2,3-tri-(9Z-octadecenoyl)-glycerol + glycerol	DIRECT_REACTION	RHEA:38327	Membrane; Lipid droplet	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9NST1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	PNPLA3	Q9NST1	17754	glycerol	1-(9Z-octadecenoyl)-glycerol + 1,3-di-(9Z-octadecenoyl)-glycerol = 1,2,3-tri-(9Z-octadecenoyl)-glycerol + glycerol	DIRECT_REACTION	RHEA:38331	Membrane; Lipid droplet	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9NST1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	GK3	Q14409	17754	glycerol	glycerol + ATP = sn-glycerol 3-phosphate + ADP + H(+)	DIRECT_REACTION	RHEA:21644	Mitochondrion outer membrane; Cytoplasm, cytosol	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P32189""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q14409/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerol	KEGG:C00116	ABHD16B	Q9H3Z7	17754	glycerol	a 1-acylglycerol + H2O = glycerol + a fatty acid + H(+)	DIRECT_REACTION	RHEA:34019	NOT_SPECIFIED	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36841071""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9H3Z7/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	ABHD16B	Q9H3Z7	17754	glycerol	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	DIRECT_REACTION	RHEA:38487	NOT_SPECIFIED	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36841071""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9H3Z7/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerol	KEGG:C00116	AQP7B	A0A075B734	17754	glycerol	glycerol(in) = glycerol(out)	DIRECT_TRANSPORT	RHEA:29675	Membrane	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O14520""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O14520""}], ""value"": ""Homotetramer; each monomer provides an independent glycerol/water pore""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/A0A075B734/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerol	KEGG:C00116	GK5	Q6ZS86	17754	glycerol	glycerol + ATP = sn-glycerol 3-phosphate + ADP + H(+)	DIRECT_REACTION	RHEA:21644	Cytoplasm	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8BX05""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q6ZS86/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G6	O60733	16870	sn-glycerol 3-phosphocholine	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+)	DIRECT_REACTION	RHEA:15177	Cytoplasm; Cell membrane; Mitochondrion; Cell projection, pseudopodium	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20886109""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""A0A3L7I2I8""}], ""value"": ""Homodimer formed by catalytic domains tightly interacting through a large hydrophobic interface. The contact area involves 3 alpha helices, several loops and a part of the beta sheet from each monomer. Both active sites of the dimer are in close proximity adopting an open conformation that provide sufficient space for phospholipid access and favoring cooperativity in deacylation-reacylation reactions. Each monomer has 9 ankyrin repeats stacked side-by-side in an elongated structure oriented outwards from the catalytic core""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/O60733/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G6	O60733	16870	sn-glycerol 3-phosphocholine	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	DIRECT_REACTION	RHEA:40435	Cytoplasm; Cell membrane; Mitochondrion; Cell projection, pseudopodium	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20886109""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""A0A3L7I2I8""}], ""value"": ""Homodimer formed by catalytic domains tightly interacting through a large hydrophobic interface. The contact area involves 3 alpha helices, several loops and a part of the beta sheet from each monomer. Both active sites of the dimer are in close proximity adopting an open conformation that provide sufficient space for phospholipid access and favoring cooperativity in deacylation-reacylation reactions. Each monomer has 9 ankyrin repeats stacked side-by-side in an elongated structure oriented outwards from the catalytic core""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/O60733/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G6	O60733	16870	sn-glycerol 3-phosphocholine	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	DIRECT_REACTION	RHEA:40831	Cytoplasm; Cell membrane; Mitochondrion; Cell projection, pseudopodium	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""A0A3L7I2I8""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""A0A3L7I2I8""}], ""value"": ""Homodimer formed by catalytic domains tightly interacting through a large hydrophobic interface. The contact area involves 3 alpha helices, several loops and a part of the beta sheet from each monomer. Both active sites of the dimer are in close proximity adopting an open conformation that provide sufficient space for phospholipid access and favoring cooperativity in deacylation-reacylation reactions. Each monomer has 9 ankyrin repeats stacked side-by-side in an elongated structure oriented outwards from the catalytic core""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/O60733/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G6	O60733	16870	sn-glycerol 3-phosphocholine	2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	DIRECT_REACTION	RHEA:40827	Cytoplasm; Cell membrane; Mitochondrion; Cell projection, pseudopodium	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""A0A3L7I2I8""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""A0A3L7I2I8""}], ""value"": ""Homodimer formed by catalytic domains tightly interacting through a large hydrophobic interface. The contact area involves 3 alpha helices, several loops and a part of the beta sheet from each monomer. Both active sites of the dimer are in close proximity adopting an open conformation that provide sufficient space for phospholipid access and favoring cooperativity in deacylation-reacylation reactions. Each monomer has 9 ankyrin repeats stacked side-by-side in an elongated structure oriented outwards from the catalytic core""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/O60733/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	KEGG:C00670	LYPLA1	O75608	16870	sn-glycerol 3-phosphocholine	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	DIRECT_REACTION	RHEA:40435	Cytoplasm; Cell membrane; Nucleus membrane; Endoplasmic reticulum	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19439193""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11080636""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/O75608/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	LYPLA2	O95372	16870	sn-glycerol 3-phosphocholine	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	DIRECT_REACTION	RHEA:40435	Cytoplasm	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25301951""}]"	True	[]	https://www.uniprot.org/uniprotkb/O95372/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	LYPLA2	O95372	16870	sn-glycerol 3-phosphocholine	1-octadecanoyl-sn-glycero-3-phosphocholine + H2O = octadecanoate + sn-glycerol 3-phosphocholine + H(+)	DIRECT_REACTION	RHEA:40887	Cytoplasm	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25301951""}]"	True	[]	https://www.uniprot.org/uniprotkb/O95372/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G4B	P0C869	16870	sn-glycerol 3-phosphocholine	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+)	DIRECT_REACTION	RHEA:15177	Cytoplasm, cytosol; Mitochondrion membrane; Early endosome membrane; Cytoplasm, cytosol	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10358058""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16617059""}]"	True	[]	https://www.uniprot.org/uniprotkb/P0C869/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G4B	P0C869	16870	sn-glycerol 3-phosphocholine	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	DIRECT_REACTION	RHEA:40435	Cytoplasm, cytosol; Mitochondrion membrane; Early endosome membrane; Cytoplasm, cytosol	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16617059""}]"	True	[]	https://www.uniprot.org/uniprotkb/P0C869/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G4B	P0C869	16870	sn-glycerol 3-phosphocholine	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	DIRECT_REACTION	RHEA:40435	Cytoplasm, cytosol; Mitochondrion membrane; Early endosome membrane; Cytoplasm, cytosol	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10358058""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16617059""}]"	True	[]	https://www.uniprot.org/uniprotkb/P0C869/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	LIPC	P11150	16870	sn-glycerol 3-phosphocholine	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+)	DIRECT_REACTION	RHEA:15177	Secreted	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P07867""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8798474""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P11150/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	KEGG:C00670	LIPC	P11150	16870	sn-glycerol 3-phosphocholine	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	DIRECT_REACTION	RHEA:40435	Secreted	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P07867""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8798474""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P11150/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	KEGG:C00670	CEL	P19835	16870	sn-glycerol 3-phosphocholine	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	DIRECT_REACTION	RHEA:40435	Secreted	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P07882""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11834744""}], ""value"": ""Interacts with CLC""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P19835/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G4A	P47712	16870	sn-glycerol 3-phosphocholine	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+)	DIRECT_REACTION	RHEA:15177	Cytoplasm; Golgi apparatus membrane; Nucleus envelope	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12672805""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16617059""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10319815""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11416127""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9430701""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9665851""}], ""value"": ""Interacts with KAT5""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P47712/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G4A	P47712	16870	sn-glycerol 3-phosphocholine	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	DIRECT_REACTION	RHEA:40435	Cytoplasm; Golgi apparatus membrane; Nucleus envelope	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12672805""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16617059""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10319815""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11416127""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9430701""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9665851""}], ""value"": ""Interacts with KAT5""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P47712/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G4A	P47712	16870	sn-glycerol 3-phosphocholine	2-[(15S)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl]-sn-glycero-3-phosphocholine + H2O = (15S)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + sn-glycerol 3-phosphocholine + H(+)	DIRECT_REACTION	RHEA:53700	Cytoplasm; Golgi apparatus membrane; Nucleus envelope	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27642067""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10319815""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11416127""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9430701""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9665851""}], ""value"": ""Interacts with KAT5""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P47712/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
glycerophosphorylcholine (GPC)	KEGG:C00670	PLA2G4A	P47712	16870	sn-glycerol 3-phosphocholine	2-[(15R)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl]-sn-glycero-3-phosphocholine + H2O = (15R)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + sn-glycerol 3-phosphocholine + H(+)	DIRECT_REACTION	RHEA:53696	Cytoplasm; Golgi apparatus membrane; Nucleus envelope	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27642067""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10319815""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11416127""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9430701""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9665851""}], ""value"": ""Interacts with KAT5""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P47712/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
