feature_id	metabolite_name	metabolite_key	gene	uniprot_accession	source_urls	relationship_type	reaction	role	evidence_origin	source_commit	identity_note	source_row_id	stable_gene_id	cancer	mapping_version
GBM_FEATURE:3d25af3508933dfb	serine	KEGG:C00065	SHMT1	P34896	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34896/entry	酶	丝氨酸与四氢叶酸之间的一碳转移反应连接甘氨酸。	可逆反应参与物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0042	hsa:6470	GBM	gbm_mapping_v1
GBM_FEATURE:3d25af3508933dfb	serine	KEGG:C00065	SHMT2	P34897	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34897/entry	酶	丝氨酸与四氢叶酸之间的一碳转移反应连接甘氨酸。	可逆反应参与物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0043	UniProt:P34897	GBM	gbm_mapping_v1
GBM_FEATURE:8dcedd5e178723a5	valine	KEGG:C00183	BCAT1	P54687	https://www.uniprot.org/uniprotkb/P54687/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:8dcedd5e178723a5|BCAT1	hsa:586	GBM	gbm_mapping_v1
GBM_FEATURE:8dcedd5e178723a5	valine	KEGG:C00183	BCAT2	O15382	https://www.uniprot.org/uniprotkb/O15382/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:8dcedd5e178723a5|BCAT2	hsa:587	GBM	gbm_mapping_v1
GBM_FEATURE:6fe63a2a8258d9f8	maltose	KEGG:C00208	MGAM	O43451	https://www.reactome.org/content/detail/R-HSA-189102 ; https://www.uniprot.org/uniprotkb/O43451/entry	酶	人MGAM可水解麦芽糖生成葡萄糖。	水解底物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	原注释主要为小肠消化背景；乳腺组织中的表达和底物来源未评价。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0083	hsa:8972	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD12	Q8N2K0	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	enzyme	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-L-serine + H2O = sn-glycero-3-phospho-L-serine + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0213	UniProt:Q8N2K0	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD12	Q8N2K0	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	enzyme	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol) + H2O = sn-glycero-3-phospho-(1'-sn-glycerol) + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0214	UniProt:Q8N2K0	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD12	Q8N2K0	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	enzyme	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1D-myo-inositol) + H2O = sn-glycero-3-phospho-1D-myo-inositol + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0215	UniProt:Q8N2K0	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD12	Q8N2K0	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	enzyme	1-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + H2O = sn-glycero-3-phosphoethanolamine + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0216	UniProt:Q8N2K0	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD12	Q8N2K0	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	enzyme	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0217	UniProt:Q8N2K0	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD12	Q8N2K0	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	enzyme	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0218	UniProt:Q8N2K0	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD6	Q9BV23	https://www.uniprot.org/uniprotkb/Q9BV23/entry	enzyme	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0219	UniProt:Q9BV23	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD6	Q9BV23	https://www.uniprot.org/uniprotkb/Q9BV23/entry	enzyme	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0220	UniProt:Q9BV23	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD6	Q9BV23	https://www.uniprot.org/uniprotkb/Q9BV23/entry	enzyme	3-(9Z-octadecenoyl)-sn-glycero-1-phospho-(3'-(9Z-octadecenoyl)-1'-sn-glycerol) + H2O = 3-(9Z-octadecenoyl)-sn-glycero-1-phospho-(1'-sn-glycerol) + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0221	UniProt:Q9BV23	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD6	Q9BV23	https://www.uniprot.org/uniprotkb/Q9BV23/entry	enzyme	(S,S)-2-(9Z-octadecenoyl)-sn-glycero-1-phospho-(2'-(9Z-octadecenoyl)-1'-sn-glycerol) + H2O = (S,S)-2-(9Z-octadecenoyl)-sn-glycero-1-phospho-(1'-sn-glycerol) + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0222	UniProt:Q9BV23	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD6	Q9BV23	https://www.uniprot.org/uniprotkb/Q9BV23/entry	enzyme	(R,R)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(2'-(9Z-octadecenoyl)-3'-sn-glycerol) + H2O = (R,R)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(3'-sn-glycerol) + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0223	UniProt:Q9BV23	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ACSL1	P33121	https://www.uniprot.org/uniprotkb/P33121/entry	enzyme	(9Z)-octadecenoate + ATP + CoA = (9Z)-octadecenoyl-CoA + AMP + diphosphate	substrate_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0224	UniProt:P33121	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ACSL3	O95573	https://www.uniprot.org/uniprotkb/O95573/entry	enzyme	(9Z)-octadecenoate + ATP + CoA = (9Z)-octadecenoyl-CoA + AMP + diphosphate	substrate_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0225	UniProt:O95573	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ACSL5	Q9ULC5	https://www.uniprot.org/uniprotkb/Q9ULC5/entry	enzyme	(9Z)-octadecenoate + ATP + CoA = (9Z)-octadecenoyl-CoA + AMP + diphosphate	substrate_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0226	UniProt:Q9ULC5	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	LYPLA1	O75608	https://www.uniprot.org/uniprotkb/O75608/entry	enzyme	a 1-(9Z-octadecenoyl)-2-acyl-sn-glycero-3-phosphocholine + H2O = a 2-acyl-sn-glycero-3-phosphocholine + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0227	hsa:10434	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	MGLL	Q99685	https://www.uniprot.org/uniprotkb/Q99685/entry	enzyme	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0228	UniProt:Q99685	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	MGLL	Q99685	https://www.uniprot.org/uniprotkb/Q99685/entry	enzyme	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0229	UniProt:Q99685	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD12	Q8N2K0	https://www.uniprot.org/uniprotkb/Q8N2K0/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:bd5a75b37eeffcbb|ABHD12	UniProt:Q8N2K0	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ABHD6	Q9BV23	https://www.uniprot.org/uniprotkb/Q9BV23/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:bd5a75b37eeffcbb|ABHD6	UniProt:Q9BV23	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ACSL1	P33121	https://www.uniprot.org/uniprotkb/P33121/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:bd5a75b37eeffcbb|ACSL1	UniProt:P33121	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ACSL3	O95573	https://www.uniprot.org/uniprotkb/O95573/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:bd5a75b37eeffcbb|ACSL3	UniProt:O95573	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	ACSL5	Q9ULC5	https://www.uniprot.org/uniprotkb/Q9ULC5/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:bd5a75b37eeffcbb|ACSL5	UniProt:Q9ULC5	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	LYPLA1	O75608	https://www.uniprot.org/uniprotkb/O75608/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:bd5a75b37eeffcbb|LYPLA1	hsa:10434	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	MGLL	Q99685	https://www.uniprot.org/uniprotkb/Q99685/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:bd5a75b37eeffcbb|MGLL	UniProt:Q99685	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	PLA2G4A	P47712	https://www.uniprot.org/uniprotkb/P47712/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:bd5a75b37eeffcbb|PLA2G4A	HGNC:9035	GBM	gbm_mapping_v1
GBM_FEATURE:bd5a75b37eeffcbb	oleate (18:1n9)	KEGG:C00712	PLA2G6	O60733	https://www.uniprot.org/uniprotkb/O60733/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:bd5a75b37eeffcbb|PLA2G6	HGNC:9039	GBM	gbm_mapping_v1
GBM_FEATURE:368c03edafa119f4	putrescine	KEGG:C00134	ODC1	P11926	https://enzyme.expasy.org/EC/4.1.1.17 ; https://www.uniprot.org/uniprotkb/P11926/entry	酶	鸟氨酸脱羧生成腐胺。	生成产物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0062	UniProt:P11926	GBM	gbm_mapping_v1
GBM_FEATURE:368c03edafa119f4	putrescine	KEGG:C00134	AOC1	P19801	https://www.uniprot.org/uniprotkb/P19801/entry	DIRECT_REACTION		WRITTEN_LEFT_SUBSTRATE	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	faf059efa2ed3b44	hsa:26	GBM	gbm_mapping_v1
GBM_FEATURE:368c03edafa119f4	putrescine	KEGG:C00134	ATP13A3	Q9H7F0	https://www.uniprot.org/uniprotkb/Q9H7F0/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	91aa359bf0bdc397	UniProt:Q9H7F0	GBM	gbm_mapping_v1
GBM_FEATURE:368c03edafa119f4	putrescine	KEGG:C00134	HDAC10	Q969S8	https://www.uniprot.org/uniprotkb/Q969S8/entry	DIRECT_REACTION		WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	b9e9e0c2d269ac1d	UniProt:Q969S8	GBM	gbm_mapping_v1
GBM_FEATURE:368c03edafa119f4	putrescine	KEGG:C00134	ODC1	P11926	https://www.uniprot.org/uniprotkb/P11926/entry	DIRECT_REACTION		WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	5894909179de3a85	UniProt:P11926	GBM	gbm_mapping_v1
GBM_FEATURE:368c03edafa119f4	putrescine	KEGG:C00134	PAOX	Q6QHF9	https://www.uniprot.org/uniprotkb/Q6QHF9/entry	DIRECT_REACTION		WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	2e7865d1a2487b62	hsa:196743	GBM	gbm_mapping_v1
GBM_FEATURE:368c03edafa119f4	putrescine	KEGG:C00134	SLC22A1	O15245	https://www.uniprot.org/uniprotkb/O15245/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	1d2886cc0909b20d	hsa:6580	GBM	gbm_mapping_v1
GBM_FEATURE:368c03edafa119f4	putrescine	KEGG:C00134	SLC22A2	O15244	https://www.uniprot.org/uniprotkb/O15244/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	7fb9ceeb5638e2d7	hsa:6582	GBM	gbm_mapping_v1
GBM_FEATURE:368c03edafa119f4	putrescine	KEGG:C00134	SLC45A4	Q5BKX6	https://www.uniprot.org/uniprotkb/Q5BKX6/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	112bc5b9909c083d	hsa:57210	GBM	gbm_mapping_v1
GBM_FEATURE:368c03edafa119f4	putrescine	KEGG:C00134	SRM	P19623	https://www.uniprot.org/uniprotkb/P19623/entry	DIRECT_REACTION		WRITTEN_LEFT_SUBSTRATE	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	9b05cfc83eea648f	hsa:6723	GBM	gbm_mapping_v1
GBM_FEATURE:c95d3fd4b0685964	stearate (18:0)	KEGG:C01530	ABHD12	Q8N2K0	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	enzyme	1-octadecanoyl-sn-glycero-3-phosphoserine + H2O = sn-glycero-3-phospho-L-serine + octadecanoate + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0208	UniProt:Q8N2K0	GBM	gbm_mapping_v1
GBM_FEATURE:c95d3fd4b0685964	stearate (18:0)	KEGG:C01530	ABHD12	Q8N2K0	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	enzyme	1-octadecanoylglycerol + H2O = octadecanoate + glycerol + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0209	UniProt:Q8N2K0	GBM	gbm_mapping_v1
GBM_FEATURE:c95d3fd4b0685964	stearate (18:0)	KEGG:C01530	ACSL3	O95573	https://www.uniprot.org/uniprotkb/O95573/entry	enzyme	octadecanoate + ATP + CoA = octadecanoyl-CoA + AMP + diphosphate	substrate_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0210	UniProt:O95573	GBM	gbm_mapping_v1
GBM_FEATURE:c95d3fd4b0685964	stearate (18:0)	KEGG:C01530	LYPLA2	O95372	https://www.uniprot.org/uniprotkb/O95372/entry	enzyme	1-octadecanoyl-sn-glycero-3-phosphocholine + H2O = octadecanoate + sn-glycerol 3-phosphocholine + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0211	hsa:11313	GBM	gbm_mapping_v1
GBM_FEATURE:c95d3fd4b0685964	stearate (18:0)	KEGG:C01530	MGLL	Q99685	https://www.uniprot.org/uniprotkb/Q99685/entry	enzyme	1-octadecanoylglycerol + H2O = octadecanoate + glycerol + H(+)	product_as_written	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	M190E0212	UniProt:Q99685	GBM	gbm_mapping_v1
