feature_id	metabolite_key	metabolite_name	p_value	q_value	n_direct_relations	status	reason
ccRCC4_FEATURE:4c0a30a638faacc3	HMDB:HMDB05779	1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:5ea088848a8c7f66	HMDB:HMDB11375	1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:893c078b872704c8	KEGG:C03672	3-(4-hydroxyphenyl)lactate	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b91d111ff0f4804f	HMDB:HMDB11171	gamma-glutamylleucine	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:c96f148ab8c03a40	HMDB:HMDB11757	N-acetylvaline	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:0f4bced33f0a5ce9	KEGG:C00122	fumarate	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:13137e730a7dabd8	HMDB:HMDB12102	sphingomyelin (d18:1/20:0, d16:1/22:0)	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:15f55e6ed35c1b98	HMDB:HMDB0061636	3-hydroxydecanoylcarnitine	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:21e750c04500ae11	NAME:mannonate	mannonate	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:330a5f154fdf5ab9	HMDB:HMDB09789	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:366993077ce453b4	KEGG:C00187	cholesterol	0.01611328125	0.043611994760479	3	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:4355775e8e43b0fb	NAME:taurocholenate sulfate	taurocholenate sulfate	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:5dbb35018ccf382e	KEGG:C00378	thiamin (Vitamin B1)	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:6e5fda7b1915556d	NAME:histidine methyl ester	histidine methyl ester	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:8e74209843b2f110	KEGG:C03727	S-carboxymethyl-L-cysteine	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:9b68355635dae577	KEGG:C05147	3-hydroxyproline	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:6b8081db3cf7e699	NAME:N2-acetyl,N6-methyllysine	N2-acetyl,N6-methyllysine	0.0185546875	0.0497728115727003	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:fc14ca18639be4b9	NAME:3-methoxytyramine sulfate	3-methoxytyramine sulfate	0.0185546875	0.0497728115727003	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:1432b9e82c3172bb	KEGG:C00407	isoleucine	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:37685f179fb7179c	KEGG:C00624	N-acetylglutamate	0.02099609375	0.0521441449175824	1	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:3a778f15d6f5f57b	KEGG:C01074	N-acetylglucosamine/N-acetylgalactosamine	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:50f842a827075101	KEGG:C02180	phenol sulfate	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:5c0dc0dcd18bc824	KEGG:C00116	glycerol	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:890172fb1243fc69	KEGG:C04006	inositol 1-phosphate (I1P)	0.02099609375	0.0521441449175824	2	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:8b50e7f067f55602	NAME:docosatrienoylcarnitine (C22:3)	docosatrienoylcarnitine (C22:3)	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:a35966ee68453bbf	KEGG:C12600	phenol red	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:c2c89ff65f157411	NAME:glycodeoxycholate 3-sulfate	glycodeoxycholate 3-sulfate	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:1fbac9fd6e0e0e27	KEGG:C00209	oxalate (ethanedioate)	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:4490c88d38dc2246	NAME:1-dihomo-linolenylglycerol (20:3)	1-dihomo-linolenylglycerol (20:3)	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:5fbfb909f0bb377c	KEGG:C02838	octanoylcarnitine (C8)	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:a587ec3202db2aab	NAME:hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))	hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:d4fc4f33485cd876	KEGG:C00255	riboflavin (Vitamin B2)	0.02685546875	0.0640563159630606	1	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:c0d9db4fdb2b806c	NAME:sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)	sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)	0.0322265625	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:e2d8247a63c489e2	NAME:androstenediol (3alpha, 17alpha) monosulfate (3)	androstenediol (3alpha, 17alpha) monosulfate (3)	0.0322265625	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:fb5bf5696b980d3d	HMDB:HMDB29125	valylglutamine	0.0322265625	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:12ed199c1df77d36	KEGG:C02712	N-acetylmethionine	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:1bd95958793b6fca	NAME:branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:6bf7281f68fe97d1	KEGG:C00314	pyridoxine (Vitamin B6)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:6f53d7a4eaf12275	KEGG:C00504	folate	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:870ab78eb1555473	HMDB:HMDB10378	mead acid (20:3n9)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:8a13d2d22f6d19e8	HMDB:HMDB0029965	methyl glucopyranoside (alpha + beta)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b334ab0f9167a039	NAME:sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:cb8df4b37bd5018f	KEGG:C08493	3-formylindole	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:e11ac5a4092e3c49	KEGG:C02287	tartronate (hydroxymalonate)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:8a0a2d5840a9d809	KEGG:C01747	galactosylsphingosine	0.0390625	0.0848858173076923	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:115a78bdb213719c	KEGG:C01468	p-cresol sulfate	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:4c8513321f3e303d	NAME:carotene diol (3)	carotene diol (3)	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:5848843aea559fce	NAME:gamma-tocopherol/beta-tocopherol	gamma-tocopherol/beta-tocopherol	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b4ff14ef2699816e	HMDB:HMDB0240317	N-formylphenylalanine	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:f65401751f81a9f7	HMDB:HMDB08038	1-stearoyl-2-oleoyl-GPC (18:0/18:1)	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:5ab5158a33dc5676	KEGG:C07880	ursodeoxycholate	0.013671875	0.0397407556270096	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:1db47fa9d1127d03	HMDB:HMDB0061116	2-aminophenol sulfate	0.017578125	0.0474347014925373	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:32014f30fef6856d	HMDB:HMDB11517	1-arachidonoyl-GPE (20:4n6)	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:81bf8f34535f90d9	KEGG:C00141	3-methyl-2-oxobutyrate	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:aef9750091f4d4d6	KEGG:C00735	cortisol	0.02734375	0.0647087696335078	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:eff1cb22c6325137	KEGG:C16357	3-methylxanthine	0.02734375	0.0647087696335078	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:0980dae82d1ccdff	NAME:bilirubin degradation product, C17H18N2O4 (3)	bilirubin degradation product, C17H18N2O4 (3)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:1c384d9ca55dafa3	HMDB:HMDB06347	cerotoylcarnitine (C26)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:6692a40c9e151cb2	KEGG:C00148	proline	0.0341796875	0.0746339070048309	5	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:7268c8b7a7bb9585	NAME:sphingomyelin (d18:2/23:1)	sphingomyelin (d18:2/23:1)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:785c8b79ea3f5512	KEGG:C17714	heptanoate (7:0)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:a48c6ba4a7173acb	HMDB:HMDB12087	sphingomyelin (d18:0/18:0, d19:0/17:0)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b5aaffbea4fd4e18	KEGG:C01571	caprate (10:0)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:8d892f854c23f60a	NAME:N-acetylmethionylphenylalanine	N-acetylmethionylphenylalanine	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b0e7aa89b24b954a	KEGG:C00242	guanine	0.04248046875	0.0888943142361111	4	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:b754e6401a70856c	KEGG:C00123	leucine	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:c72897d0b0d6e98a	KEGG:C06424	myristate (14:0)	0.04248046875	0.0888943142361111	5	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:c95d3fd4b0685964	KEGG:C01530	stearate (18:0)	0.04248046875	0.0888943142361111	4	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:e6367878fddecf9d	HMDB:HMDB61690	1-arachidonoyl-GPI (20:4)	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:838826f19bbb4785	KEGG:C00438	N-carbamoylaspartate	0.02734375	0.0647087696335078	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:594c6c5e77fb5689	KEGG:C01046	N-methylglutamate	0.037109375	0.0808358433734939	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:86fca75c1e01ecb5	NAME:ascorbic acid 3-sulfate	ascorbic acid 3-sulfate	0.0419921875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:146c7b5ea3c263c4	KEGG:C16358	1-methylxanthine	0.03125	0.0737597911227154	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
