mode	group	bin_id	mean_log2_ratio	n_donors
reference_split	Myeloid | cDC2 | cancer	chr15:7	0.017772620774447596	22
reference_split	Myeloid | cDC2 | cancer	chr15:8	0.02836752768500248	22
reference_split	Myeloid | cDC2 | cancer	chr15:9	0.0196616975836271	14
reference_split	Myeloid | cDC2 | cancer	chr16:0	-0.002986812023840654	22
reference_split	Myeloid | cDC2 | cancer	chr16:1	-0.00041682817242256787	22
reference_split	Myeloid | cDC2 | cancer	chr16:2	0.0003153334021531411	22
reference_split	Myeloid | cDC2 | cancer	chr16:3	0.004146195249007647	22
reference_split	Myeloid | cDC2 | cancer	chr16:4	0.006132664952792242	7
reference_split	Myeloid | cDC2 | cancer	chr16:5	0.003210454616060642	22
reference_split	Myeloid | cDC2 | cancer	chr16:6	0.0016327189208476648	21
reference_split	Myeloid | cDC2 | cancer	chr16:7	0.0034388523321932526	21
reference_split	Myeloid | cDC2 | cancer	chr16:8	0.018295334964291518	22
reference_split	Myeloid | cDC2 | cancer	chr17:0	0.023174600611809818	22
reference_split	Myeloid | cDC2 | cancer	chr17:1	0.004677992337662203	21
reference_split	Myeloid | cDC2 | cancer	chr17:2	-0.012321400010926237	21
reference_split	Myeloid | cDC2 | cancer	chr17:3	-0.06476339865697221	22
reference_split	Myeloid | cDC2 | cancer	chr17:4	-0.005106632312546825	22
reference_split	Myeloid | cDC2 | cancer	chr17:5	0.0018901215561982767	22
reference_split	Myeloid | cDC2 | cancer	chr17:6	0.002170654170033246	22
reference_split	Myeloid | cDC2 | cancer	chr17:7	0.0028233043757480013	22
reference_split	Myeloid | cDC2 | cancer	chr17:8	0.010992388883038256	22
reference_split	Myeloid | cDC2 | cancer	chr18:0	0.005940230067175556	22
reference_split	Myeloid | cDC2 | cancer	chr18:1	0.007267704807567005	11
reference_split	Myeloid | cDC2 | cancer	chr18:2	0.001169347022239024	15
reference_split	Myeloid | cDC2 | cancer	chr18:3	0.0017806136161645637	16
reference_split	Myeloid | cDC2 | cancer	chr18:4	0.0014987609902900945	16
reference_split	Myeloid | cDC2 | cancer	chr18:5	0.0014947802141297114	21
reference_split	Myeloid | cDC2 | cancer	chr18:6	0.00247261264166785	8
reference_split	Myeloid | cDC2 | cancer	chr18:7	0.005984578136950857	11
reference_split	Myeloid | cDC2 | cancer	chr18:8	NA	0
reference_split	Myeloid | cDC2 | cancer	chr19:0	0.007306073427587299	22
reference_split	Myeloid | cDC2 | cancer	chr19:1	-0.0043619454107912976	22
reference_split	Myeloid | cDC2 | cancer	chr19:2	0.0038852576197986747	10
reference_split	Myeloid | cDC2 | cancer	chr19:3	0.01251499780150136	22
reference_split	Myeloid | cDC2 | cancer	chr19:4	0.025489875095573298	22
reference_split	Myeloid | cDC2 | cancer	chr19:5	0.006040127579789226	22
reference_split	Myeloid | cDC2 | cancer	chr1:0	0.012312027588032124	22
reference_split	Myeloid | cDC2 | cancer	chr1:1	0.007077492299175767	22
reference_split	Myeloid | cDC2 | cancer	chr1:10	-0.001918067446931839	22
reference_split	Myeloid | cDC2 | cancer	chr1:11	-0.01663740973833812	22
reference_split	Myeloid | cDC2 | cancer	chr1:12	NA	0
reference_split	Myeloid | cDC2 | cancer	chr1:14	-0.026283331923877294	18
reference_split	Myeloid | cDC2 | cancer	chr1:15	0.015090365627766868	22
reference_split	Myeloid | cDC2 | cancer	chr1:16	0.034274425685129395	22
reference_split	Myeloid | cDC2 | cancer	chr1:17	0.009064174736142514	22
reference_split	Myeloid | cDC2 | cancer	chr1:18	0.010320723121084265	22
reference_split	Myeloid | cDC2 | cancer	chr1:19	0.011557212961370454	20
reference_split	Myeloid | cDC2 | cancer	chr1:2	-0.0037963053943488654	22
reference_split	Myeloid | cDC2 | cancer	chr1:20	0.011645914239247202	22
reference_split	Myeloid | cDC2 | cancer	chr1:21	0.013942109864405493	18
reference_split	Myeloid | cDC2 | cancer	chr1:22	0.010199527498843803	22
reference_split	Myeloid | cDC2 | cancer	chr1:23	0.011005618545856813	19
reference_split	Myeloid | cDC2 | cancer	chr1:24	0.017822972479161415	17
reference_split	Myeloid | cDC2 | cancer	chr1:3	0.0037206537705606977	22
reference_split	Myeloid | cDC2 | cancer	chr1:4	0.0033582680993894014	22
reference_split	Myeloid | cDC2 | cancer	chr1:5	-0.012405941660723459	22
reference_split	Myeloid | cDC2 | cancer	chr1:6	-0.03358864080900374	20
reference_split	Myeloid | cDC2 | cancer	chr1:7	-0.027887085116433636	20
reference_split	Myeloid | cDC2 | cancer	chr1:8	-0.014782231780147025	22
reference_split	Myeloid | cDC2 | cancer	chr1:9	-0.002968584622706328	20
reference_split	Myeloid | cDC2 | cancer	chr20:0	0.012694802236963454	22
reference_split	Myeloid | cDC2 | cancer	chr20:1	0.021030024849005666	9
reference_split	Myeloid | cDC2 | cancer	chr20:2	0.022458727889037904	19
reference_split	Myeloid | cDC2 | cancer	chr20:3	0.007303157100358654	22
reference_split	Myeloid | cDC2 | cancer	chr20:4	0.01034781846899669	22
reference_split	Myeloid | cDC2 | cancer	chr20:5	0.019458456738929666	22
reference_split	Myeloid | cDC2 | cancer	chr20:6	0.012573953242829145	20
reference_split	Myeloid | cDC2 | cancer	chr21:0	NA	0
reference_split	Myeloid | cDC2 | cancer	chr21:1	NA	0
reference_split	Myeloid | cDC2 | cancer	chr21:2	-0.014132201375915105	4
reference_split	Myeloid | cDC2 | cancer	chr21:3	0.0034711169001853098	22
reference_split	Myeloid | cDC2 | cancer	chr21:4	0.01733413049616142	22
reference_split	Myeloid | cDC2 | cancer	chr22:1	0.015928642898115793	13
reference_split	Myeloid | cDC2 | cancer	chr22:2	0.00777480262595708	22
reference_split	Myeloid | cDC2 | cancer	chr22:3	0.005102574942993524	22
reference_split	Myeloid | cDC2 | cancer	chr22:4	0.008863654733669719	22
reference_split	Myeloid | cDC2 | cancer	chr22:5	0.015700450519139323	7
reference_split	Myeloid | cDC2 | cancer	chr2:0	-0.01645941911471798	20
reference_split	Myeloid | cDC2 | cancer	chr2:1	-0.008045690823808373	14
reference_split	Myeloid | cDC2 | cancer	chr2:10	0.005737702297054573	22
reference_split	Myeloid | cDC2 | cancer	chr2:11	0.00899273307015877	22
reference_split	Myeloid | cDC2 | cancer	chr2:12	0.005445897822053619	12
reference_split	Myeloid | cDC2 | cancer	chr2:13	0.00011612620614602375	21
reference_split	Myeloid | cDC2 | cancer	chr2:14	-0.0182733098619065	1
reference_split	Myeloid | cDC2 | cancer	chr2:15	-0.007914775194888136	18
reference_split	Myeloid | cDC2 | cancer	chr2:16	-0.005296592065063175	20
reference_split	Myeloid | cDC2 | cancer	chr2:17	-0.004498414306953028	22
reference_split	Myeloid | cDC2 | cancer	chr2:18	-0.008408892921339443	18
reference_split	Myeloid | cDC2 | cancer	chr2:19	-0.006496193330370229	22
reference_split	Myeloid | cDC2 | cancer	chr2:2	-0.014819118251689673	22
reference_split	Myeloid | cDC2 | cancer	chr2:20	-0.003607696951771001	22
reference_split	Myeloid | cDC2 | cancer	chr2:21	-0.0009829394303946088	20
reference_split	Myeloid | cDC2 | cancer	chr2:22	-0.0025089159231166795	8
reference_split	Myeloid | cDC2 | cancer	chr2:23	-0.0022552140560683004	22
reference_split	Myeloid | cDC2 | cancer	chr2:24	0.001326289222531184	17
reference_split	Myeloid | cDC2 | cancer	chr2:3	-0.03874861705125824	22
reference_split	Myeloid | cDC2 | cancer	chr2:4	-0.02380599535694931	21
reference_split	Myeloid | cDC2 | cancer	chr2:5	0.0013873683861266447	15
reference_split	Myeloid | cDC2 | cancer	chr2:6	0.01861261361774557	22
reference_split	Myeloid | cDC2 | cancer	chr2:7	0.016326531885624794	22
reference_split	Myeloid | cDC2 | cancer	chr2:8	0.0008057911124924849	22
reference_split	Myeloid | cDC2 | cancer	chr2:9	-0.0012152199648663036	20
reference_split	Myeloid | cDC2 | cancer	chr3:0	0.011074500456934267	20
reference_split	Myeloid | cDC2 | cancer	chr3:1	0.003195769146227477	22
reference_split	Myeloid | cDC2 | cancer	chr3:10	-0.003308106086826858	22
reference_split	Myeloid | cDC2 | cancer	chr3:11	-0.0008779256489312623	18
reference_split	Myeloid | cDC2 | cancer	chr3:12	0.0013158737394796693	22
reference_split	Myeloid | cDC2 | cancer	chr3:13	-0.00038622197433582395	20
reference_split	Myeloid | cDC2 | cancer	chr3:14	-0.0008026919927607378	22
reference_split	Myeloid | cDC2 | cancer	chr3:15	-0.0004159389898296702	22
reference_split	Myeloid | cDC2 | cancer	chr3:16	NA	0
reference_split	Myeloid | cDC2 | cancer	chr3:17	-0.0006666199436135089	19
reference_split	Myeloid | cDC2 | cancer	chr3:18	0.001528697141441683	22
reference_split	Myeloid | cDC2 | cancer	chr3:19	0.0016441081871647481	22
reference_split	Myeloid | cDC2 | cancer	chr3:2	0.00041998998476135764	15
reference_split	Myeloid | cDC2 | cancer	chr3:3	-0.001536612066536988	22
reference_split	Myeloid | cDC2 | cancer	chr3:4	-0.0032382539250908294	22
reference_split	Myeloid | cDC2 | cancer	chr3:5	-0.0003146453786427741	22
reference_split	Myeloid | cDC2 | cancer	chr3:6	-0.004436184333000192	13
reference_split	Myeloid | cDC2 | cancer	chr3:7	NA	0
reference_split	Myeloid | cDC2 | cancer	chr3:8	NA	0
reference_split	Myeloid | cDC2 | cancer	chr3:9	-0.003014920235042873	2
reference_split	Myeloid | cDC2 | cancer	chr4:0	-0.010790675911066855	22
reference_split	Myeloid | cDC2 | cancer	chr4:1	-0.006426337718423242	13
reference_split	Myeloid | cDC2 | cancer	chr4:10	0.011818469101837948	22
reference_split	Myeloid | cDC2 | cancer	chr4:11	0.005379804487096858	14
reference_split	Myeloid | cDC2 | cancer	chr4:12	0.003638080233723324	14
reference_split	Myeloid | cDC2 | cancer	chr4:13	NA	0
reference_split	Myeloid | cDC2 | cancer	chr4:14	0.005661842081452041	15
reference_split	Myeloid | cDC2 | cancer	chr4:15	0.006012486059909115	17
reference_split	Myeloid | cDC2 | cancer	chr4:16	0.0025336348037119714	14
reference_split	Myeloid | cDC2 | cancer	chr4:17	0.001198321865455	1
reference_split	Myeloid | cDC2 | cancer	chr4:18	-0.002813096839028849	18
reference_split	Myeloid | cDC2 | cancer	chr4:2	-0.014970159792385234	1
reference_split	Myeloid | cDC2 | cancer	chr4:3	-0.00635526276642273	16
reference_split	Myeloid | cDC2 | cancer	chr4:4	-0.00391897085278319	19
reference_split	Myeloid | cDC2 | cancer	chr4:5	-0.004260471704957299	18
reference_split	Myeloid | cDC2 | cancer	chr4:6	NA	0
reference_split	Myeloid | cDC2 | cancer	chr4:7	0.013912803176857318	22
reference_split	Myeloid | cDC2 | cancer	chr4:8	0.017401044990106595	22
reference_split	Myeloid | cDC2 | cancer	chr4:9	0.016113482371025122	14
reference_split	Myeloid | cDC2 | cancer	chr5:0	-0.0311859535900359	17
reference_split	Myeloid | cDC2 | cancer	chr5:1	-0.024670113921614462	10
reference_split	Myeloid | cDC2 | cancer	chr5:10	-0.0005084556223719966	1
reference_split	Myeloid | cDC2 | cancer	chr5:11	-0.0016715423034546412	22
reference_split	Myeloid | cDC2 | cancer	chr5:12	-0.0071388430164696865	11
reference_split	Myeloid | cDC2 | cancer	chr5:13	-0.0011395795610375174	22
reference_split	Myeloid | cDC2 | cancer	chr5:14	0.00851789828915478	22
reference_split	Myeloid | cDC2 | cancer	chr5:15	0.0076108854314726575	22
reference_split	Myeloid | cDC2 | cancer	chr5:16	0.003525030131464816	14
reference_split	Myeloid | cDC2 | cancer	chr5:17	0.014143755062678563	22
reference_split	Myeloid | cDC2 | cancer	chr5:18	NA	0
reference_split	Myeloid | cDC2 | cancer	chr5:2	NA	0
reference_split	Myeloid | cDC2 | cancer	chr5:3	-0.0882830463719154	21
reference_split	Myeloid | cDC2 | cancer	chr5:4	-0.11200729838795437	16
reference_split	Myeloid | cDC2 | cancer	chr5:5	-0.09033942820224249	21
reference_split	Myeloid | cDC2 | cancer	chr5:6	-0.03144461059626914	20
reference_split	Myeloid | cDC2 | cancer	chr5:7	-0.0004066398534617127	22
reference_split	Myeloid | cDC2 | cancer	chr5:8	0.005370537459310225	20
reference_split	Myeloid | cDC2 | cancer	chr5:9	0.002527473660493936	21
reference_split	Myeloid | cDC2 | cancer	chr6:0	0.09978757745915126	21
reference_split	Myeloid | cDC2 | cancer	chr6:1	0.04918499631500335	22
reference_split	Myeloid | cDC2 | cancer	chr6:10	-0.0008685824983715258	21
reference_split	Myeloid | cDC2 | cancer	chr6:11	-0.0015915963325140031	22
reference_split	Myeloid | cDC2 | cancer	chr6:12	-0.0016620358696042652	12
reference_split	Myeloid | cDC2 | cancer	chr6:13	-0.011890671199949444	22
reference_split	Myeloid | cDC2 | cancer	chr6:14	-0.011080476001317981	21
reference_split	Myeloid | cDC2 | cancer	chr6:15	-0.005649543762246391	22
reference_split	Myeloid | cDC2 | cancer	chr6:16	0.004627452911859764	9
reference_split	Myeloid | cDC2 | cancer	chr6:17	NA	0
reference_split	Myeloid | cDC2 | cancer	chr6:2	0.009605424196408504	21
reference_split	Myeloid | cDC2 | cancer	chr6:3	0.23008123344238882	22
reference_split	Myeloid | cDC2 | cancer	chr6:4	0.0266739681120939	21
reference_split	Myeloid | cDC2 | cancer	chr6:5	0.004657707383027142	10
reference_split	Myeloid | cDC2 | cancer	chr6:6	NA	0
reference_split	Myeloid | cDC2 | cancer	chr6:7	0.002801250974599648	19
reference_split	Myeloid | cDC2 | cancer	chr6:8	0.0004007731391812377	20
reference_split	Myeloid | cDC2 | cancer	chr6:9	NA	0
reference_split	Myeloid | cDC2 | cancer	chr7:0	0.02543574685073042	21
reference_split	Myeloid | cDC2 | cancer	chr7:1	0.013096888570504076	19
reference_split	Myeloid | cDC2 | cancer	chr7:10	0.0029613187462646223	22
reference_split	Myeloid | cDC2 | cancer	chr7:11	0.00385244720683131	13
reference_split	Myeloid | cDC2 | cancer	chr7:12	0.00027672186990792283	19
reference_split	Myeloid | cDC2 | cancer	chr7:13	-0.005192805191997382	21
reference_split	Myeloid | cDC2 | cancer	chr7:14	-0.017262287684851964	21
reference_split	Myeloid | cDC2 | cancer	chr7:15	-0.01731515255237083	20
reference_split	Myeloid | cDC2 | cancer	chr7:2	0.009460797252383697	22
reference_split	Myeloid | cDC2 | cancer	chr7:3	0.006476705295998466	22
reference_split	Myeloid | cDC2 | cancer	chr7:4	0.005102423570982677	22
reference_split	Myeloid | cDC2 | cancer	chr7:5	0.003212871528797838	5
reference_split	Myeloid | cDC2 | cancer	chr7:6	0.003851193740699492	10
reference_split	Myeloid | cDC2 | cancer	chr7:7	0.007614748798766618	22
reference_split	Myeloid | cDC2 | cancer	chr7:8	0.005908923405029315	7
reference_split	Myeloid | cDC2 | cancer	chr7:9	0.004697016813311575	22
reference_split	Myeloid | cDC2 | cancer	chr8:0	0.027591518574459493	3
reference_split	Myeloid | cDC2 | cancer	chr8:1	0.023099789884505083	19
reference_split	Myeloid | cDC2 | cancer	chr8:10	-0.0006081910048889526	22
reference_split	Myeloid | cDC2 | cancer	chr8:11	NA	0
reference_split	Myeloid | cDC2 | cancer	chr8:12	0.001576714560016058	19
reference_split	Myeloid | cDC2 | cancer	chr8:13	NA	0
reference_split	Myeloid | cDC2 | cancer	chr8:14	0.003433952573736945	22
reference_split	Myeloid | cDC2 | cancer	chr8:2	0.0028732860443869443	22
reference_split	Myeloid | cDC2 | cancer	chr8:3	-0.0011834508808489014	22
reference_split	Myeloid | cDC2 | cancer	chr8:4	0.003519708817101776	20
reference_split	Myeloid | cDC2 | cancer	chr8:5	0.005026971287850377	22
reference_split	Myeloid | cDC2 | cancer	chr8:6	0.002750216509064466	15
reference_split	Myeloid | cDC2 | cancer	chr8:7	0.0022132124894420667	18
reference_split	Myeloid | cDC2 | cancer	chr8:8	0.0006382728663615927	20
reference_split	Myeloid | cDC2 | cancer	chr8:9	-0.0003191636398713703	20
reference_split	Myeloid | cDC2 | cancer	chr9:0	-6.428946075975866e-05	18
reference_split	Myeloid | cDC2 | cancer	chr9:1	-0.0017641141350160368	8
reference_split	Myeloid | cDC2 | cancer	chr9:10	0.024416597334481316	11
reference_split	Myeloid | cDC2 | cancer	chr9:11	0.00893667544948456	16
reference_split	Myeloid | cDC2 | cancer	chr9:12	-0.00012968505990438998	22
reference_split	Myeloid | cDC2 | cancer	chr9:13	-0.004042422475491656	22
reference_split	Myeloid | cDC2 | cancer	chr9:2	-0.0005846943490200264	3
reference_split	Myeloid | cDC2 | cancer	chr9:3	-0.006719941874992702	22
reference_split	Myeloid | cDC2 | cancer	chr9:6	NA	0
reference_split	Myeloid | cDC2 | cancer	chr9:7	-0.010175231209883465	21
reference_split	Myeloid | cDC2 | cancer	chr9:8	0.00025686708191843507	21
reference_split	Myeloid | cDC2 | cancer	chr9:9	0.012512334704855589	22
reference_split	Myeloid | mDC_regs | adj_benign	chr10:0	0.007909504658290581	5
reference_split	Myeloid | mDC_regs | adj_benign	chr10:1	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr10:10	0.021629450414569238	6
reference_split	Myeloid | mDC_regs | adj_benign	chr10:11	0.024191550830199176	6
reference_split	Myeloid | mDC_regs | adj_benign	chr10:12	0.018652663523602044	5
reference_split	Myeloid | mDC_regs | adj_benign	chr10:13	0.0011085123951155	1
reference_split	Myeloid | mDC_regs | adj_benign	chr10:2	0.0013036458837474801	5
reference_split	Myeloid | mDC_regs | adj_benign	chr10:3	0.0013496089283876335	3
reference_split	Myeloid | mDC_regs | adj_benign	chr10:4	0.00121277634942485	4
reference_split	Myeloid | mDC_regs | adj_benign	chr10:5	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr10:6	-0.0010717555770744002	6
reference_split	Myeloid | mDC_regs | adj_benign	chr10:7	0.0022979581786442666	6
reference_split	Myeloid | mDC_regs | adj_benign	chr10:8	0.007826164390284928	6
reference_split	Myeloid | mDC_regs | adj_benign	chr10:9	0.012932485393406998	5
reference_split	Myeloid | mDC_regs | adj_benign	chr11:0	0.02364567865837557	6
reference_split	Myeloid | mDC_regs | adj_benign	chr11:1	0.005957335017700933	6
reference_split	Myeloid | mDC_regs | adj_benign	chr11:10	0.030180253869302964	6
reference_split	Myeloid | mDC_regs | adj_benign	chr11:11	-0.04132331421414131	6
reference_split	Myeloid | mDC_regs | adj_benign	chr11:12	-0.14503970158881657	5
reference_split	Myeloid | mDC_regs | adj_benign	chr11:13	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr11:2	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr11:3	0.0013036458837474801	5
reference_split	Myeloid | mDC_regs | adj_benign	chr11:4	0.005900641480346575	5
reference_split	Myeloid | mDC_regs | adj_benign	chr11:5	0.010182278194600332	5
reference_split	Myeloid | mDC_regs | adj_benign	chr11:6	0.007582238564193679	6
reference_split	Myeloid | mDC_regs | adj_benign	chr11:7	0.04266331663314605	6
reference_split	Myeloid | mDC_regs | adj_benign	chr11:8	0.055565780717851176	5
reference_split	Myeloid | mDC_regs | adj_benign	chr11:9	0.06703362031800086	5
reference_split	Myeloid | mDC_regs | adj_benign	chr12:0	-0.1202008231504587	6
reference_split	Myeloid | mDC_regs | adj_benign	chr12:1	-0.1022160882814318	6
reference_split	Myeloid | mDC_regs | adj_benign	chr12:10	0.00166221260676855	6
reference_split	Myeloid | mDC_regs | adj_benign	chr12:11	0.01651387259775262	6
reference_split	Myeloid | mDC_regs | adj_benign	chr12:12	0.015219069011843644	6
reference_split	Myeloid | mDC_regs | adj_benign	chr12:13	0.0012731903690094	1
reference_split	Myeloid | mDC_regs | adj_benign	chr12:2	-0.00139108061630145	6
reference_split	Myeloid | mDC_regs | adj_benign	chr12:3	0.0012731903690094	1
reference_split	Myeloid | mDC_regs | adj_benign	chr12:4	0.004011156746768384	6
reference_split	Myeloid | mDC_regs | adj_benign	chr12:5	0.011972410896574916	6
reference_split	Myeloid | mDC_regs | adj_benign	chr12:6	0.008246889524169422	6
reference_split	Myeloid | mDC_regs | adj_benign	chr12:7	0.007737562901338855	6
reference_split	Myeloid | mDC_regs | adj_benign	chr12:8	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr12:9	0.007158624797571467	6
reference_split	Myeloid | mDC_regs | adj_benign	chr13:1	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr13:10	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr13:11	0.05606697080030286	5
reference_split	Myeloid | mDC_regs | adj_benign	chr13:2	-0.060894328968268185	6
reference_split	Myeloid | mDC_regs | adj_benign	chr13:3	-0.08204432678316873	5
reference_split	Myeloid | mDC_regs | adj_benign	chr13:4	-0.020399985829692085	6
reference_split	Myeloid | mDC_regs | adj_benign	chr13:5	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr13:6	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr13:7	0.013030208042565924	5
reference_split	Myeloid | mDC_regs | adj_benign	chr13:9	0.013853668930735415	4
reference_split	Myeloid | mDC_regs | adj_benign	chr14:1	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr14:10	-0.07697099086063519	6
reference_split	Myeloid | mDC_regs | adj_benign	chr14:2	-0.0024406589229619994	6
reference_split	Myeloid | mDC_regs | adj_benign	chr14:3	-0.016192114537527547	6
reference_split	Myeloid | mDC_regs | adj_benign	chr14:4	-0.0697125006973246	3
reference_split	Myeloid | mDC_regs | adj_benign	chr14:5	-0.02116347640880947	6
reference_split	Myeloid | mDC_regs | adj_benign	chr14:6	-0.011255186967107526	6
reference_split	Myeloid | mDC_regs | adj_benign	chr14:7	-0.04096109156323949	6
reference_split	Myeloid | mDC_regs | adj_benign	chr14:8	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr14:9	-0.09445137471454294	6
reference_split	Myeloid | mDC_regs | adj_benign	chr15:10	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr15:2	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr15:3	-0.015104939947473061	5
reference_split	Myeloid | mDC_regs | adj_benign	chr15:4	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr15:5	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr15:6	0.0035505434769246553	6
reference_split	Myeloid | mDC_regs | adj_benign	chr15:7	0.021810989105063794	6
reference_split	Myeloid | mDC_regs | adj_benign	chr15:8	0.012071939017496066	6
reference_split	Myeloid | mDC_regs | adj_benign	chr15:9	0.014013781071014832	4
reference_split	Myeloid | mDC_regs | adj_benign	chr16:0	0.014807379250911598	6
reference_split	Myeloid | mDC_regs | adj_benign	chr16:1	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr16:2	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr16:3	-0.0026787122658506503	6
reference_split	Myeloid | mDC_regs | adj_benign	chr16:4	0.0012731903690094	1
reference_split	Myeloid | mDC_regs | adj_benign	chr16:5	0.02321348828943254	6
reference_split	Myeloid | mDC_regs | adj_benign	chr16:6	0.010653353891341184	6
reference_split	Myeloid | mDC_regs | adj_benign	chr16:7	0.003953539657761916	6
reference_split	Myeloid | mDC_regs | adj_benign	chr16:8	0.011995672775060966	6
reference_split	Myeloid | mDC_regs | adj_benign	chr17:0	0.004131005609546806	6
reference_split	Myeloid | mDC_regs | adj_benign	chr17:1	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr17:2	-0.020871737472419178	6
reference_split	Myeloid | mDC_regs | adj_benign	chr17:3	-0.044777283622030074	6
reference_split	Myeloid | mDC_regs | adj_benign	chr17:4	0.02309905558488468	6
reference_split	Myeloid | mDC_regs | adj_benign	chr17:5	0.0020161374666606835	6
reference_split	Myeloid | mDC_regs | adj_benign	chr17:6	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr17:7	0.008301904834000033	6
reference_split	Myeloid | mDC_regs | adj_benign	chr17:8	0.012261425833951484	6
reference_split	Myeloid | mDC_regs | adj_benign	chr18:0	-0.05305516688234566	6
reference_split	Myeloid | mDC_regs | adj_benign	chr18:1	-0.06424633335398973	3
reference_split	Myeloid | mDC_regs | adj_benign	chr18:2	-0.019540749953225217	4
reference_split	Myeloid | mDC_regs | adj_benign	chr18:3	0.0012243334755417	3
reference_split	Myeloid | mDC_regs | adj_benign	chr18:4	0.0013036458837474801	5
reference_split	Myeloid | mDC_regs | adj_benign	chr18:5	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr18:6	0.0012731903690094	1
reference_split	Myeloid | mDC_regs | adj_benign	chr18:7	0.0012243334755417	3
reference_split	Myeloid | mDC_regs | adj_benign	chr18:8	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr19:0	0.016148091701662075	6
reference_split	Myeloid | mDC_regs | adj_benign	chr19:1	-0.0320889444115454	6
reference_split	Myeloid | mDC_regs | adj_benign	chr19:2	0.00119085138206245	2
reference_split	Myeloid | mDC_regs | adj_benign	chr19:3	-0.002465191648816055	6
reference_split	Myeloid | mDC_regs | adj_benign	chr19:4	0.018674340594931213	6
reference_split	Myeloid | mDC_regs | adj_benign	chr19:5	-0.00034231131640788875	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:0	0.005009865038806123	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:1	0.011235139506780003	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:10	-0.03799349531498492	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:11	-0.0432472220743666	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:12	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr1:14	-0.02215645159595001	5
reference_split	Myeloid | mDC_regs | adj_benign	chr1:15	0.005267096592937205	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:16	-0.0004337525921908778	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:17	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:18	0.00670860509380735	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:19	0.03467633154561258	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:2	-0.022574406845755596	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:20	0.03886308649662165	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:21	0.007560920141137299	5
reference_split	Myeloid | mDC_regs | adj_benign	chr1:22	0.003791254118707317	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:23	0.0013036458837474801	5
reference_split	Myeloid | mDC_regs | adj_benign	chr1:24	0.00198765669901734	5
reference_split	Myeloid | mDC_regs | adj_benign	chr1:3	-0.00010027704320446659	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:4	-0.0032393774783390553	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:5	-0.015191884847436358	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:6	-0.03320936160963686	5
reference_split	Myeloid | mDC_regs | adj_benign	chr1:7	-0.025679896017175397	5
reference_split	Myeloid | mDC_regs | adj_benign	chr1:8	-0.01797588788975945	6
reference_split	Myeloid | mDC_regs | adj_benign	chr1:9	-0.03942189946696462	5
reference_split	Myeloid | mDC_regs | adj_benign	chr20:0	0.003282260157504611	6
reference_split	Myeloid | mDC_regs | adj_benign	chr20:1	0.00119085138206245	2
reference_split	Myeloid | mDC_regs | adj_benign	chr20:2	0.011129382632522066	5
reference_split	Myeloid | mDC_regs | adj_benign	chr20:3	0.009180198455426966	6
reference_split	Myeloid | mDC_regs | adj_benign	chr20:4	0.020509050156565994	6
reference_split	Myeloid | mDC_regs | adj_benign	chr20:5	0.030265973227308996	6
reference_split	Myeloid | mDC_regs | adj_benign	chr20:6	0.003930778116132147	5
