mode	subtype	bin_id	n_pairs	mean_tumor_minus_adjacent_log2
reference_split	Monocytes	chr8:9	12	0.0005721568985946107
reference_split	Monocytes	chr9:0	12	0.0004207884381533895
reference_split	Monocytes	chr9:1	5	-0.005525172243182508
reference_split	Monocytes	chr9:10	8	0.006121520496922397
reference_split	Monocytes	chr9:11	12	-0.0014469002648149112
reference_split	Monocytes	chr9:12	13	-0.009048804090844988
reference_split	Monocytes	chr9:13	13	0.005559343558255737
reference_split	Monocytes	chr9:2	1	-0.005150535721665945
reference_split	Monocytes	chr9:3	13	0.00011083650128771858
reference_split	Monocytes	chr9:7	13	0.002167409804707713
reference_split	Monocytes	chr9:8	13	0.0016071010879083283
reference_split	Monocytes	chr9:9	13	0.0025988059562289368
reference_split	cDC1	chr10:0	5	-0.03152395736278422
reference_split	cDC1	chr10:1	6	-0.007223528672625962
reference_split	cDC1	chr10:10	6	0.01764357800405764
reference_split	cDC1	chr10:11	6	0.027803095586654187
reference_split	cDC1	chr10:12	5	0.0190026880799083
reference_split	cDC1	chr10:13	1	0.0
reference_split	cDC1	chr10:2	5	0.009175305190048966
reference_split	cDC1	chr10:3	3	0.014107146757040388
reference_split	cDC1	chr10:4	4	-0.007043717319463316
reference_split	cDC1	chr10:6	6	-0.0013057063183892434
reference_split	cDC1	chr10:7	6	0.0028072535543292704
reference_split	cDC1	chr10:8	6	0.008423369350948229
reference_split	cDC1	chr10:9	5	4.336808689942018e-20
reference_split	cDC1	chr11:0	6	0.016210960555945245
reference_split	cDC1	chr11:1	6	0.006224542641502216
reference_split	cDC1	chr11:10	6	0.03903640931224225
reference_split	cDC1	chr11:11	6	0.0031596367274423867
reference_split	cDC1	chr11:12	5	-0.04263634941410781
reference_split	cDC1	chr11:3	5	4.336808689942018e-20
reference_split	cDC1	chr11:4	5	0.0041146374064126075
reference_split	cDC1	chr11:5	5	0.01211585475869836
reference_split	cDC1	chr11:6	6	-0.005694282910759227
reference_split	cDC1	chr11:7	6	-0.0029074278470942855
reference_split	cDC1	chr11:8	5	4.336808689942018e-20
reference_split	cDC1	chr11:9	5	-0.004437073388113296
reference_split	cDC1	chr12:0	6	-0.015785806129301458
reference_split	cDC1	chr12:1	6	-0.03127849281708373
reference_split	cDC1	chr12:10	6	0.00432448041888695
reference_split	cDC1	chr12:11	6	-0.00024199387485547528
reference_split	cDC1	chr12:12	6	0.00011287385678978894
reference_split	cDC1	chr12:13	2	0.0510337775420048
reference_split	cDC1	chr12:2	6	-0.0012449799463300733
reference_split	cDC1	chr12:3	2	0.05460579335767225
reference_split	cDC1	chr12:4	6	0.011874312293809178
reference_split	cDC1	chr12:5	6	-0.004636743864664855
reference_split	cDC1	chr12:6	6	0.00408669682429485
reference_split	cDC1	chr12:7	6	0.017676665251280598
reference_split	cDC1	chr12:9	6	7.228014483236696e-20
reference_split	cDC1	chr13:11	5	-0.02403019034326708
reference_split	cDC1	chr13:2	6	0.03022078208183999
reference_split	cDC1	chr13:3	5	0.01872215234037713
reference_split	cDC1	chr13:4	6	0.01652477824348742
reference_split	cDC1	chr13:7	5	-0.007696273897963341
reference_split	cDC1	chr13:9	4	-0.0252162947158403
reference_split	cDC1	chr14:10	6	0.02701381744496381
reference_split	cDC1	chr14:2	6	-0.009701797081463522
reference_split	cDC1	chr14:3	6	0.015478792942763275
reference_split	cDC1	chr14:4	4	0.023436739716997793
reference_split	cDC1	chr14:5	6	7.228014483236696e-20
reference_split	cDC1	chr14:6	6	0.0019047928824258975
reference_split	cDC1	chr14:7	6	0.020210086087766903
reference_split	cDC1	chr14:9	6	0.03366439538394426
reference_split	cDC1	chr15:3	5	-0.009399841256928533
reference_split	cDC1	chr15:4	6	0.008068965386588758
reference_split	cDC1	chr15:5	6	0.0009891422390455428
reference_split	cDC1	chr15:6	6	0.022224093616452806
reference_split	cDC1	chr15:7	6	0.016538993895062453
reference_split	cDC1	chr15:8	6	0.03134470907076814
reference_split	cDC1	chr15:9	4	-0.024768480320139324
reference_split	cDC1	chr16:0	6	-0.015142415422990529
reference_split	cDC1	chr16:1	6	-0.00021807690160639188
reference_split	cDC1	chr16:2	6	0.0002902760735810612
reference_split	cDC1	chr16:3	6	0.007031169352239572
reference_split	cDC1	chr16:4	1	0.1031556434693216
reference_split	cDC1	chr16:5	6	0.009577562550939502
reference_split	cDC1	chr16:6	6	-0.001986764974908128
reference_split	cDC1	chr16:7	6	0.0060018281436885505
reference_split	cDC1	chr16:8	6	0.008942517699724999
reference_split	cDC1	chr17:0	6	-0.000947941899935213
reference_split	cDC1	chr17:1	6	-0.00834331683137155
reference_split	cDC1	chr17:2	6	-0.0281960927263861
reference_split	cDC1	chr17:3	6	-0.013887638434580398
reference_split	cDC1	chr17:4	6	-0.01626289544488083
reference_split	cDC1	chr17:5	6	-0.007352666612265267
reference_split	cDC1	chr17:6	6	-0.01673281054588564
reference_split	cDC1	chr17:7	6	0.010798943049123622
reference_split	cDC1	chr17:8	6	0.0073238125793258875
reference_split	cDC1	chr18:0	6	0.0018010211138903562
reference_split	cDC1	chr18:1	3	-0.005741523132784133
reference_split	cDC1	chr18:2	4	5.421010862427522e-20
reference_split	cDC1	chr18:3	3	7.228014483236696e-20
reference_split	cDC1	chr18:4	5	4.336808689942018e-20
reference_split	cDC1	chr18:5	6	-0.004638118538027217
reference_split	cDC1	chr18:6	2	-0.06417121094905126
reference_split	cDC1	chr18:7	3	-0.06323336950422413
reference_split	cDC1	chr19:0	6	0.008046755038629097
reference_split	cDC1	chr19:1	6	-0.004888935872755511
reference_split	cDC1	chr19:2	3	7.228014483236696e-20
reference_split	cDC1	chr19:3	6	-0.001481794687768328
reference_split	cDC1	chr19:4	6	-0.01611995035391517
reference_split	cDC1	chr19:5	6	-0.025925571279504723
reference_split	cDC1	chr1:0	6	0.01178405830287843
reference_split	cDC1	chr1:1	6	0.006775251874421879
reference_split	cDC1	chr1:10	6	0.0011891544740199617
reference_split	cDC1	chr1:11	6	0.00334404048960155
reference_split	cDC1	chr1:14	5	-0.023865920079423716
reference_split	cDC1	chr1:15	6	0.003396572948739513
reference_split	cDC1	chr1:16	6	-0.009233869016873952
reference_split	cDC1	chr1:17	6	0.004736982478731452
reference_split	cDC1	chr1:18	6	-0.0036384326743438837
reference_split	cDC1	chr1:19	6	-0.003103365280437922
reference_split	cDC1	chr1:2	6	0.016521305275894432
reference_split	cDC1	chr1:20	6	-0.002460182290400737
reference_split	cDC1	chr1:21	5	0.006351212116206942
reference_split	cDC1	chr1:22	6	-0.004374667197055951
reference_split	cDC1	chr1:23	5	0.0028961947128905
reference_split	cDC1	chr1:24	5	0.003408688999690601
reference_split	cDC1	chr1:3	6	0.008267582328621181
reference_split	cDC1	chr1:4	6	0.0063709958800743675
reference_split	cDC1	chr1:5	6	7.228014483236696e-20
reference_split	cDC1	chr1:6	5	4.336808689942018e-20
reference_split	cDC1	chr1:7	5	-0.005498177798899412
reference_split	cDC1	chr1:8	6	-0.007484874903924628
reference_split	cDC1	chr1:9	5	-0.0053060457897644315
reference_split	cDC1	chr20:0	6	0.025441680968546338
reference_split	cDC1	chr20:1	3	0.024432930729289443
reference_split	cDC1	chr20:2	5	0.0046459644327965675
reference_split	cDC1	chr20:3	6	-0.012682652594461196
reference_split	cDC1	chr20:4	6	5.073180561798382e-05
reference_split	cDC1	chr20:5	6	-0.0041309326899646144
reference_split	cDC1	chr20:6	5	-0.018383236891141953
reference_split	cDC1	chr21:2	2	0.0083598477996618
reference_split	cDC1	chr21:3	6	0.0058471695285397425
reference_split	cDC1	chr21:4	6	0.00529637990787839
reference_split	cDC1	chr22:1	4	-0.004819785141480272
reference_split	cDC1	chr22:2	6	0.021010922106875968
reference_split	cDC1	chr22:3	6	-0.021098473808342327
reference_split	cDC1	chr22:4	6	-0.03778186043615706
reference_split	cDC1	chr2:0	5	0.0052327760509699815
reference_split	cDC1	chr2:1	5	0.02012283028172478
reference_split	cDC1	chr2:10	6	-0.0026203103836001476
reference_split	cDC1	chr2:11	6	-0.0056174523971338555
reference_split	cDC1	chr2:12	3	7.228014483236696e-20
reference_split	cDC1	chr2:13	6	-0.019213127989611428
reference_split	cDC1	chr2:15	5	-0.011009024911029818
reference_split	cDC1	chr2:16	5	-0.02855895261524194
reference_split	cDC1	chr2:17	6	-0.010058134143196576
reference_split	cDC1	chr2:18	4	0.0065055214755878246
reference_split	cDC1	chr2:19	6	0.021541616988227822
reference_split	cDC1	chr2:2	6	0.0009218600596941096
reference_split	cDC1	chr2:20	6	0.02519733681540558
reference_split	cDC1	chr2:21	5	-0.0020735544101589667
reference_split	cDC1	chr2:22	2	0.024713319905104596
reference_split	cDC1	chr2:23	6	0.014198925883410636
reference_split	cDC1	chr2:24	5	0.00447150976460856
reference_split	cDC1	chr2:3	6	-0.0020900726853218363
reference_split	cDC1	chr2:4	6	0.0025997436538022244
reference_split	cDC1	chr2:5	3	7.228014483236696e-20
reference_split	cDC1	chr2:6	6	0.01456226414850549
reference_split	cDC1	chr2:7	6	0.02381307323219779
reference_split	cDC1	chr2:8	6	0.007272464381661272
reference_split	cDC1	chr2:9	5	0.008538721526746462
reference_split	cDC1	chr3:0	5	-0.029191728962416248
reference_split	cDC1	chr3:1	6	-0.012822365139110134
reference_split	cDC1	chr3:10	6	7.228014483236696e-20
reference_split	cDC1	chr3:11	5	4.336808689942018e-20
reference_split	cDC1	chr3:12	6	7.228014483236696e-20
reference_split	cDC1	chr3:13	5	4.336808689942018e-20
reference_split	cDC1	chr3:14	6	7.228014483236696e-20
reference_split	cDC1	chr3:15	6	-0.005631982384349466
reference_split	cDC1	chr3:17	5	-0.01390241512113402
reference_split	cDC1	chr3:18	6	-0.00906672944247147
reference_split	cDC1	chr3:19	6	-0.013266395874897691
reference_split	cDC1	chr3:2	4	-0.00584026076892955
reference_split	cDC1	chr3:3	6	0.002906921336055352
reference_split	cDC1	chr3:4	6	-0.0043194934762313
reference_split	cDC1	chr3:5	6	-0.006167283510364059
reference_split	cDC1	chr3:6	3	7.228014483236696e-20
reference_split	cDC1	chr4:0	6	0.0038180200827641103
reference_split	cDC1	chr4:1	3	7.228014483236696e-20
reference_split	cDC1	chr4:10	6	-0.0007546470183588261
reference_split	cDC1	chr4:11	3	7.228014483236696e-20
reference_split	cDC1	chr4:12	3	-0.002484267373262
reference_split	cDC1	chr4:14	5	-0.0228611868595377
reference_split	cDC1	chr4:15	4	-0.0145255460458376
reference_split	cDC1	chr4:16	4	5.421010862427522e-20
reference_split	cDC1	chr4:18	5	-0.0020961360628468134
reference_split	cDC1	chr4:3	4	5.421010862427522e-20
reference_split	cDC1	chr4:4	5	4.336808689942018e-20
reference_split	cDC1	chr4:5	5	4.336808689942018e-20
reference_split	cDC1	chr4:7	6	-0.005369167508414465
reference_split	cDC1	chr4:8	6	-0.003490461168774037
reference_split	cDC1	chr4:9	4	5.421010862427522e-20
reference_split	cDC1	chr5:0	5	0.03202555878708357
reference_split	cDC1	chr5:1	3	-0.008946928759674833
reference_split	cDC1	chr5:11	6	7.228014483236696e-20
reference_split	cDC1	chr5:12	3	0.019039980672627767
reference_split	cDC1	chr5:13	6	0.009057120446010434
reference_split	cDC1	chr5:14	6	-0.018789287917231914
reference_split	cDC1	chr5:15	6	0.0131305708752838
reference_split	cDC1	chr5:16	4	5.421010862427522e-20
reference_split	cDC1	chr5:17	6	0.016422026528379322
reference_split	cDC1	chr5:3	6	0.04032395342433726
reference_split	cDC1	chr5:4	4	0.05047939289834283
reference_split	cDC1	chr5:5	6	0.05062682838561066
reference_split	cDC1	chr5:6	5	0.019462012642040873
reference_split	cDC1	chr5:7	6	0.003146693603363934
reference_split	cDC1	chr5:8	6	0.0022911622855747
reference_split	cDC1	chr5:9	6	0.005610786038368561
reference_split	cDC1	chr6:0	6	0.050734066146890716
reference_split	cDC1	chr6:1	6	0.0547264155395526
reference_split	cDC1	chr6:10	6	0.0012296526208743503
reference_split	cDC1	chr6:11	6	7.228014483236696e-20
reference_split	cDC1	chr6:12	3	7.228014483236696e-20
reference_split	cDC1	chr6:13	6	0.024032108911813607
reference_split	cDC1	chr6:14	6	0.012541724291919359
reference_split	cDC1	chr6:15	6	0.014353456331141332
reference_split	cDC1	chr6:16	3	0.0466764640509911
reference_split	cDC1	chr6:2	6	0.01335623999464184
reference_split	cDC1	chr6:3	6	-0.013397285939697514
reference_split	cDC1	chr6:4	6	0.006291806608386211
reference_split	cDC1	chr6:5	2	0.0
reference_split	cDC1	chr6:7	5	4.336808689942018e-20
reference_split	cDC1	chr6:8	5	4.336808689942018e-20
reference_split	cDC1	chr7:0	6	0.04235133863971624
reference_split	cDC1	chr7:1	5	0.012024562104112412
reference_split	cDC1	chr7:10	6	-0.009599895405313192
reference_split	cDC1	chr7:11	3	7.228014483236696e-20
reference_split	cDC1	chr7:12	5	-0.007047558994503086
reference_split	cDC1	chr7:13	6	-0.009121816967656684
reference_split	cDC1	chr7:14	6	0.00613183267452156
reference_split	cDC1	chr7:15	6	0.004595876858132919
reference_split	cDC1	chr7:2	6	0.012691712942585651
reference_split	cDC1	chr7:3	6	0.005781704221691592
reference_split	cDC1	chr7:4	6	0.001708244137235152
reference_split	cDC1	chr7:6	3	0.014737988522606
reference_split	cDC1	chr7:7	6	0.017041881491851235
reference_split	cDC1	chr7:8	2	0.0
reference_split	cDC1	chr7:9	6	-0.00809766792346917
reference_split	cDC1	chr8:0	2	0.0105002250117775
reference_split	cDC1	chr8:1	5	0.007453998483771226
reference_split	cDC1	chr8:10	6	0.011853963008097103
reference_split	cDC1	chr8:12	5	0.007852030336061567
reference_split	cDC1	chr8:14	6	0.005294839014883906
reference_split	cDC1	chr8:2	6	0.0036277412307129304
reference_split	cDC1	chr8:3	6	0.011384612579659474
reference_split	cDC1	chr8:4	5	0.010332961432238472
reference_split	cDC1	chr8:5	6	0.0065111825731291395
reference_split	cDC1	chr8:6	5	0.0010029550151329334
reference_split	cDC1	chr8:7	4	0.002649524225701367
reference_split	cDC1	chr8:8	5	0.005368011975930574
reference_split	cDC1	chr8:9	5	-0.002704753851488286
reference_split	cDC1	chr9:0	5	0.006440406163864963
reference_split	cDC1	chr9:1	3	-0.006425531325613964
reference_split	cDC1	chr9:10	3	-0.03666366558446888
reference_split	cDC1	chr9:11	5	-0.014329748834706352
reference_split	cDC1	chr9:12	6	-0.003487112409800258
reference_split	cDC1	chr9:13	6	-0.0004407443965909654
reference_split	cDC1	chr9:3	6	0.005615804424761892
reference_split	cDC1	chr9:7	6	-0.014889706349038375
reference_split	cDC1	chr9:8	6	-0.005417349332445601
reference_split	cDC1	chr9:9	6	-0.0133883615839918
reference_split	cDC2	chr10:0	14	-0.005188444644719314
reference_split	cDC2	chr10:1	15	-0.01319051674886252
reference_split	cDC2	chr10:10	15	-8.87154841885231e-05
reference_split	cDC2	chr10:11	15	-0.00220118466554009
reference_split	cDC2	chr10:12	14	-0.0015598495004204539
reference_split	cDC2	chr10:13	4	0.005083200223939833
reference_split	cDC2	chr10:2	14	-0.01264218520336871
reference_split	cDC2	chr10:3	9	0.003412022158060989
reference_split	cDC2	chr10:4	10	0.01603139426592118
reference_split	cDC2	chr10:5	1	0.0015802127768028685
reference_split	cDC2	chr10:6	15	-0.0044263603591595535
reference_split	cDC2	chr10:7	15	0.0002066930530866734
reference_split	cDC2	chr10:8	15	0.004112755083984957
reference_split	cDC2	chr10:9	13	0.0047290870434102536
reference_split	cDC2	chr11:0	15	0.01099168027665013
reference_split	cDC2	chr11:1	15	0.0031092626146720773
reference_split	cDC2	chr11:10	15	-0.007146584773617843
reference_split	cDC2	chr11:11	15	-0.015304934212883965
reference_split	cDC2	chr11:12	14	-0.011736475527772903
reference_split	cDC2	chr11:13	1	0.023819400297610496
reference_split	cDC2	chr11:3	14	-9.690517387268689e-05
reference_split	cDC2	chr11:4	14	-0.01090376370129106
reference_split	cDC2	chr11:5	13	-0.024029788460638808
reference_split	cDC2	chr11:6	15	-0.0028691752444261237
reference_split	cDC2	chr11:7	15	-0.0010212255144732502
reference_split	cDC2	chr11:8	14	0.0008260277029301469
reference_split	cDC2	chr11:9	14	0.0012197735735292234
reference_split	cDC2	chr12:0	15	-0.02034847265628794
reference_split	cDC2	chr12:1	15	-0.016851028681059515
reference_split	cDC2	chr12:10	15	0.0011345934368981187
reference_split	cDC2	chr12:11	15	-0.0016679582323161845
reference_split	cDC2	chr12:12	15	-0.0008030972144368218
reference_split	cDC2	chr12:13	6	0.002943554798647885
reference_split	cDC2	chr12:2	15	0.0016998547286506025
reference_split	cDC2	chr12:3	4	0.03913747269355854
reference_split	cDC2	chr12:4	15	0.007530847482230563
reference_split	cDC2	chr12:5	15	0.0005008681140293555
reference_split	cDC2	chr12:6	15	-0.0006354745502955075
reference_split	cDC2	chr12:7	15	0.0005293917695956098
reference_split	cDC2	chr12:8	1	-0.015675414050923916
reference_split	cDC2	chr12:9	15	0.005358184083093251
reference_split	cDC2	chr13:10	1	0.023139869271969316
reference_split	cDC2	chr13:11	13	0.007118420622424357
reference_split	cDC2	chr13:2	15	-0.01755760808138527
reference_split	cDC2	chr13:3	13	-0.007913285876202313
reference_split	cDC2	chr13:4	15	-0.005000307736681851
reference_split	cDC2	chr13:5	1	0.0007418215968131199
reference_split	cDC2	chr13:7	13	0.002190935798778423
reference_split	cDC2	chr13:9	11	0.006917951055872413
reference_split	cDC2	chr14:10	15	0.002259665462380067
reference_split	cDC2	chr14:2	15	0.0068021717225621855
reference_split	cDC2	chr14:3	15	0.004168053629130854
reference_split	cDC2	chr14:4	11	0.005240763981770024
reference_split	cDC2	chr14:5	15	-0.001370441981783526
reference_split	cDC2	chr14:6	15	-0.008345281198011261
reference_split	cDC2	chr14:7	15	-0.007839999483526849
reference_split	cDC2	chr14:9	15	-0.01291036491741158
reference_split	cDC2	chr15:2	2	0.04652396385491805
reference_split	cDC2	chr15:3	13	-0.005942772305274338
reference_split	cDC2	chr15:4	15	-0.0034535740492215266
reference_split	cDC2	chr15:5	15	-0.0018571040646797362
reference_split	cDC2	chr15:6	15	-0.006059235481278489
reference_split	cDC2	chr15:7	15	0.005743466694562785
reference_split	cDC2	chr15:8	15	0.0111185154732864
reference_split	cDC2	chr15:9	10	0.008701272735867464
reference_split	cDC2	chr16:0	15	0.0036491856226771755
reference_split	cDC2	chr16:1	15	-0.00041060205394960995
reference_split	cDC2	chr16:2	15	-0.0014182021066226924
reference_split	cDC2	chr16:3	15	-0.00507058099004199
reference_split	cDC2	chr16:4	5	-0.004388796882467244
reference_split	cDC2	chr16:5	15	-0.005695813738868723
reference_split	cDC2	chr16:6	15	0.0004076056835667803
reference_split	cDC2	chr16:7	15	-0.007172424994148326
reference_split	cDC2	chr16:8	15	-0.018048005890443895
reference_split	cDC2	chr17:0	15	0.011642206686067701
reference_split	cDC2	chr17:1	15	0.0012008656693547688
reference_split	cDC2	chr17:2	15	-0.003646080313474004
reference_split	cDC2	chr17:3	15	-0.012879247357720917
reference_split	cDC2	chr17:4	15	-0.0034255440448405557
reference_split	cDC2	chr17:5	15	-0.008008408680138844
reference_split	cDC2	chr17:6	15	-0.0024237316998087593
reference_split	cDC2	chr17:7	15	0.001469055493991181
reference_split	cDC2	chr17:8	15	0.004863724268392601
reference_split	cDC2	chr18:0	15	0.011488451438982939
reference_split	cDC2	chr18:1	8	0.009222955837125735
reference_split	cDC2	chr18:2	12	0.00042863679602917664
reference_split	cDC2	chr18:3	11	0.00017412774210064875
reference_split	cDC2	chr18:4	12	-0.0011586170216407907
reference_split	cDC2	chr18:5	15	-0.0013943691941802568
reference_split	cDC2	chr18:6	5	-0.0006688016136179979
reference_split	cDC2	chr18:7	8	-0.00037284058156679606
reference_split	cDC2	chr19:0	15	0.0006489052566754852
reference_split	cDC2	chr19:1	15	0.01634563878315377
reference_split	cDC2	chr19:2	7	0.001261500313136693
reference_split	cDC2	chr19:3	15	0.00018775274385405573
reference_split	cDC2	chr19:4	15	-0.01061309452122926
reference_split	cDC2	chr19:5	15	0.004010904911923564
reference_split	cDC2	chr1:0	15	0.0014646478221485017
reference_split	cDC2	chr1:1	15	-0.001092323221627354
reference_split	cDC2	chr1:10	15	0.009332862694600645
reference_split	cDC2	chr1:11	15	0.00679568000702993
reference_split	cDC2	chr1:14	13	-0.007415661389626599
reference_split	cDC2	chr1:15	15	0.0027270322274117378
reference_split	cDC2	chr1:16	15	-0.008027070395869933
reference_split	cDC2	chr1:17	15	-0.004178026563784794
reference_split	cDC2	chr1:18	15	-0.01042622955824908
reference_split	cDC2	chr1:19	14	-0.01034937135933756
reference_split	cDC2	chr1:2	15	0.014772892242116814
reference_split	cDC2	chr1:20	15	0.0008162394880716572
reference_split	cDC2	chr1:21	13	0.005773818197575511
reference_split	cDC2	chr1:22	15	0.00011593161213798246
reference_split	cDC2	chr1:23	14	-0.006196872966416858
reference_split	cDC2	chr1:24	13	-0.015706274984794148
reference_split	cDC2	chr1:3	15	0.0019091816527438278
reference_split	cDC2	chr1:4	15	-0.0017541291997143992
reference_split	cDC2	chr1:5	15	0.0034819299712638917
reference_split	cDC2	chr1:6	14	0.008077279434924206
reference_split	cDC2	chr1:7	14	0.0040581655644208745
reference_split	cDC2	chr1:8	15	0.0012489758222839823
reference_split	cDC2	chr1:9	14	0.005177204544254034
reference_split	cDC2	chr20:0	15	-0.005827550402051965
reference_split	cDC2	chr20:1	5	-0.006039164273380774
reference_split	cDC2	chr20:2	13	-0.0010644405987300124
reference_split	cDC2	chr20:3	15	-0.002419541168148833
reference_split	cDC2	chr20:4	15	0.005838665712157826
reference_split	cDC2	chr20:5	15	0.009641345439389843
reference_split	cDC2	chr20:6	14	-0.0012108004699690116
reference_split	cDC2	chr21:2	3	-0.011615727062062533
reference_split	cDC2	chr21:3	15	-0.006366292101625816
reference_split	cDC2	chr21:4	15	-0.00898926843471732
reference_split	cDC2	chr22:1	10	0.005028969470419151
reference_split	cDC2	chr22:2	15	0.003114187915828558
reference_split	cDC2	chr22:3	15	-0.004416621172921051
reference_split	cDC2	chr22:4	15	-0.0015764251087607506
reference_split	cDC2	chr22:5	4	-0.02070563076107007
reference_split	cDC2	chr2:0	14	-0.0023619614706674244
reference_split	cDC2	chr2:1	11	-0.006495579735912749
reference_split	cDC2	chr2:10	15	-0.00044411165194787006
reference_split	cDC2	chr2:11	15	0.0025080037371984706
reference_split	cDC2	chr2:12	9	0.0016309377216923633
reference_split	cDC2	chr2:13	15	0.006650407516003587
reference_split	cDC2	chr2:14	1	-0.011096245472443167
reference_split	cDC2	chr2:15	13	0.004078416279492466
reference_split	cDC2	chr2:16	14	0.0006648268262978331
reference_split	cDC2	chr2:17	15	-0.003437825366000871
reference_split	cDC2	chr2:18	12	-0.002411771652389859
reference_split	cDC2	chr2:19	15	0.011408003509733759
reference_split	cDC2	chr2:2	15	0.0032876706496923285
reference_split	cDC2	chr2:20	15	0.0007219582399362787
reference_split	cDC2	chr2:21	14	-0.0017106995895105263
reference_split	cDC2	chr2:22	6	-0.019388384539669148
reference_split	cDC2	chr2:23	15	-0.003996510568843635
reference_split	cDC2	chr2:24	13	0.000869713714817174
reference_split	cDC2	chr2:3	15	-0.002988784075385775
reference_split	cDC2	chr2:4	15	-0.007781673993870077
reference_split	cDC2	chr2:5	11	0.00348733710023767
reference_split	cDC2	chr2:6	15	0.01196105258476613
reference_split	cDC2	chr2:7	15	0.004475888375499423
reference_split	cDC2	chr2:8	15	-0.0012148152386792365
reference_split	cDC2	chr2:9	14	0.0013008245822855175
reference_split	cDC2	chr3:0	14	0.0013841817605154392
reference_split	cDC2	chr3:1	15	-0.001149976665884429
reference_split	cDC2	chr3:10	15	0.00951186765366135
reference_split	cDC2	chr3:11	14	0.0009526099104025795
reference_split	cDC2	chr3:12	15	-7.760781444684523e-05
reference_split	cDC2	chr3:13	14	-0.0025064411425744157
reference_split	cDC2	chr3:14	15	-0.0005049042741941079
reference_split	cDC2	chr3:15	15	-0.00225391803089411
reference_split	cDC2	chr3:17	14	-0.0056481936971471075
reference_split	cDC2	chr3:18	15	-0.005077399204006603
reference_split	cDC2	chr3:19	15	-0.000973666675207172
reference_split	cDC2	chr3:2	10	-2.2000255346085045e-05
reference_split	cDC2	chr3:3	15	0.008603105684554425
reference_split	cDC2	chr3:4	15	0.005802084624458883
reference_split	cDC2	chr3:5	15	0.0003311492000639777
reference_split	cDC2	chr3:6	10	5.004799750411848e-05
reference_split	cDC2	chr3:9	1	-0.006666846081272465
reference_split	cDC2	chr4:0	15	-0.0043264031357835376
reference_split	cDC2	chr4:1	10	-0.0038000147956865444
reference_split	cDC2	chr4:10	15	0.007621447300164484
reference_split	cDC2	chr4:11	11	0.0029934393932673667
reference_split	cDC2	chr4:12	10	0.0006311497204496697
reference_split	cDC2	chr4:14	12	-0.0019834663449362112
reference_split	cDC2	chr4:15	12	-0.003221150357203445
reference_split	cDC2	chr4:16	11	-0.00145967057294737
reference_split	cDC2	chr4:17	1	-0.018401053098140958
reference_split	cDC2	chr4:18	13	0.0018775976521401283
reference_split	cDC2	chr4:3	11	-0.0033962024449212284
reference_split	cDC2	chr4:4	14	-0.0018596384828497103
reference_split	cDC2	chr4:5	14	-0.00422765499402322
reference_split	cDC2	chr4:7	15	-0.007793201953862566
reference_split	cDC2	chr4:8	15	0.002593375507679067
reference_split	cDC2	chr4:9	11	0.005331970089119607
reference_split	cDC2	chr5:0	13	0.008405133394496557
reference_split	cDC2	chr5:1	7	-0.005672983836285709
reference_split	cDC2	chr5:11	15	0.0007476313947566024
reference_split	cDC2	chr5:12	8	-0.00367046164100122
reference_split	cDC2	chr5:13	15	-0.0010369113364871855
reference_split	cDC2	chr5:14	15	-0.0003993969031647718
reference_split	cDC2	chr5:15	15	-0.0014835159227182145
reference_split	cDC2	chr5:16	11	-0.004468353123642352
reference_split	cDC2	chr5:17	15	-0.002159960920444785
reference_split	cDC2	chr5:3	15	-0.008453980827249612
reference_split	cDC2	chr5:4	12	-0.009133177405686676
reference_split	cDC2	chr5:5	15	-0.0007427881602689641
reference_split	cDC2	chr5:6	14	-0.0047258218872165275
reference_split	cDC2	chr5:7	15	0.0024776612117987074
reference_split	cDC2	chr5:8	14	0.0007930433429604898
reference_split	cDC2	chr5:9	15	3.2927165681513124e-05
reference_split	cDC2	chr6:0	15	0.007448110679235706
reference_split	cDC2	chr6:1	15	0.0055135810134311295
reference_split	cDC2	chr6:10	15	0.0061241709977965
reference_split	cDC2	chr6:11	15	0.0015520203786051597
reference_split	cDC2	chr6:12	9	-0.0017966129175673714
reference_split	cDC2	chr6:13	15	0.0014226783787880625
reference_split	cDC2	chr6:14	15	0.002808681830063466
reference_split	cDC2	chr6:15	15	0.010487800185702664
reference_split	cDC2	chr6:16	6	-0.007781729695815987
reference_split	cDC2	chr6:2	15	0.0033246977016444267
reference_split	cDC2	chr6:3	15	-0.00073396847491408
reference_split	cDC2	chr6:4	15	0.0012587418051375233
reference_split	cDC2	chr6:5	7	-0.0004339815338089609
reference_split	cDC2	chr6:7	14	0.0018885743676325985
reference_split	cDC2	chr6:8	14	0.004321954559515634
reference_split	cDC2	chr7:0	15	-0.0023689304570196257
reference_split	cDC2	chr7:1	13	-0.001742794017113887
reference_split	cDC2	chr7:10	15	-0.0046744960044354696
reference_split	cDC2	chr7:11	9	-0.004704642613389264
reference_split	cDC2	chr7:12	13	-0.0011817411910191734
reference_split	cDC2	chr7:13	15	-0.002537073094214077
reference_split	cDC2	chr7:14	15	-0.0045155456357465484
reference_split	cDC2	chr7:15	14	-0.007700940377273354
reference_split	cDC2	chr7:2	15	0.0005254235273602673
reference_split	cDC2	chr7:3	15	0.00357630146823855
reference_split	cDC2	chr7:4	15	0.00037651073516219434
reference_split	cDC2	chr7:5	2	0.0
reference_split	cDC2	chr7:6	7	-0.009200451555018172
